time,enrolled,available,waitlisted,total
2022-05-18T04:34:01,0,75,0,75
2022-05-18T04:44:34,0,75,0,75
2022-05-18T04:54:44,0,75,0,75
2022-05-18T05:04:56,0,75,0,75
2022-05-18T05:15:05,0,75,0,75
2022-05-18T05:25:16,0,75,0,75
2022-05-18T05:35:27,0,75,0,75
2022-05-18T05:45:36,0,75,0,75
2022-05-18T05:55:47,0,75,0,75
2022-05-18T06:06:00,0,75,0,75
2022-05-18T06:16:08,0,75,0,75
2022-05-18T06:26:17,0,75,0,75
2022-05-18T06:36:25,0,75,0,75
2022-05-18T06:46:32,0,75,0,75
2022-05-18T06:56:40,0,75,0,75
2022-05-18T07:06:48,0,75,0,75
2022-05-18T07:16:57,0,75,0,75
2022-05-18T07:27:05,0,75,0,75
2022-05-18T07:37:13,0,75,0,75
2022-05-18T07:47:21,0,75,0,75
2022-05-18T07:57:29,0,75,0,75
2022-05-18T08:07:37,0,75,0,75
2022-05-18T08:17:45,0,75,0,75
2022-05-18T08:27:53,0,75,0,75
2022-05-18T08:38:02,0,75,0,75
2022-05-18T08:48:12,0,75,0,75
2022-05-18T08:58:21,0,75,0,75
2022-05-18T09:08:42,0,75,0,75
2022-05-18T09:18:50,0,75,0,75
2022-05-18T09:29:00,0,75,0,75
2022-05-18T09:39:09,0,75,0,75
2022-05-18T09:49:17,0,75,0,75
2022-05-18T09:59:29,0,75,0,75
2022-05-18T10:09:40,0,75,0,75
2022-05-18T10:19:51,0,75,0,75
2022-05-18T10:30:02,0,75,0,75
2022-05-18T10:40:25,0,75,0,75
2022-05-18T10:50:35,0,75,0,75
2022-05-18T11:00:45,0,75,0,75
2022-05-18T11:10:55,0,75,0,75
2022-05-18T11:21:04,0,75,0,75
2022-05-18T11:31:13,0,75,0,75
2022-05-18T11:41:22,0,75,0,75
2022-05-18T11:51:30,0,75,0,75
2022-05-18T12:01:49,0,75,0,75
2022-05-18T12:11:58,0,75,0,75
2022-05-18T12:22:06,0,75,0,75
2022-05-18T12:32:17,0,75,0,75
2022-05-18T12:42:27,0,75,0,75
2022-05-18T12:52:37,0,75,0,75
2022-05-18T13:02:48,0,75,0,75
2022-05-18T13:13:09,0,75,0,75
2022-05-18T13:23:18,0,75,0,75
2022-05-18T13:33:28,0,75,0,75
2022-05-18T13:43:40,0,75,0,75
2022-05-18T13:53:51,0,75,0,75
2022-05-18T14:04:01,0,75,0,75
2022-05-18T14:14:12,0,75,0,75
2022-05-18T14:24:22,0,75,0,75
2022-05-18T14:34:44,0,75,0,75
2022-05-18T14:44:54,0,75,0,75
2022-05-18T14:55:04,0,75,0,75
2022-05-18T15:05:16,0,75,0,75
2022-05-18T15:15:27,0,75,0,75
2022-05-18T15:25:37,0,75,0,75
2022-05-18T15:35:59,0,75,0,75
2022-05-18T15:46:09,0,75,0,75
2022-05-18T15:56:20,0,75,0,75
2022-05-18T16:06:31,0,75,0,75
2022-05-18T16:16:42,0,75,0,75
2022-05-18T16:26:53,0,75,0,75
2022-05-18T16:37:02,0,75,0,75
2022-05-18T16:47:12,0,75,0,75
2022-05-18T16:57:22,0,75,0,75
2022-05-18T17:07:42,0,75,0,75
2022-05-18T17:17:53,0,75,0,75
2022-05-18T17:28:02,0,75,0,75
2022-05-18T17:38:11,0,75,0,75
2022-05-18T17:48:20,0,75,0,75
2022-05-18T17:58:30,0,75,0,75
2022-05-18T18:08:39,0,75,0,75
2022-05-18T18:18:49,0,75,0,75
2022-05-18T18:28:59,0,75,0,75
2022-05-18T18:39:19,0,75,0,75
2022-05-18T18:49:28,0,75,0,75
2022-05-18T18:59:37,0,75,0,75
2022-05-18T19:09:46,0,75,0,75
2022-05-18T19:19:55,0,75,0,75
2022-05-18T19:30:04,0,75,0,75
2022-05-18T19:40:13,0,75,0,75
2022-05-18T19:50:22,0,75,0,75
2022-05-18T20:00:31,0,75,0,75
2022-05-18T20:10:40,0,75,0,75
2022-05-18T20:21:00,0,75,0,75
2022-05-18T20:31:08,0,75,0,75
2022-05-18T20:41:17,0,75,0,75
2022-05-18T20:51:26,0,75,0,75
2022-05-18T21:01:34,0,75,0,75
2022-05-18T21:11:45,0,75,0,75
2022-05-18T21:21:54,0,75,0,75
2022-05-18T21:32:03,0,75,0,75
2022-05-18T21:42:12,0,75,0,75
2022-05-18T21:52:31,0,75,0,75
2022-05-18T22:02:40,0,75,0,75
2022-05-18T22:12:49,0,75,0,75
2022-05-18T22:22:57,0,75,0,75
2022-05-18T22:33:07,0,75,0,75
2022-05-18T22:43:15,0,75,0,75
2022-05-18T22:53:24,0,75,0,75
2022-05-18T23:03:34,0,75,0,75
2022-05-18T23:13:44,0,75,0,75
2022-05-18T23:23:54,0,75,0,75
2022-05-18T23:34:17,0,75,0,75
2022-05-18T23:44:26,0,75,0,75
2022-05-18T23:54:34,0,75,0,75
2022-05-19T00:04:44,0,75,0,75
2022-05-19T00:14:57,0,75,0,75
2022-05-19T00:25:09,0,75,0,75
2022-05-19T00:35:24,0,75,0,75
