time,enrolled,available,waitlisted,total
2022-04-11T04:26:12,0,120,0,120
2022-04-11T04:30:25,0,120,0,120
2022-04-11T04:34:27,0,120,0,120
2022-04-11T04:38:29,0,120,0,120
2022-04-11T04:42:30,0,120,0,120
2022-04-11T04:46:31,0,120,0,120
2022-04-11T04:50:33,0,120,0,120
2022-04-11T04:54:34,0,120,0,120
2022-04-11T04:58:35,0,120,0,120
2022-04-11T05:02:37,0,120,0,120
2022-04-11T05:06:38,0,120,0,120
2022-04-11T05:10:39,0,120,0,120
2022-04-11T05:14:41,0,120,0,120
2022-04-11T05:18:42,0,120,0,120
2022-04-11T05:22:43,0,120,0,120
2022-04-11T05:26:44,0,120,0,120
2022-04-11T05:30:46,0,120,0,120
2022-04-11T05:34:47,0,120,0,120
2022-04-11T05:38:48,0,120,0,120
2022-04-11T05:42:49,0,120,0,120
2022-04-11T05:46:50,0,120,0,120
2022-04-11T05:50:52,0,120,0,120
2022-04-11T05:54:53,0,120,0,120
2022-04-11T05:58:54,0,120,0,120
2022-04-11T06:02:55,0,120,0,120
2022-04-11T06:06:57,0,120,0,120
2022-04-11T06:10:58,0,120,0,120
2022-04-11T06:14:59,0,120,0,120
2022-04-11T06:19:00,0,120,0,120
2022-04-11T06:23:01,0,120,0,120
2022-04-11T06:27:03,0,120,0,120
2022-04-11T06:31:04,0,120,0,120
2022-04-11T06:35:05,0,120,0,120
2022-04-11T06:39:06,0,120,0,120
2022-04-11T06:43:07,0,120,0,120
2022-04-11T06:47:08,0,120,0,120
2022-04-11T06:51:10,0,120,0,120
2022-04-11T06:55:11,0,120,0,120
2022-04-11T06:59:12,0,120,0,120
2022-04-11T07:03:13,0,120,0,120
2022-04-11T07:07:14,0,120,0,120
2022-04-11T07:11:15,0,120,0,120
2022-04-11T07:15:16,0,120,0,120
2022-04-11T07:19:18,0,120,0,120
2022-04-11T07:23:19,0,120,0,120
2022-04-11T07:27:20,0,120,0,120
2022-04-11T07:31:21,0,120,0,120
2022-04-11T07:35:22,0,120,0,120
2022-04-11T07:39:23,0,120,0,120
2022-04-11T07:43:25,0,120,0,120
2022-04-11T07:47:26,0,120,0,120
2022-04-11T07:51:27,0,120,0,120
2022-04-11T07:55:28,0,120,0,120
2022-04-11T07:59:29,0,120,0,120
2022-04-11T08:03:31,0,120,0,120
2022-04-11T08:07:32,0,120,0,120
