time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1653737319271,COGS 2,A01,083966,Boyle; Mary E. T.,0,10,31,31
1653737325297,COGS 9,A01,083968,Staff,0,17,60,60
1653737337358,COGS 17,A01,092679,Staff,1,21,75,74
1653737343383,COGS 100,A01,083972,Staff,0,30,60,60
1653737355434,COGS 101C,A01,083976,Truman; Alyssa,0,6,30,30
1653737361460,COGS 102A,A01,083978,Johnson; Christine M.,0,12,30,30
1653737367486,COGS 107B,A01,083980,Staff,0,24,50,50
1653737373517,COGS 115,A01,083982,Staff,0,6,30,30
1653737379544,COGS 118B,A01,083367,Staff,0,17,40,40
1653737385577,COGS 172,A01,083984,Provenzano; Emily Kara,0,3,30,30
1653737391602,COGS 177,A00,083368,Tung; Janet C,0,29,30,30
1653737397634,COGS 186,A01,083986,Staff,0,2,40,40
1653737403662,COGS 187A,A01,083988,Boyle; Mary E. T.,0,9,60,60
1653737409694,CSE 8A,A50,084003,Miranda; Gregory Joseph,0,26,15,25
1653737415720,CSE 11,A01,084005,Miranda; Gregory Joseph,0,33,95,95
1653737421746,CSE 20,A01,084007,Briones; Jor-el Thomas Caparas,0,14,27,27
1653737427779,CSE 21,A01,084009,Braun; Oliver,0,42,70,70
1653737433807,CSE 30,A01,083370,Cao; Yingjun,0,73,40,40
1653737439837,CSE 100,A01,083372,Cao; Yingjun,0,57,40,40
1653737445866,CSE 101,A01,084011,Braun; Oliver,19,47,70,51
1653737451894,CSE 141,A01,083374,Eldon; John,0,8,150,150
1653737457929,CSE 141L,A01,083376,Eldon; John,0,25,150,150
1653737463961,CSE 142,A01,093827,Staff,0,3,50,50
1653737469987,CSE 142L,A01,093829,Staff,0,2,50,50
1653737476017,CSE 175,A01,084013,Kumar; Rakesh,12,0,25,13
1653737482045,CSE 190,A00,092508,Dubnov; Shlomo,9,0,20,11
1653737488073,ECE 5,A01,084049,Morris; Karcher William,2,0,20,18
1653737494103,ECE 100,A01,084051,Baghdadchi; Saharnaz,2,0,20,18
1653737494103,ECE 100,A02,091916,Baghdadchi; Saharnaz,3,0,20,17
1653737500138,ECE 101,A01,084053,Baghdadchi; Saharnaz,2,0,37,35
1653737500138,ECE 101,A02,084054,Baghdadchi; Saharnaz,0,0,37,37
1653737506166,ECE 107,A01,083390,Staff,19,0,40,21
1653737512194,ECE 148,A01,084056,Silberman; Jack,0,0,12,12
1653737518224,ECE 180,A00,083391,Abi Samra; Nicholas Camill,16,0,30,14
1653737518224,ECE 180,B00,083392,Abi Samra; Nicholas Camill,4,0,30,26
1653737524250,MATH 10A,A01,093431,Hammock; Frances H,0,6,0,0
1653737530278,MATH 10B,A01,084110,Briones; Jor-el Thomas Caparas,0,4,35,35
1653737530278,MATH 10B,A02,084111,Briones; Jor-el Thomas Caparas,1,5,35,34
1653737530278,MATH 10B,A03,084112,Briones; Jor-el Thomas Caparas,0,4,35,35
1653737536321,MATH 10C,A01,083443,Rotar; Vladimir,0,12,33,33
1653737536321,MATH 10C,A02,083444,Rotar; Vladimir,0,10,33,33
1653737536321,MATH 10C,A03,094841,Rotar; Vladimir,0,10,0,14
1653737536321,MATH 10C,A04,094851,Rotar; Vladimir,0,10,0,22
1653737536321,MATH 10C,B01,084114,Staff,1,0,30,29
1653737536321,MATH 10C,B02,084115,Staff,8,0,30,22
1653737551734,MATH 18,A01,084117,Harel; Guershon,0,0,30,30
1653737551734,MATH 18,A02,084119,Harel; Guershon,22,0,30,8
1653737551734,MATH 18,A03,084120,Harel; Guershon,25,0,30,5
1653737551734,MATH 18,A04,084121,Harel; Guershon,25,0,30,5
1653737557763,MATH 20A,A01,093429,Staff,0,3,0,0
1653737572949,MATH 20B,A01,084124,Um; Ko Woon,0,1,35,35
