time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1659093294322,COGS 2,A01,083966,Boyle; Mary E. T.,1,0,35,34
1659093300356,COGS 9,A01,083968,Shannon; Kyle Michael,3,1,70,67
1659093317717,COGS 17,A01,092679,Semenuks; Arturs,5,0,94,89
1659093331706,COGS 100,A01,083972,Allen; Michael Gordon,10,0,85,75
1659093351930,COGS 101C,A01,083976,Truman; Alyssa,4,0,35,31
1659093357962,COGS 102A,A01,083978,Johnson; Christine M.,12,0,45,33
1659093364144,COGS 107B,A01,083980,Mooshagian; Eric Frederick,10,0,83,73
1659093376209,COGS 118B,A01,083367,Gupta; Anjum,3,0,47,44
1659093382242,COGS 172,A01,083984,Provenzano; Emily Kara,0,1,34,34
1659093388278,COGS 177,A00,083368,Tung; Janet C,4,2,68,64
1659093394309,COGS 186,A01,083986,Gupta; Anjum,3,3,41,38
1659093400341,COGS 187A,A01,083988,Boyle; Mary E. T.,5,3,68,63
1659093406381,CSE 8A,A50,084003,Miranda; Gregory Joseph,17,2,56,39
1659093412419,CSE 11,A01,084005,Miranda; Gregory Joseph,16,9,115,99
1659093418451,CSE 20,A01,084007,Briones; Jor-el Thomas Caparas,8,0,32,24
1659093424485,CSE 21,A01,084009,Braun; Oliver,11,7,70,59
1659093430516,CSE 30,A01,083370,Cao; Yingjun,1,37,40,39
1659093436547,CSE 100,A01,083372,Cao; Yingjun,1,17,60,59
1659093442579,CSE 101,A01,084011,Braun; Oliver,6,10,70,64
1659093448616,CSE 141,A01,083374,Eldon; John,19,0,150,131
1659093454651,CSE 141L,A01,083376,Eldon; John,7,1,150,143
1659093460685,CSE 142,A01,093827,Tseng; Hung-Wei,20,4,60,40
1659093466717,CSE 142L,A01,093829,Tseng; Hung-Wei,20,4,60,40
1659093472748,CSE 175,A01,084013,Kumar; Rakesh,3,0,25,22
1659093478776,CSE 190,A00,092508,Dubnov; Shlomo,1,2,20,19
1659093484817,ECE 5,A01,084049,Morris; Karcher William,8,0,30,22
1659093490853,ECE 100,A01,084051,Baghdadchi; Saharnaz,4,0,20,16
1659093490853,ECE 100,A02,091916,Baghdadchi; Saharnaz,5,0,20,15
1659093496882,ECE 101,A01,084053,Baghdadchi; Saharnaz,4,0,37,33
1659093496882,ECE 101,A02,084054,Baghdadchi; Saharnaz,13,0,37,24
1659093502923,ECE 107,A01,083390,Shevchenko; Valentin I,24,0,40,16
1659093508954,ECE 148,A01,084056,Silberman; Jack,0,0,12,12
1659093514992,ECE 180,A00,083391,Abi Samra; Nicholas Camill,0,0,30,30
