time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1651144764723,COGS 2,A01,083966,Boyle; Mary E. T.,0,1,31,31
1651144770754,COGS 9,A01,083968,Staff,0,18,60,60
1651144776797,COGS 14B,A01,083970,Staff,3,0,65,62
1651144782827,COGS 17,A01,092679,Staff,15,0,75,60
1651144788861,COGS 100,A01,083972,Staff,0,29,60,60
1651144800925,COGS 101C,A01,083976,Staff,0,1,30,30
1651144806954,COGS 102A,A01,083978,Johnson; Christine M.,0,8,30,30
1651144812982,COGS 107B,A01,083980,Staff,0,20,50,50
1651144819012,COGS 115,A01,083982,Staff,3,0,30,27
1651144825044,COGS 118B,A01,083367,Staff,0,23,40,40
1651144831073,COGS 172,A01,083984,Provenzano; Emily Kara,5,0,30,25
1651144837104,COGS 177,A00,083368,Tung; Janet C,0,29,30,30
1651144843135,COGS 186,A01,083986,Staff,7,0,40,33
1651144849169,COGS 187A,A01,083988,Boyle; Mary E. T.,0,11,60,60
1651144855215,CSE 8A,A50,084003,Miranda; Gregory Joseph,0,28,15,15
1651144861246,CSE 11,A01,084005,Miranda; Gregory Joseph,0,45,55,55
1651144867278,CSE 20,A01,084007,Briones; Jor-el Thomas Caparas,0,5,27,27
1651144873308,CSE 21,A01,084009,Braun; Oliver,0,24,70,70
1651144879340,CSE 30,A01,083370,Cao; Yingjun,0,73,40,40
1651144885372,CSE 100,A01,083372,Cao; Yingjun,0,66,40,40
1651144891401,CSE 101,A01,084011,Braun; Oliver,0,84,40,41
1651144897434,CSE 141,A01,083374,Eldon; John,0,10,150,150
1651144903468,CSE 141L,A01,083376,Eldon; John,0,17,150,150
1651144909502,CSE 175,A01,084013,Kumar; Rakesh,17,0,25,8
1651144915534,CSE 190,A00,092508,Dubnov; Shlomo,13,0,20,7
1651144921566,ECE 5,A01,084049,Morris; Karcher William,9,0,20,11
1651144927601,ECE 100,A01,084051,Baghdadchi; Saharnaz,0,1,20,20
1651144927601,ECE 100,A02,091916,Baghdadchi; Saharnaz,5,0,20,15
1651144933639,ECE 101,A01,084053,Baghdadchi; Saharnaz,0,0,37,37
1651144933639,ECE 101,A02,084054,Baghdadchi; Saharnaz,15,0,37,22
1651144939669,ECE 107,A01,083390,Staff,21,0,40,19
1651144945704,ECE 148,A01,084056,Silberman; Jack,2,0,12,10
1651144951736,ECE 180,A00,083391,Abi Samra; Nicholas Camill,21,0,30,9
1651144951736,ECE 180,B00,083392,Abi Samra; Nicholas Camill,14,0,30,16
1651144957767,MATH 10A,A01,093431,Hammock; Frances H,0,2,0,0
1651144963803,MATH 10B,A01,084110,Staff,0,3,30,30
1651144963803,MATH 10B,A02,084111,Staff,0,0,30,30
1651144963803,MATH 10B,A03,084112,Staff,7,0,30,23
1651144969844,MATH 10C,A01,083443,Staff,0,29,30,31
1651144969844,MATH 10C,A02,083444,Staff,0,28,30,30
1651144969844,MATH 10C,B01,084114,Staff,3,0,30,27
1651144969844,MATH 10C,B02,084115,Staff,22,0,30,8
1651144975881,MATH 18,A01,084117,Harel; Guershon,1,0,30,29
1651144975881,MATH 18,A02,084119,Harel; Guershon,25,0,30,5
1651144975881,MATH 18,A03,084120,Harel; Guershon,30,0,30,0
1651144975881,MATH 18,A04,084121,Harel; Guershon,26,0,30,4
1651144981907,MATH 20A,A01,093429,Staff,0,1,0,0
1651144987936,MATH 20B,A01,084124,Um; Ko Woon,0,8,35,35
1651144987936,MATH 20B,B01,084126,Um; Ko Woon,0,5,35,35
1651144993975,MATH 20C,A01,083446,Hammock; Frances H,0,0,30,30
