time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1658748284071,COGS 2,A01,083966,Boyle; Mary E. T.,0,0,35,35
1658748290104,COGS 9,A01,083968,Shannon; Kyle Michael,1,0,70,69
1658748302216,COGS 17,A01,092679,Semenuks; Arturs,1,0,94,93
1658748308252,COGS 100,A01,083972,Allen; Michael Gordon,1,0,85,84
1658748320307,COGS 101C,A01,083976,Truman; Alyssa,2,0,35,33
1658748326335,COGS 102A,A01,083978,Johnson; Christine M.,6,0,45,39
1658748332360,COGS 107B,A01,083980,Mooshagian; Eric Frederick,2,0,83,81
1658748344417,COGS 118B,A01,083367,Gupta; Anjum,1,0,47,46
1658748350442,COGS 172,A01,083984,Provenzano; Emily Kara,0,1,34,35
1658748356469,COGS 177,A00,083368,Tung; Janet C,0,0,68,68
1658748362492,COGS 186,A01,083986,Gupta; Anjum,0,2,41,41
1658748368523,COGS 187A,A01,083988,Boyle; Mary E. T.,2,2,68,66
1658748374564,CSE 8A,A50,084003,Miranda; Gregory Joseph,9,2,56,47
1658748380592,CSE 11,A01,084005,Miranda; Gregory Joseph,2,5,115,113
1658748386626,CSE 20,A01,084007,Briones; Jor-el Thomas Caparas,7,0,32,25
1658748392661,CSE 21,A01,084009,Braun; Oliver,0,3,70,70
1658748398690,CSE 30,A01,083370,Cao; Yingjun,0,41,40,40
1658748404717,CSE 100,A01,083372,Cao; Yingjun,0,17,60,60
1658748410748,CSE 101,A01,084011,Braun; Oliver,1,8,70,69
1658748416776,CSE 141,A01,083374,Eldon; John,9,0,150,141
1658748422805,CSE 141L,A01,083376,Eldon; John,0,3,150,150
1658748428834,CSE 142,A01,093827,Tseng; Hung-Wei,0,4,50,50
1658748434863,CSE 142L,A01,093829,Tseng; Hung-Wei,0,5,50,50
1658748440891,CSE 175,A01,084013,Kumar; Rakesh,1,0,25,24
1658748446926,CSE 190,A00,092508,Dubnov; Shlomo,0,3,20,20
1658748452960,ECE 5,A01,084049,Morris; Karcher William,8,0,30,22
1658748458997,ECE 100,A01,084051,Baghdadchi; Saharnaz,5,0,20,15
1658748458997,ECE 100,A02,091916,Baghdadchi; Saharnaz,5,0,20,15
1658748465024,ECE 101,A01,084053,Baghdadchi; Saharnaz,5,0,37,32
1658748465024,ECE 101,A02,084054,Baghdadchi; Saharnaz,13,0,37,24
1658748471054,ECE 107,A01,083390,Shevchenko; Valentin I,21,0,40,19
1658748477083,ECE 148,A01,084056,Silberman; Jack,0,0,12,12
1658748483111,ECE 180,A00,083391,Abi Samra; Nicholas Camill,1,0,30,29
1658748483111,ECE 180,B00,083392,Abi Samra; Nicholas Camill,0,4,30,30
1658748489147,MATH 10A,A01,093431,Hammock; Frances H,0,11,0,33
1658748495176,MATH 10B,A01,084110,Briones; Jor-el Thomas Caparas,0,5,37,51
1658748495176,MATH 10B,A02,084111,Briones; Jor-el Thomas Caparas,0,3,37,37
