time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1652786828520,COGS 2,A01,083966,Boyle; Mary E. T.,0,10,31,31
1652786834554,COGS 9,A01,083968,Staff,0,16,60,60
1652786840622,COGS 14B,A01,083970,Staff,17,0,65,48
1652786846652,COGS 17,A01,092679,Staff,0,6,75,75
1652786852687,COGS 100,A01,083972,Staff,0,34,60,60
1652786864742,COGS 101C,A01,083976,Staff,0,3,30,30
1652786870775,COGS 102A,A01,083978,Johnson; Christine M.,0,12,30,30
1652786876807,COGS 107B,A01,083980,Staff,0,22,50,50
1652786882849,COGS 115,A01,083982,Staff,0,3,30,30
1652786888883,COGS 118B,A01,083367,Staff,0,24,40,40
1652786894922,COGS 172,A01,083984,Provenzano; Emily Kara,0,0,30,30
1652786900952,COGS 177,A00,083368,Tung; Janet C,0,28,30,30
1652786906981,COGS 186,A01,083986,Staff,0,0,40,40
1652786913014,COGS 187A,A01,083988,Boyle; Mary E. T.,0,14,60,60
1652786919053,CSE 8A,A50,084003,Miranda; Gregory Joseph,0,30,15,15
1652786925090,CSE 11,A01,084005,Miranda; Gregory Joseph,1,19,95,94
1652786931126,CSE 20,A01,084007,Briones; Jor-el Thomas Caparas,0,10,27,27
1652786937164,CSE 21,A01,084009,Braun; Oliver,0,31,70,70
1652786943200,CSE 30,A01,083370,Cao; Yingjun,0,80,40,40
1652786949235,CSE 100,A01,083372,Cao; Yingjun,0,66,40,41
1652786955265,CSE 101,A01,084011,Braun; Oliver,0,82,40,40
1652786961294,CSE 141,A01,083374,Eldon; John,0,11,150,150
1652786967322,CSE 141L,A01,083376,Eldon; John,0,24,150,150
1652786973353,CSE 142,A01,093827,Staff,13,0,50,37
1652786979381,CSE 142L,A01,093829,Staff,16,0,50,34
1652786985409,CSE 175,A01,084013,Kumar; Rakesh,14,0,25,11
1652786991442,CSE 190,A00,092508,Dubnov; Shlomo,12,0,20,8
1652786997472,ECE 5,A01,084049,Morris; Karcher William,10,0,20,10
1652787003498,ECE 100,A01,084051,Baghdadchi; Saharnaz,0,0,20,20
1652787003498,ECE 100,A02,091916,Baghdadchi; Saharnaz,1,0,20,19
1652787009527,ECE 101,A01,084053,Baghdadchi; Saharnaz,0,0,37,37
1652787009527,ECE 101,A02,084054,Baghdadchi; Saharnaz,7,0,37,30
1652787015554,ECE 107,A01,083390,Staff,17,0,40,23
1652787021584,ECE 148,A01,084056,Silberman; Jack,0,0,12,12
1652787027617,ECE 180,A00,083391,Abi Samra; Nicholas Camill,18,0,30,12
1652787027617,ECE 180,B00,083392,Abi Samra; Nicholas Camill,12,0,30,18
1652787033651,MATH 10A,A01,093431,Hammock; Frances H,0,3,0,0
1652787039682,MATH 10B,A01,084110,Briones; Jor-el Thomas Caparas,0,6,30,30
1652787039682,MATH 10B,A02,084111,Briones; Jor-el Thomas Caparas,0,3,30,30
1652787039682,MATH 10B,A03,084112,Briones; Jor-el Thomas Caparas,0,4,30,30
1652787045709,MATH 10C,A01,083443,Rotar; Vladimir,0,33,30,30
1652787045709,MATH 10C,A02,083444,Rotar; Vladimir,0,34,30,30
1652787045709,MATH 10C,B01,084114,Staff,0,0,30,30
1652787045709,MATH 10C,B02,084115,Staff,17,0,30,13
1652787051741,MATH 18,A01,084117,Harel; Guershon,2,0,30,28
1652787051741,MATH 18,A02,084119,Harel; Guershon,25,0,30,5
1652787051741,MATH 18,A03,084120,Harel; Guershon,29,0,30,1
1652787051741,MATH 18,A04,084121,Harel; Guershon,25,0,30,5
1652787057772,MATH 20A,A01,093429,Staff,0,2,0,0
1652787063811,MATH 20B,A01,084124,Um; Ko Woon,0,12,35,35
1652787063811,MATH 20B,B01,084126,Um; Ko Woon,0,8,35,35
1652787069846,MATH 20C,A01,083446,Hammock; Frances H,0,1,30,30
1652787069846,MATH 20C,A02,083447,Hammock; Frances H,0,0,30,30
1652787069846,MATH 20C,A03,083448,Hammock; Frances H,0,1,30,30
1652787069846,MATH 20C,A04,083449,Hammock; Frances H,0,0,30,30
1652787069846,MATH 20C,B01,083451,Hammock; Frances H,0,0,30,30
1652787069846,MATH 20C,B02,083452,Hammock; Frances H,1,0,30,29
1652787069846,MATH 20C,B03,083453,Hammock; Frances H,0,0,30,30
1652787069846,MATH 20C,B04,083454,Hammock; Frances H,9,0,30,21
1652787075878,MATH 20D,A01,084128,Sinha; Shubham,8,0,30,22
1652787075878,MATH 20D,A02,084129,Sinha; Shubham,27,0,30,3
1652787075878,MATH 20D,A03,084130,Sinha; Shubham,28,0,30,2
1652787075878,MATH 20D,B01,084133,Staff,0,0,30,30
1652787075878,MATH 20D,B02,084134,Staff,13,0,30,17
1652787075878,MATH 20D,B03,084135,Staff,28,0,30,2
1652787081909,MATH 20E,A01,084138,Tran; Khoa Dang,0,0,30,30
1652787081909,MATH 20E,A02,084139,Tran; Khoa Dang,2,0,30,28
1652787081909,MATH 20E,A03,084140,Tran; Khoa Dang,4,0,30,26
1652787081909,MATH 20E,A04,084141,Tran; Khoa Dang,6,0,30,24
1652787087943,MATH 102,A01,084143,Harel; Guershon,0,1,30,30
1652787087943,MATH 102,A02,084144,Harel; Guershon,0,1,30,30
1652787099562,MATH 103B,A01,083456,Staff,0,27,30,30
1652787099562,MATH 103B,A02,083457,Staff,0,27,30,30
1652787105597,MATH 109,A01,084146,Salehi Golsefidy; Alireza,3,0,30,27
1652787105597,MATH 109,A02,084147,Salehi Golsefidy; Alireza,2,0,30,28
1652787119469,MATH 120A,A01,085445,Eggers; John Dietrich,0,2,35,35
1652787119469,MATH 120A,A02,085446,Eggers; John Dietrich,4,0,35,31
1652787125500,MATH 142B,A01,084149,Verstraete; Jacques Allan,0,26,30,30
1652787125500,MATH 142B,A02,084150,Verstraete; Jacques Allan,0,25,30,30
1652787131528,MATH 170A,A01,083459,Nie; Jiawang,0,22,30,30
1652787131528,MATH 170A,A02,083460,Nie; Jiawang,0,21,30,30
1652787131528,MATH 170A,A03,083461,Nie; Jiawang,0,21,30,30
1652787137564,MATH 193B,A01,083463,Rotar; Vladimir,0,0,30,30
1652787137564,MATH 193B,A02,083464,Rotar; Vladimir,2,0,30,28
1652787137564,MATH 193B,A03,083465,Rotar; Vladimir,7,0,30,23
1652787143664,COGS 2,A01,083966,Boyle; Mary E. T.,0,10,31,31
1652787149692,COGS 9,A01,083968,Staff,0,16,60,60
1652787155721,COGS 14B,A01,083970,Staff,17,0,65,48
1652787161750,COGS 17,A01,092679,Staff,0,6,75,75
1652787167780,COGS 100,A01,083972,Staff,0,34,60,60
1652787179841,COGS 101C,A01,083976,Staff,0,3,30,30
1652787185870,COGS 102A,A01,083978,Johnson; Christine M.,0,12,30,30
1652787191900,COGS 107B,A01,083980,Staff,0,22,50,50
1652787197931,COGS 115,A01,083982,Staff,0,3,30,30
1652787203960,COGS 118B,A01,083367,Staff,0,24,40,40
1652787209995,COGS 172,A01,083984,Provenzano; Emily Kara,0,0,30,30
1652787216026,COGS 177,A00,083368,Tung; Janet C,0,28,30,30
1652787222057,COGS 186,A01,083986,Staff,0,0,40,40
1652787228092,COGS 187A,A01,083988,Boyle; Mary E. T.,0,14,60,60
1652787234122,CSE 8A,A50,084003,Miranda; Gregory Joseph,0,30,15,15
1652787240149,CSE 11,A01,084005,Miranda; Gregory Joseph,1,19,95,94
1652787246179,CSE 20,A01,084007,Briones; Jor-el Thomas Caparas,0,10,27,27
1652787252207,CSE 21,A01,084009,Braun; Oliver,0,31,70,70
1652787258239,CSE 30,A01,083370,Cao; Yingjun,0,80,40,40
1652787264266,CSE 100,A01,083372,Cao; Yingjun,0,66,40,41
1652787270301,CSE 101,A01,084011,Braun; Oliver,0,82,40,40
1652787276330,CSE 141,A01,083374,Eldon; John,0,11,150,150
1652787282361,CSE 141L,A01,083376,Eldon; John,0,24,150,150
1652787288390,CSE 142,A01,093827,Staff,13,0,50,37
1652787294422,CSE 142L,A01,093829,Staff,16,0,50,34
1652787300450,CSE 175,A01,084013,Kumar; Rakesh,14,0,25,11
1652787306478,CSE 190,A00,092508,Dubnov; Shlomo,12,0,20,8
1652787312508,ECE 5,A01,084049,Morris; Karcher William,10,0,20,10
1652787318544,ECE 100,A01,084051,Baghdadchi; Saharnaz,0,0,20,20
1652787318544,ECE 100,A02,091916,Baghdadchi; Saharnaz,1,0,20,19
1652787324571,ECE 101,A01,084053,Baghdadchi; Saharnaz,0,0,37,37
1652787324571,ECE 101,A02,084054,Baghdadchi; Saharnaz,7,0,37,30
1652787330603,ECE 107,A01,083390,Staff,17,0,40,23
1652787336630,ECE 148,A01,084056,Silberman; Jack,0,0,12,12
1652787342659,ECE 180,A00,083391,Abi Samra; Nicholas Camill,18,0,30,12
1652787342659,ECE 180,B00,083392,Abi Samra; Nicholas Camill,12,0,30,18
1652787348692,MATH 10A,A01,093431,Hammock; Frances H,0,3,0,0
1652787354723,MATH 10B,A01,084110,Briones; Jor-el Thomas Caparas,0,6,30,30
1652787354723,MATH 10B,A02,084111,Briones; Jor-el Thomas Caparas,0,3,30,30
1652787354723,MATH 10B,A03,084112,Briones; Jor-el Thomas Caparas,0,4,30,30
1652787360758,MATH 10C,A01,083443,Rotar; Vladimir,0,33,30,30
1652787360758,MATH 10C,A02,083444,Rotar; Vladimir,0,34,30,30
1652787360758,MATH 10C,B01,084114,Staff,0,0,30,30
1652787360758,MATH 10C,B02,084115,Staff,17,0,30,13
1652787366794,MATH 18,A01,084117,Harel; Guershon,2,0,30,28
1652787366794,MATH 18,A02,084119,Harel; Guershon,25,0,30,5
1652787366794,MATH 18,A03,084120,Harel; Guershon,29,0,30,1
1652787366794,MATH 18,A04,084121,Harel; Guershon,25,0,30,5
1652787372824,MATH 20A,A01,093429,Staff,0,2,0,0
1652787378861,MATH 20B,A01,084124,Um; Ko Woon,0,12,35,35
1652787378861,MATH 20B,B01,084126,Um; Ko Woon,0,8,35,35
1652787384893,MATH 20C,A01,083446,Hammock; Frances H,0,1,30,30
1652787384893,MATH 20C,A02,083447,Hammock; Frances H,0,0,30,30
1652787384893,MATH 20C,A03,083448,Hammock; Frances H,0,1,30,30
1652787384893,MATH 20C,A04,083449,Hammock; Frances H,0,0,30,30
1652787384893,MATH 20C,B01,083451,Hammock; Frances H,0,0,30,30
1652787384893,MATH 20C,B02,083452,Hammock; Frances H,1,0,30,29
1652787384893,MATH 20C,B03,083453,Hammock; Frances H,0,0,30,30
1652787384893,MATH 20C,B04,083454,Hammock; Frances H,9,0,30,21
1652787390923,MATH 20D,A01,084128,Sinha; Shubham,8,0,30,22
1652787390923,MATH 20D,A02,084129,Sinha; Shubham,27,0,30,3
1652787390923,MATH 20D,A03,084130,Sinha; Shubham,28,0,30,2
1652787390923,MATH 20D,B01,084133,Staff,0,0,30,30
1652787390923,MATH 20D,B02,084134,Staff,13,0,30,17
1652787390923,MATH 20D,B03,084135,Staff,28,0,30,2
1652787396952,MATH 20E,A01,084138,Tran; Khoa Dang,0,0,30,30
1652787396952,MATH 20E,A02,084139,Tran; Khoa Dang,2,0,30,28
1652787396952,MATH 20E,A03,084140,Tran; Khoa Dang,4,0,30,26
1652787396952,MATH 20E,A04,084141,Tran; Khoa Dang,6,0,30,24
1652787402981,MATH 102,A01,084143,Harel; Guershon,0,1,30,30
1652787402981,MATH 102,A02,084144,Harel; Guershon,0,1,30,30
1652787409016,MATH 103B,A01,083456,Staff,0,27,30,30
1652787409016,MATH 103B,A02,083457,Staff,0,27,30,30
1652787415047,MATH 109,A01,084146,Salehi Golsefidy; Alireza,3,0,30,27
1652787415047,MATH 109,A02,084147,Salehi Golsefidy; Alireza,2,0,30,28
1652787421162,MATH 120A,A01,085445,Eggers; John Dietrich,0,2,35,35
1652787421162,MATH 120A,A02,085446,Eggers; John Dietrich,4,0,35,31
1652787427194,MATH 142B,A01,084149,Verstraete; Jacques Allan,0,26,30,30
1652787427194,MATH 142B,A02,084150,Verstraete; Jacques Allan,0,25,30,30
1652787433227,MATH 170A,A01,083459,Nie; Jiawang,0,22,30,30
1652787433227,MATH 170A,A02,083460,Nie; Jiawang,0,21,30,30
1652787433227,MATH 170A,A03,083461,Nie; Jiawang,0,21,30,30
1652787439256,MATH 193B,A01,083463,Rotar; Vladimir,0,0,30,30
1652787439256,MATH 193B,A02,083464,Rotar; Vladimir,2,0,30,28
1652787439256,MATH 193B,A03,083465,Rotar; Vladimir,7,0,30,23
1652787445343,COGS 2,A01,083966,Boyle; Mary E. T.,0,10,31,31
1652787451373,COGS 9,A01,083968,Staff,0,16,60,60
