time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1657020622127,COGS 2,A01,083966,Boyle; Mary E. T.,0,5,35,35
1657020628157,COGS 9,A01,083968,Shannon; Kyle Michael,1,4,70,69
1657020640221,COGS 17,A01,092679,Semenuks; Arturs,0,0,93,93
1657020646255,COGS 100,A01,083972,Allen; Michael Gordon,4,0,78,74
1657020658308,COGS 101C,A01,083976,Truman; Alyssa,0,2,35,35
1657020664341,COGS 102A,A01,083978,Johnson; Christine M.,6,0,45,39
1657020670369,COGS 107B,A01,083980,Staff,1,3,82,81
1657020676401,COGS 115,A01,083982,Staff,0,1,32,32
1657020682427,COGS 118B,A01,083367,Gupta; Anjum,0,2,47,47
1657020688455,COGS 172,A01,083984,Provenzano; Emily Kara,0,1,34,34
1657020694491,COGS 177,A00,083368,Tung; Janet C,0,2,65,65
1657020700517,COGS 186,A01,083986,Gupta; Anjum,0,3,41,41
1657020706549,COGS 187A,A01,083988,Boyle; Mary E. T.,0,5,68,68
1657020712590,CSE 8A,A50,084003,Miranda; Gregory Joseph,0,24,15,27
1657020718624,CSE 11,A01,084005,Miranda; Gregory Joseph,0,31,95,95
1657020724657,CSE 20,A01,084007,Briones; Jor-el Thomas Caparas,1,7,27,26
1657020730691,CSE 21,A01,084009,Braun; Oliver,0,11,70,70
1657020736720,CSE 30,A01,083370,Cao; Yingjun,0,55,40,40
1657020742746,CSE 100,A01,083372,Cao; Yingjun,0,24,60,60
1657020748775,CSE 101,A01,084011,Braun; Oliver,0,20,70,70
1657020754804,CSE 141,A01,083374,Eldon; John,0,1,150,150
1657020760836,CSE 141L,A01,083376,Eldon; John,0,19,150,150
1657020766863,CSE 142,A01,093827,Tseng; Hung-Wei,0,3,50,50
1657020772893,CSE 142L,A01,093829,Tseng; Hung-Wei,0,6,50,50
1657020778926,CSE 175,A01,084013,Kumar; Rakesh,4,0,25,21
1657020784955,CSE 190,A00,092508,Dubnov; Shlomo,0,2,20,20
1657020790994,ECE 5,A01,084049,Morris; Karcher William,8,0,30,22
1657020797027,ECE 100,A01,084051,Baghdadchi; Saharnaz,1,0,20,19
1657020797027,ECE 100,A02,091916,Baghdadchi; Saharnaz,3,0,20,17
1657020803055,ECE 101,A01,084053,Baghdadchi; Saharnaz,1,0,37,36
1657020803055,ECE 101,A02,084054,Baghdadchi; Saharnaz,6,0,37,31
1657020809082,ECE 107,A01,083390,Staff,18,0,40,22
1657020815119,ECE 148,A01,084056,Silberman; Jack,0,0,12,12
1657020821152,ECE 180,A00,083391,Abi Samra; Nicholas Camill,4,0,30,26
