time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1658834735562,COGS 2,A01,083966,Boyle; Mary E. T.,2,0,35,33
1658834741592,COGS 9,A01,083968,Shannon; Kyle Michael,0,1,70,70
1658834753654,COGS 17,A01,092679,Semenuks; Arturs,1,0,94,93
1658834759686,COGS 100,A01,083972,Allen; Michael Gordon,1,0,85,84
1658834771747,COGS 101C,A01,083976,Truman; Alyssa,3,0,35,32
1658834777784,COGS 102A,A01,083978,Johnson; Christine M.,7,0,45,38
1658834783820,COGS 107B,A01,083980,Mooshagian; Eric Frederick,0,0,83,83
1658834795888,COGS 118B,A01,083367,Gupta; Anjum,1,0,47,46
1658834801949,COGS 172,A01,083984,Provenzano; Emily Kara,0,1,34,35
1658834807976,COGS 177,A00,083368,Tung; Janet C,1,0,68,67
1658834814011,COGS 186,A01,083986,Gupta; Anjum,1,3,41,40
1658834820038,COGS 187A,A01,083988,Boyle; Mary E. T.,2,3,68,66
1658834826070,CSE 8A,A50,084003,Miranda; Gregory Joseph,10,2,56,46
1658834832101,CSE 11,A01,084005,Miranda; Gregory Joseph,4,5,115,111
1658834838136,CSE 20,A01,084007,Briones; Jor-el Thomas Caparas,7,0,32,25
1658834844167,CSE 21,A01,084009,Braun; Oliver,3,4,70,67
1658834850196,CSE 30,A01,083370,Cao; Yingjun,0,41,40,40
1658834856229,CSE 100,A01,083372,Cao; Yingjun,0,17,60,60
1658834862269,CSE 101,A01,084011,Braun; Oliver,2,8,70,68
1658834868301,CSE 141,A01,083374,Eldon; John,10,0,150,140
1658834874329,CSE 141L,A01,083376,Eldon; John,1,3,150,149
1658834880363,CSE 142,A01,093827,Tseng; Hung-Wei,3,4,50,47
1658834886393,CSE 142L,A01,093829,Tseng; Hung-Wei,3,5,50,47
1658834892423,CSE 175,A01,084013,Kumar; Rakesh,1,0,25,24
1658834898454,CSE 190,A00,092508,Dubnov; Shlomo,1,3,20,19
1658834904484,ECE 5,A01,084049,Morris; Karcher William,8,0,30,22
1658834910520,ECE 100,A01,084051,Baghdadchi; Saharnaz,4,0,20,16
1658834910520,ECE 100,A02,091916,Baghdadchi; Saharnaz,5,0,20,15
1658834916550,ECE 101,A01,084053,Baghdadchi; Saharnaz,6,0,37,31
1658834916550,ECE 101,A02,084054,Baghdadchi; Saharnaz,13,0,37,24
1658834922583,ECE 107,A01,083390,Shevchenko; Valentin I,21,0,40,19
1658834928618,ECE 148,A01,084056,Silberman; Jack,0,0,12,12
1658834934660,ECE 180,A00,083391,Abi Samra; Nicholas Camill,0,0,30,30
1658834934660,ECE 180,B00,083392,Abi Samra; Nicholas Camill,0,4,30,30
1658834940690,MATH 10A,A01,093431,Hammock; Frances H,0,10,0,32
1658834946722,MATH 10B,A01,084110,Briones; Jor-el Thomas Caparas,0,6,37,51
1658834946722,MATH 10B,A02,084111,Briones; Jor-el Thomas Caparas,1,2,37,36
1658834946722,MATH 10B,A03,084112,Briones; Jor-el Thomas Caparas,2,2,37,35
1658834952757,MATH 10C,A01,083443,Suk; Andrew Hoon,1,0,37,36
1658834952757,MATH 10C,A02,083444,Suk; Andrew Hoon,0,1,37,37
1658834952757,MATH 10C,A03,094841,Suk; Andrew Hoon,2,0,37,35
1658834952757,MATH 10C,A04,094851,Suk; Andrew Hoon,1,0,37,36
1658834952757,MATH 10C,B01,084114,Chung; Tai-Hsuan,12,0,30,18
1658834952757,MATH 10C,B02,084115,Chung; Tai-Hsuan,15,0,30,15
1658834958793,MATH 18,A01,084117,Harel; Guershon,1,0,30,29
1658834958793,MATH 18,A02,084119,Harel; Guershon,1,0,30,29
1658834964822,MATH 20A,A01,093429,Staff,0,7,0,23
1658834970859,MATH 20B,A01,084124,Um; Ko Woon,0,0,35,35
1658834970859,MATH 20B,A02,094842,Um; Ko Woon,11,0,35,24
1658834970859,MATH 20B,B01,084126,Um; Ko Woon,4,0,35,31
1658834970859,MATH 20B,B02,094843,Um; Ko Woon,17,0,35,18
1658834976893,MATH 20C,A01,083446,Mohammadi; Amir,1,0,37,36
1658834976893,MATH 20C,A02,083447,Mohammadi; Amir,0,0,37,37
1658834976893,MATH 20C,A03,083448,Mohammadi; Amir,2,0,37,35
1658834976893,MATH 20C,A04,083449,Mohammadi; Amir,8,0,37,29
1658834976893,MATH 20C,B01,083451,Hammock; Frances H,2,0,37,35
1658834976893,MATH 20C,B02,083452,Hammock; Frances H,3,0,37,34
1658834976893,MATH 20C,B03,083453,Hammock; Frances H,0,0,37,37
1658834976893,MATH 20C,B04,083454,Hammock; Frances H,5,0,37,32
1658834982933,MATH 20D,A01,084128,Bach; Quang Tran,1,0,30,29
1658834982933,MATH 20D,A02,084129,Bach; Quang Tran,12,0,30,18
1658834982933,MATH 20D,B01,084133,Bach; Quang Tran,0,0,30,30
1658834982933,MATH 20D,B02,084134,Bach; Quang Tran,6,0,30,24
1658834988963,MATH 20E,A01,084138,Tran; Khoa Dang,8,0,32,24
1658834988963,MATH 20E,A02,084139,Tran; Khoa Dang,4,0,32,28
1658834988963,MATH 20E,A03,084140,Tran; Khoa Dang,1,0,32,31
1658834988963,MATH 20E,A04,084141,Tran; Khoa Dang,4,0,32,28
1658834994994,MATH 102,A01,084143,Harel; Guershon,13,0,33,20
1658834994994,MATH 102,A02,084144,Harel; Guershon,14,0,34,20
1658835001022,MATH 103B,A01,083456,Carter; Anne Toulson,2,0,35,33
1658835001022,MATH 103B,A02,083457,Carter; Anne Toulson,4,0,35,31
1658835001022,MATH 103B,A03,094844,Carter; Anne Toulson,6,0,35,29
1658835001022,MATH 103B,A04,094845,Carter; Anne Toulson,6,0,35,29
1658835007054,MATH 109,A01,084146,Salehi Golsefidy; Alireza,4,0,35,31
1658835007054,MATH 109,A02,084147,Salehi Golsefidy; Alireza,2,0,35,33
1658835013091,MATH 120A,A01,085445,Eggers; John Dietrich,9,0,35,26
1658835013091,MATH 120A,A02,085446,Eggers; John Dietrich,18,0,35,17
1658835019124,MATH 142B,A01,084149,Verstraete; Jacques Allan,3,0,32,29
1658835019124,MATH 142B,A02,084150,Verstraete; Jacques Allan,1,0,32,31
1658835019124,MATH 142B,A03,094846,Verstraete; Jacques Allan,11,0,32,21
1658835019124,MATH 142B,A04,094847,Verstraete; Jacques Allan,7,0,32,25
1658835025155,MATH 170A,A01,083459,Aliabadi Sr.; Mohsen,3,0,30,27
1658835025155,MATH 170A,A02,083460,Aliabadi Sr.; Mohsen,6,1,30,24
1658835025155,MATH 170A,A03,083461,Aliabadi Sr.; Mohsen,6,0,30,24
1658835025155,MATH 170A,A04,094848,Aliabadi Sr.; Mohsen,2,0,30,28
