time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1658402212462,COGS 2,A01,083966,Boyle; Mary E. T.,0,0,35,35
1658402218502,COGS 9,A01,083968,Shannon; Kyle Michael,0,1,70,70
1658402230576,COGS 17,A01,092679,Semenuks; Arturs,1,0,94,93
1658402236635,COGS 100,A01,083972,Allen; Michael Gordon,3,0,85,82
1658402248694,COGS 101C,A01,083976,Truman; Alyssa,0,0,35,35
1658402254726,COGS 102A,A01,083978,Johnson; Christine M.,6,0,45,39
1658402260759,COGS 107B,A01,083980,Mooshagian; Eric Frederick,0,0,83,83
1658402278041,COGS 118B,A01,083367,Gupta; Anjum,1,0,47,46
1658402284083,COGS 172,A01,083984,Provenzano; Emily Kara,0,2,34,35
1658402298492,COGS 177,A00,083368,Tung; Janet C,0,2,68,68
1658402304529,COGS 186,A01,083986,Gupta; Anjum,0,0,41,41
1658402319007,COGS 187A,A01,083988,Boyle; Mary E. T.,0,4,68,69
1658402325044,CSE 8A,A50,084003,Miranda; Gregory Joseph,8,2,56,48
1658402339519,CSE 11,A01,084005,Miranda; Gregory Joseph,1,4,115,114
1658402345551,CSE 20,A01,084007,Briones; Jor-el Thomas Caparas,7,1,32,25
1658402359976,CSE 21,A01,084009,Braun; Oliver,0,5,70,70
1658402366011,CSE 30,A01,083370,Cao; Yingjun,0,45,40,40
1658402380455,CSE 100,A01,083372,Cao; Yingjun,0,22,60,60
1658402386487,CSE 101,A01,084011,Braun; Oliver,0,9,70,70
1658402396084,CSE 141,A01,083374,Eldon; John,7,0,150,143
1658402402113,CSE 141L,A01,083376,Eldon; John,0,8,150,150
1658402408156,CSE 142,A01,093827,Tseng; Hung-Wei,0,6,50,50
1658402414181,CSE 142L,A01,093829,Tseng; Hung-Wei,1,7,50,49
1658402420212,CSE 175,A01,084013,Kumar; Rakesh,1,0,25,24
1658402426249,CSE 190,A00,092508,Dubnov; Shlomo,0,5,20,20
1658402432288,ECE 5,A01,084049,Morris; Karcher William,9,0,30,21
1658402438321,ECE 100,A01,084051,Baghdadchi; Saharnaz,4,0,20,16
1658402438321,ECE 100,A02,091916,Baghdadchi; Saharnaz,4,0,20,16
1658402444356,ECE 101,A01,084053,Baghdadchi; Saharnaz,3,0,37,34
1658402444356,ECE 101,A02,084054,Baghdadchi; Saharnaz,11,0,37,26
1658402450390,ECE 107,A01,083390,Shevchenko; Valentin I,22,0,40,18
1658402456425,ECE 148,A01,084056,Silberman; Jack,0,0,12,12
1658402462457,ECE 180,A00,083391,Abi Samra; Nicholas Camill,0,0,30,30
1658402462457,ECE 180,B00,083392,Abi Samra; Nicholas Camill,0,5,30,30
1658402468487,MATH 10A,A01,093431,Hammock; Frances H,0,11,0,33
1658402474520,MATH 10B,A01,084110,Briones; Jor-el Thomas Caparas,0,5,37,51
1658402474520,MATH 10B,A02,084111,Briones; Jor-el Thomas Caparas,0,3,37,37
1658402474520,MATH 10B,A03,084112,Briones; Jor-el Thomas Caparas,0,4,37,37
1658402480564,MATH 10C,A01,083443,Suk; Andrew Hoon,0,1,37,37
1658402480564,MATH 10C,A02,083444,Suk; Andrew Hoon,0,0,37,37
1658402480564,MATH 10C,A03,094841,Suk; Andrew Hoon,0,1,37,37
1658402480564,MATH 10C,A04,094851,Suk; Andrew Hoon,0,0,37,37
1658402480564,MATH 10C,B01,084114,Chung; Tai-Hsuan,11,0,30,19
1658402480564,MATH 10C,B02,084115,Chung; Tai-Hsuan,14,0,30,16
1658402486594,MATH 18,A01,084117,Harel; Guershon,0,0,30,30
1658402486594,MATH 18,A02,084119,Harel; Guershon,1,0,30,29
1658402492627,MATH 20A,A01,093429,Staff,0,5,0,23
1658402498657,MATH 20B,A01,084124,Um; Ko Woon,0,1,35,35
1658402498657,MATH 20B,A02,094842,Um; Ko Woon,10,0,35,25
1658402498657,MATH 20B,B01,084126,Um; Ko Woon,5,0,35,30
1658402498657,MATH 20B,B02,094843,Um; Ko Woon,18,0,35,17
1658402504689,MATH 20C,A01,083446,Mohammadi; Amir,1,0,37,36
1658402504689,MATH 20C,A02,083447,Mohammadi; Amir,0,0,37,37
1658402504689,MATH 20C,A03,083448,Mohammadi; Amir,0,0,37,37
1658402504689,MATH 20C,A04,083449,Mohammadi; Amir,5,0,37,32
1658402504689,MATH 20C,B01,083451,Hammock; Frances H,3,0,37,34
1658402504689,MATH 20C,B02,083452,Hammock; Frances H,3,0,37,34
1658402504689,MATH 20C,B03,083453,Hammock; Frances H,0,0,37,37
1658402504689,MATH 20C,B04,083454,Hammock; Frances H,4,0,37,33
1658402510723,MATH 20D,A01,084128,Bach; Quang Tran,0,0,30,30
1658402510723,MATH 20D,A02,084129,Bach; Quang Tran,11,0,30,19
1658402510723,MATH 20D,B01,084133,Bach; Quang Tran,0,0,30,30
1658402510723,MATH 20D,B02,084134,Bach; Quang Tran,5,0,30,25
1658402516753,MATH 20E,A01,084138,Tran; Khoa Dang,2,0,32,30
1658402516753,MATH 20E,A02,084139,Tran; Khoa Dang,1,0,32,31
1658402516753,MATH 20E,A03,084140,Tran; Khoa Dang,0,0,32,32
1658402516753,MATH 20E,A04,084141,Tran; Khoa Dang,3,0,32,29
1658402522782,MATH 102,A01,084143,Harel; Guershon,10,0,33,23
1658402522782,MATH 102,A02,084144,Harel; Guershon,9,0,34,25
1658402528813,MATH 103B,A01,083456,Carter; Anne Toulson,2,0,35,33
1658402528813,MATH 103B,A02,083457,Carter; Anne Toulson,2,0,35,33
1658402528813,MATH 103B,A03,094844,Carter; Anne Toulson,1,0,35,34
1658402528813,MATH 103B,A04,094845,Carter; Anne Toulson,4,0,35,31
1658402534850,MATH 109,A01,084146,Salehi Golsefidy; Alireza,1,0,35,34
