time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total
1647850634941,COGS 1,A01,072894,Boyle; Mary E. T.,0,7,60
1647850634941,COGS 1,A02,072895,Boyle; Mary E. T.,0,6,60
1647850634941,COGS 1,A03,072896,Boyle; Mary E. T.,0,6,60
1647850634941,COGS 1,A04,072897,Boyle; Mary E. T.,0,4,60
1647850634941,COGS 1,A05,072898,Boyle; Mary E. T.,0,4,60
1647850634941,COGS 1,A06,072899,Boyle; Mary E. T.,0,5,60
1647850634941,COGS 1,A07,072900,Boyle; Mary E. T.,0,6,57
1647850637972,COGS 8,A01,072902,Staff,0,6,35
1647850640999,COGS 10,A01,072904,Klemmer; Scott R,0,0,60
1647850640999,COGS 10,A02,072905,Klemmer; Scott R,1,0,60
1647850640999,COGS 10,A03,072906,Klemmer; Scott R,7,0,60
1647850640999,COGS 10,A04,072907,Klemmer; Scott R,11,0,60
1647850640999,COGS 10,A05,072908,Klemmer; Scott R,26,0,60
1647850644022,COGS 11,A01,072910,Boroditsky; Lera,0,2,145
1647850647048,COGS 12,A00,072911,Boroditsky; Lera,0,2,50
1647850650076,COGS 14A,A01,072913,Davis; Joshua Daniel,0,17,62
1647850650076,COGS 14A,A02,072914,Davis; Joshua Daniel,0,14,63
1647850650076,COGS 14A,A03,072915,Davis; Joshua Daniel,0,14,62
1647850650076,COGS 14A,A04,072916,Davis; Joshua Daniel,0,16,63
1647850653104,COGS 14B,A01,072918,Barrera; Steven James,0,6,60
1647850653104,COGS 14B,A02,072919,Barrera; Steven James,0,6,60
1647850653104,COGS 14B,A03,072920,Barrera; Steven James,0,5,60
1647850656128,COGS 17,A01,072922,Johnson; Christine M.,0,7,60
1647850656128,COGS 17,A02,072923,Johnson; Christine M.,0,8,60
1647850656128,COGS 17,A03,072924,Johnson; Christine M.,0,9,60
1647850656128,COGS 17,A04,072925,Johnson; Christine M.,0,8,60
1647850656128,COGS 17,A05,072926,Johnson; Christine M.,0,10,60
1647850656128,COGS 17,A06,085929,Johnson; Christine M.,0,0,0
1647850659159,COGS 18,A01,072928,Staff,0,15,35
1647850659159,COGS 18,A02,072929,Staff,0,14,35
1647850659159,COGS 18,A03,072930,Staff,0,13,35
1647850659159,COGS 18,A04,072931,Staff,0,17,35
1647850659159,COGS 18,A05,072932,Staff,0,15,35
1647850659159,COGS 18,A06,072933,Staff,0,12,35
1647850659159,COGS 18,A07,072934,Staff,0,13,35
1647850659159,COGS 18,A08,072935,Staff,0,15,35
1647850659159,COGS 18,B01,083188,Green; Daniel Richard,0,2,0
1647850662181,COGS 87,A00,073397,Deak; Gedeon O.,0,6,20
1647850665207,COGS 99,001,084891,Johnson; Christine M.,9997,0,9999
1647850668232,COGS 100,A01,072942,Scott; Taylor Jackson,0,19,60
1647850668232,COGS 100,A02,072943,Scott; Taylor Jackson,1,20,60
1647850668232,COGS 100,A03,072944,Scott; Taylor Jackson,0,20,60
1647850668232,COGS 100,A04,072945,Scott; Taylor Jackson,0,20,60
1647850668232,COGS 100,A05,072946,Scott; Taylor Jackson,0,18,60
1647850671261,COGS 101A,A01,072948,Barrera; Steven James,0,20,60
1647850671261,COGS 101A,A02,072949,Barrera; Steven James,0,23,60
1647850671261,COGS 101A,A03,072950,Barrera; Steven James,0,21,60
1647850671261,COGS 101A,A04,072951,Barrera; Steven James,0,18,60
1647850674286,COGS 101C,A01,072953,Staff,0,1,60
1647850674286,COGS 101C,A02,072954,Staff,0,1,60
1647850674286,COGS 101C,A03,072955,Staff,24,0,60
1647850677309,COGS 102C,A01,072958,Scott; Taylor Jackson,0,2,60
1647850677309,COGS 102C,A02,072959,Scott; Taylor Jackson,21,0,60
1647850680334,COGS 107A,A01,072961,Alfonso; Stephanie Isabel,0,5,60
1647850680334,COGS 107A,A02,072962,Alfonso; Stephanie Isabel,0,6,60
1647850680334,COGS 107A,A03,072963,Alfonso; Stephanie Isabel,1,1,60
1647850680334,COGS 107A,A04,072964,Alfonso; Stephanie Isabel,1,0,60
1647850680334,COGS 107A,A05,072965,Alfonso; Stephanie Isabel,13,0,60
1647850683362,COGS 107B,A01,072967,Mooshagian; Eric Frederick,25,0,60
1647850683362,COGS 107B,A02,072968,Mooshagian; Eric Frederick,40,0,60
1647850683362,COGS 107B,A03,072969,Mooshagian; Eric Frederick,52,0,60
1647850683362,COGS 107B,A04,072970,Mooshagian; Eric Frederick,32,0,60
1647850683362,COGS 107B,A05,072971,Mooshagian; Eric Frederick,20,0,60
1647850686390,COGS 107C,A01,072973,Chiba; Andrea,0,1,60
1647850686390,COGS 107C,A02,072974,Chiba; Andrea,36,0,60
1647850686390,COGS 107C,A03,072975,Chiba; Andrea,30,0,60
1647850689413,COGS 108,A01,072977,Fleischer; Jason G,0,26,60
1647850689413,COGS 108,A02,072978,Fleischer; Jason G,0,25,60
1647850689413,COGS 108,A03,072979,Fleischer; Jason G,0,25,60
1647850689413,COGS 108,A04,072980,Fleischer; Jason G,0,25,60
1647850689413,COGS 108,A05,072981,Fleischer; Jason G,0,26,60
1647850689413,COGS 108,A06,072982,Fleischer; Jason G,0,25,60
1647850689413,COGS 108,A07,072983,Fleischer; Jason G,0,26,57
1647850692437,COGS 116,A01,072989,Greene; Deanna Jacquelyn,0,1,50
1647850695462,COGS 118A,A01,072991,Fleischer; Jason G,0,16,70
1647850695462,COGS 118A,A02,072992,Fleischer; Jason G,0,15,70
1647850695462,COGS 118A,A03,072993,Fleischer; Jason G,0,24,60
1647850695462,COGS 118A,A04,086568,Fleischer; Jason G,47,0,50
1647850698485,COGS 121,A01,072995,Staff,0,6,145
1647850701510,COGS 122,A01,072997,Dow; Steven P,0,24,60
1647850704534,COGS 123,A01,072999,Dow; Steven P,0,7,40
1647850704534,COGS 123,A02,073000,Dow; Steven P,0,6,40
1647850704534,COGS 123,A03,081916,Dow; Steven P,0,5,40
1647850704534,COGS 123,A04,081917,Dow; Steven P,0,7,40
1647850707557,COGS 142,A01,081914,Staff,7,0,50
1647850710584,COGS 153,A00,073001,Davis; Joshua Daniel,0,28,75
1647850713610,COGS 160,A00,073005,Deak; Gedeon O.,13,0,20
1647850716633,COGS 163,A01,073007,Boyle; Mary E. T.,0,24,68
1647850719656,COGS 164,A01,073009,Chiba; Andrea,0,33,68
1647850722683,COGS 170,A01,073011,Rangel; Lara M,0,21,70
1647850725708,COGS 178,A00,073014,Jernigan; Terry Lynne,0,7,75
1647850728739,COGS 184,A01,073018,Johnson; Christine M.,0,4,75
1647850731764,COGS 190C,A00,073019,Jernigan; Terry Lynne,9999,0,9999
1647850731764,COGS 190C,B00,073020,Chiba; Andrea,9999,0,9999
1647850731764,COGS 190C,C00,073021,Fleischer; Jason G,9999,0,9999
1647850731764,COGS 190C,D00,073022,Scott; Taylor Jackson,9999,0,9999
1647850731764,COGS 190C,E00,073023,Johnson; Christine M.,9999,0,9999
1647850731764,COGS 190C,F00,073024,Boyle; Mary E. T.,9999,0,9999
1647850731764,COGS 190C,G00,073025,Hoffman; Drew Ellen,9999,0,9999
1647850731764,COGS 190C,H00,073026,Mattar; Marcelo G,9999,0,9999
1647850731764,COGS 190C,I00,073027,Nitz; Douglas A.,9999,0,9999
1647850731764,COGS 190C,J00,073028,Rossano; Federico,9999,0,9999
1647850731764,COGS 190C,K00,073029,Ellis; Shannon Elizabeth,9999,0,9999
1647850731764,COGS 190C,L00,073030,De Sa; Virginia,9999,0,9999
1647850731764,COGS 190C,M00,073031,Bergen; Benjamin,9999,0,9999
1647850734793,COGS 190D,A00,073032,Kutas; Marta,20,0,20
1647850737817,COGS 194,A00,073033,Hill; Seth J,9999,0,9999
1647850740844,COGS 197,001,083552,Fleischer; Jason G,9998,0,9999
1647850743867,COGS 198,001,085175,Johnson; Christine M.,9999,0,9999
1647850746893,CSE 6R,A01,077385,Moshiri; Alexander Niema,0,41,150
1647850746893,CSE 6R,B01,082832,Moshiri; Alexander Niema,14,0,49
1647850749918,CSE 8A,A50,077387,Soosai Raj; Adalbert Geral,0,5,39
1647850749918,CSE 8A,A51,077388,Soosai Raj; Adalbert Geral,1,4,38
1647850749918,CSE 8A,A52,077389,Soosai Raj; Adalbert Geral,0,4,38
1647850749918,CSE 8A,B50,077391,Soosai Raj; Adalbert Geral,0,5,39
1647850749918,CSE 8A,B51,077392,Soosai Raj; Adalbert Geral,0,5,38
1647850749918,CSE 8A,B52,077393,Soosai Raj; Adalbert Geral,0,4,38
1647850749918,CSE 8A,C50,077395,Elsherif; May Elhussein,0,2,39
1647850749918,CSE 8A,C51,077396,Elsherif; May Elhussein,0,2,38
1647850749918,CSE 8A,C52,077397,Elsherif; May Elhussein,0,2,38
1647850749918,CSE 8A,D50,077399,Elsherif; May Elhussein,0,3,39
1647850749918,CSE 8A,D51,077400,Elsherif; May Elhussein,0,2,38
1647850749918,CSE 8A,D52,077401,Elsherif; May Elhussein,0,2,38
1647850752946,CSE 8B,A01,079903,Ochoa; Benjamin Lawrence,51,0,196
1647850755974,CSE 11,A01,079904,Miranda; Gregory Joseph,0,4,146
1647850755974,CSE 11,B01,079905,Miranda; Gregory Joseph,0,7,146
1647850759003,CSE 12,A01,077408,Cao; Yingjun,0,4,98
1647850759003,CSE 12,A02,077409,Cao; Yingjun,0,3,98
1647850759003,CSE 12,B01,077411,Cao; Yingjun,0,4,98
1647850759003,CSE 12,B02,077412,Cao; Yingjun,0,6,98
1647850759003,CSE 12,C01,079906,Miranda; Gregory Joseph,0,1,196
1647850762029,CSE 15L,A01,077415,Soosai Raj; Adalbert Geral,0,0,50
1647850762029,CSE 15L,A02,077416,Soosai Raj; Adalbert Geral,0,1,50
1647850762029,CSE 15L,A03,077417,Soosai Raj; Adalbert Geral,0,2,50
1647850762029,CSE 15L,A04,077418,Soosai Raj; Adalbert Geral,0,2,50
1647850762029,CSE 15L,A05,077419,Soosai Raj; Adalbert Geral,0,4,50
1647850762029,CSE 15L,A06,077420,Soosai Raj; Adalbert Geral,0,2,50
1647850762029,CSE 15L,A07,077421,Soosai Raj; Adalbert Geral,1,0,50
1647850762029,CSE 15L,A08,077422,Soosai Raj; Adalbert Geral,0,2,45
1647850762029,CSE 15L,B01,077424,Staff,0,4,34
1647850762029,CSE 15L,B02,077425,Staff,0,10,33
1647850762029,CSE 15L,B03,077426,Staff,0,1,33
1647850762029,CSE 15L,C01,084620,Staff,2,0,46
1647850765054,CSE 20,A01,079907,Jones; Miles E,10,0,196
1647850765054,CSE 20,A02,082805,Jones; Miles E,45,0,196
1647850768079,CSE 21,A01,079908,Jones; Miles E,62,0,196
1647850768079,CSE 21,A02,082804,Jones; Miles E,64,0,199
1647850771104,CSE 30,A01,079909,Muller; P Keith,40,0,295
1647850771104,CSE 30,A02,081935,Muller; P Keith,78,0,295
1647850774135,CSE 87,A00,077431,Moshiri; Alexander Niema,1,0,20
1647850774135,CSE 87,B00,077432,Cottrell; Garrison W,0,1,20
1647850777159,CSE 95,A00,077433,Minnes Kemp; Mor Mia,44,0,75
1647850780186,CSE 100,A01,079911,Sahoo; Debashis,187,0,395
1647850780186,CSE 100,B01,079912,Staff,1,2,98
1647850780186,CSE 100,B02,079913,Staff,0,2,98
1647850783217,CSE 101,A01,079914,Dasgupta; Sanjoy,0,42,196
1647850783217,CSE 101,B01,079915,Impagliazzo; Russell,0,8,196
1647850786248,CSE 105,A01,079916,Minnes Kemp; Mor Mia,12,0,395
1647850789273,CSE 107,A01,079917,Thome; Emmanuel,0,34,146
1647850792299,CSE 109,A01,079918,Staff,0,62,70
1647850795328,CSE 110,A50,077442,Politz; Joseph Gibbs,0,16,65
1647850795328,CSE 110,A51,077443,Politz; Joseph Gibbs,0,13,65
1647850795328,CSE 110,A52,077444,Politz; Joseph Gibbs,0,13,66
1647850795328,CSE 110,B50,077447,Griswold; William G.,0,1,65
1647850795328,CSE 110,B51,077448,Griswold; William G.,0,1,65
1647850795328,CSE 110,B52,077449,Griswold; William G.,0,2,66
1647850798353,CSE 112,A50,077452,Powell; Thomas Allan,0,34,146
1647850801390,CSE 120,A01,079922,Zhou; Yuan-Yuan,111,0,295
1647850804418,CSE 123,A01,079923,Shalev; Aaron D,75,0,196
1647850807445,CSE 125,A00,077455,Voelker; Geoffrey M.,0,2,30
1647850810469,CSE 127,A01,079924,Obaido; George Rabeshi,0,52,196
1647850813491,CSE 130,A01,079926,Staff,16,0,196
1647850816527,CSE 131,A01,079927,Staff,0,12,60
1647850819550,CSE 132B,A01,079928,Deutsch; Alin Bernard,13,0,70
1647850822573,CSE 132C,A01,079929,Kumar; Arun Kumar,52,0,70
1647850825601,CSE 135,A01,079930,Powell; Thomas Allan,20,0,196
1647850828624,CSE 140,A01,079931,Cheng; Chung Kuan,220,0,395
1647850831647,CSE 140L,A01,077465,Chin; Bryan W.,74,0,196
1647850831647,CSE 140L,B01,077468,Chin; Bryan W.,131,0,196
1647850834674,CSE 141,A01,079932,Staff,0,14,196
1647850837697,CSE 141L,A01,077472,Eldon; John,0,88,196
1647850840723,CSE 143,A01,079659,Gupta; Rajesh K.,24,0,50
1647850843749,CSE 145,A01,077476,Kastner; Ryan Charles,14,0,24
1647850846779,CSE 148,A01,079933,Tullsen; Dean Michael,35,0,49
1647850849802,CSE 150B,A01,079934,Gao; Sicun,0,45,360
1647850852826,CSE 151A,A01,079935,Shang; Jingbo,0,86,196
1647850855851,CSE 151B,A01,079936,Yu; Qi,0,50,146
1647850858876,CSE 152B,A01,079943,Chandraker; Manmohan Krishna,0,14,49
1647850861905,CSE 156,A01,079944,Nakashole; Ndapandula,61,0,196
1647850864929,CSE 166,A01,081563,Ochoa; Benjamin Lawrence,0,16,49
1647850867952,CSE 168,A01,079945,Li; Tzumao,0,15,49
1647850870977,CSE 175,A01,079946,Kumar; Rakesh,0,13,49
1647850874002,CSE 176A,A01,079948,Riek; Laurel D,0,9,25
1647850877026,CSE 182,A01,079951,Bafna; Vineet,142,0,146
1647850880055,CSE 185,A04,086582,Gymrek; Melissa Ann,0,0,0
1647850880055,CSE 185,A05,086583,Gymrek; Melissa Ann,0,0,0
1647850880055,CSE 185,A06,086584,Gymrek; Melissa Ann,0,0,0
1647850880055,CSE 185,A01,077489,Staff,0,0,0
