time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total
1649503281978,COGS 1,A01,072894,Boyle; Mary E. T.,0,1,60
1649503281978,COGS 1,A02,072895,Boyle; Mary E. T.,0,1,60
1649503281978,COGS 1,A03,072896,Boyle; Mary E. T.,0,1,60
1649503281978,COGS 1,A04,072897,Boyle; Mary E. T.,0,1,60
1649503281978,COGS 1,A05,072898,Boyle; Mary E. T.,0,2,60
1649503281978,COGS 1,A06,072899,Boyle; Mary E. T.,0,1,60
1649503281978,COGS 1,A07,072900,Boyle; Mary E. T.,0,1,57
1649503285011,COGS 8,A01,072902,Leonardis; Eric Jeffrey,0,0,35
1649503288051,COGS 10,A01,072904,Klemmer; Scott R,2,1,60
1649503288051,COGS 10,A02,072905,Klemmer; Scott R,0,0,60
1649503288051,COGS 10,A03,072906,Klemmer; Scott R,1,1,60
1649503288051,COGS 10,A04,072907,Klemmer; Scott R,0,0,60
1649503288051,COGS 10,A05,072908,Klemmer; Scott R,0,0,60
1649503291085,COGS 11,A01,072910,Boroditsky; Lera,7,4,149
1649503294122,COGS 12,A00,072911,Boroditsky; Lera,0,0,50
1649503297162,COGS 14A,A01,072913,Davis; Joshua Daniel,0,1,75
1649503297162,COGS 14A,A02,072914,Davis; Joshua Daniel,1,3,70
1649503297162,COGS 14A,A03,072915,Davis; Joshua Daniel,0,2,70
1649503297162,COGS 14A,A04,072916,Davis; Joshua Daniel,0,2,70
1649503300194,COGS 14B,A01,072918,Barrera; Steven James,0,4,60
1649503300194,COGS 14B,A02,072919,Barrera; Steven James,0,3,60
1649503300194,COGS 14B,A03,072920,Barrera; Steven James,1,4,60
1649503303228,COGS 17,A01,072922,Johnson; Christine M.,0,3,60
1649503303228,COGS 17,A02,072923,Johnson; Christine M.,0,4,60
1649503303228,COGS 17,A03,072924,Johnson; Christine M.,0,1,60
1649503303228,COGS 17,A04,072925,Johnson; Christine M.,0,2,60
1649503303228,COGS 17,A05,072926,Johnson; Christine M.,0,4,60
