time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total
1645096405701,COGS 1,A01,072894,Boyle; Mary E. T.,41,0,60
1645096405701,COGS 1,A02,072895,Boyle; Mary E. T.,50,0,60
1645096405701,COGS 1,A03,072896,Boyle; Mary E. T.,53,0,60
1645096405701,COGS 1,A04,072897,Boyle; Mary E. T.,59,0,60
1645096405701,COGS 1,A05,072898,Boyle; Mary E. T.,58,0,60
1645096405701,COGS 1,A06,072899,Boyle; Mary E. T.,54,0,60
1645096405701,COGS 1,A07,072900,Boyle; Mary E. T.,52,0,57
1645096408734,COGS 8,A01,072902,Staff,33,0,35
1645096411758,COGS 10,A01,072904,Klemmer; Scott R,52,0,60
1645096411758,COGS 10,A02,072905,Klemmer; Scott R,55,0,60
1645096411758,COGS 10,A03,072906,Klemmer; Scott R,55,0,60
1645096411758,COGS 10,A04,072907,Klemmer; Scott R,56,0,60
1645096411758,COGS 10,A05,072908,Klemmer; Scott R,57,0,60
1645096414786,COGS 11,A01,072910,Boroditsky; Lera,140,0,145
1645096417808,COGS 12,A00,072911,Boroditsky; Lera,45,0,50
1645096420831,COGS 14A,A01,072913,Davis; Joshua Daniel,0,0,60
1645096420831,COGS 14A,A02,072914,Davis; Joshua Daniel,43,0,60
1645096420831,COGS 14A,A03,072915,Davis; Joshua Daniel,54,0,60
1645096420831,COGS 14A,A04,072916,Davis; Joshua Daniel,28,0,60
1645096423853,COGS 14B,A01,072918,Barrera; Steven James,0,0,60
1645096423853,COGS 14B,A02,072919,Barrera; Steven James,37,0,60
1645096423853,COGS 14B,A03,072920,Barrera; Steven James,57,0,60
1645096426880,COGS 17,A01,072922,Johnson; Christine M.,50,0,60
1645096426880,COGS 17,A02,072923,Johnson; Christine M.,56,0,60
1645096426880,COGS 17,A03,072924,Johnson; Christine M.,51,0,60
1645096426880,COGS 17,A04,072925,Johnson; Christine M.,51,0,60
1645096426880,COGS 17,A05,072926,Johnson; Christine M.,45,0,60
1645096429913,COGS 18,A01,072928,Bardolph; Megan Dalene,0,0,35
1645096429913,COGS 18,A02,072929,Bardolph; Megan Dalene,0,0,35
1645096429913,COGS 18,A03,072930,Bardolph; Megan Dalene,0,0,35
1645096429913,COGS 18,A04,072931,Bardolph; Megan Dalene,0,0,35
1645096429913,COGS 18,A05,072932,Bardolph; Megan Dalene,0,0,35
1645096429913,COGS 18,A06,072933,Bardolph; Megan Dalene,0,0,35
1645096429913,COGS 18,A07,072934,Bardolph; Megan Dalene,11,0,35
1645096429913,COGS 18,A08,072935,Bardolph; Megan Dalene,24,0,35
1645096429913,COGS 18,B01,083188,Green; Daniel Richard,0,0,0
1645096432938,COGS 87,A00,073397,Deak; Gedeon O.,18,0,20
1645096435964,COGS 100,A01,072942,Scott; Taylor Jackson,0,0,60
1645096435964,COGS 100,A02,072943,Scott; Taylor Jackson,0,0,60
1645096435964,COGS 100,A03,072944,Scott; Taylor Jackson,0,0,60
1645096435964,COGS 100,A04,072945,Scott; Taylor Jackson,0,0,60
1645096435964,COGS 100,A05,072946,Scott; Taylor Jackson,0,0,60
1645096438990,COGS 101A,A01,072948,Barrera; Steven James,0,0,60
1645096438990,COGS 101A,A02,072949,Barrera; Steven James,0,0,60
1645096438990,COGS 101A,A03,072950,Barrera; Steven James,0,0,60
1645096438990,COGS 101A,A04,072951,Barrera; Steven James,0,0,60
1645096442018,COGS 101C,A01,072953,Staff,45,0,60
1645096442018,COGS 101C,A02,072954,Staff,56,0,60
1645096442018,COGS 101C,A03,072955,Staff,60,0,60
1645096445042,COGS 102C,A01,072958,Scott; Taylor Jackson,2,0,60
1645096445042,COGS 102C,A02,072959,Scott; Taylor Jackson,56,0,60
1645096448070,COGS 107A,A01,072961,Alfonso; Stephanie Isabel,0,0,60
1645096448070,COGS 107A,A02,072962,Alfonso; Stephanie Isabel,14,0,60
1645096448070,COGS 107A,A03,072963,Alfonso; Stephanie Isabel,53,0,60
1645096448070,COGS 107A,A04,072964,Alfonso; Stephanie Isabel,54,0,60
1645096448070,COGS 107A,A05,072965,Alfonso; Stephanie Isabel,60,0,60
1645096451098,COGS 107B,A01,072967,Mooshagian; Eric Frederick,45,0,60
1645096451098,COGS 107B,A02,072968,Mooshagian; Eric Frederick,51,0,60
1645096451098,COGS 107B,A03,072969,Mooshagian; Eric Frederick,57,0,60
1645096451098,COGS 107B,A04,072970,Mooshagian; Eric Frederick,48,0,60
1645096451098,COGS 107B,A05,072971,Mooshagian; Eric Frederick,46,0,60
1645096454125,COGS 107C,A01,072973,Chiba; Andrea,19,0,60
1645096454125,COGS 107C,A02,072974,Chiba; Andrea,50,0,60
1645096454125,COGS 107C,A03,072975,Chiba; Andrea,47,0,60
1645096457146,COGS 108,A01,072977,Fleischer; Jason G,0,0,60
1645096457146,COGS 108,A02,072978,Fleischer; Jason G,0,0,60
1645096457146,COGS 108,A03,072979,Fleischer; Jason G,0,0,60
1645096457146,COGS 108,A04,072980,Fleischer; Jason G,0,0,60
1645096457146,COGS 108,A05,072981,Fleischer; Jason G,0,0,60
1645096457146,COGS 108,A06,072982,Fleischer; Jason G,0,0,60
1645096457146,COGS 108,A07,072983,Fleischer; Jason G,0,0,57
1645096460169,COGS 116,A01,072989,Greene; Deanna Jacquelyn,39,0,50
1645096463194,COGS 118A,A01,072991,Fleischer; Jason G,0,0,60
1645096463194,COGS 118A,A02,072992,Fleischer; Jason G,0,0,60
1645096463194,COGS 118A,A03,072993,Fleischer; Jason G,0,0,60
1645096466218,COGS 121,A01,072995,Staff,57,0,145
1645096469241,COGS 122,A01,072997,Dow; Steven P,0,0,60
1645096472268,COGS 123,A01,072999,Dow; Steven P,0,0,40
1645096472268,COGS 123,A02,073000,Dow; Steven P,19,0,40
1645096472268,COGS 123,A03,081916,Dow; Steven P,20,0,40
1645096472268,COGS 123,A04,081917,Dow; Steven P,0,0,40
1645096475295,COGS 142,A01,081914,Staff,43,0,50
1645096478318,COGS 153,A00,073001,Davis; Joshua Daniel,0,0,75
1645096481343,COGS 160,A00,073005,Deak; Gedeon O.,20,0,20
1645096484372,COGS 163,A01,073007,Boyle; Mary E. T.,0,0,68
1645096487400,COGS 164,A01,073009,Chiba; Andrea,0,0,68
1645096490427,COGS 170,A01,073011,Rangel; Lara M,1,0,70
1645096493451,COGS 178,A00,073014,Jernigan; Terry Lynne,57,0,75
1645096496474,COGS 184,A01,073018,Johnson; Christine M.,49,0,75
1645096499501,COGS 190C,A00,073019,Jernigan; Terry Lynne,9999,0,9999
1645096499501,COGS 190C,B00,073020,Chiba; Andrea,9999,0,9999
1645096499501,COGS 190C,C00,073021,Fleischer; Jason G,9999,0,9999
1645096499501,COGS 190C,D00,073022,Scott; Taylor Jackson,9999,0,9999
