time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total
1645347868682,COGS 1,A01,072894,Boyle; Mary E. T.,7,0,60
1645347868682,COGS 1,A02,072895,Boyle; Mary E. T.,28,0,60
1645347868682,COGS 1,A03,072896,Boyle; Mary E. T.,48,0,60
1645347868682,COGS 1,A04,072897,Boyle; Mary E. T.,52,0,60
1645347868682,COGS 1,A05,072898,Boyle; Mary E. T.,52,0,60
1645347868682,COGS 1,A06,072899,Boyle; Mary E. T.,44,0,60
1645347868682,COGS 1,A07,072900,Boyle; Mary E. T.,42,0,57
1645347871708,COGS 8,A01,072902,Staff,21,0,35
1645347874737,COGS 10,A01,072904,Klemmer; Scott R,44,0,60
1645347874737,COGS 10,A02,072905,Klemmer; Scott R,48,0,60
1645347874737,COGS 10,A03,072906,Klemmer; Scott R,50,0,60
1645347874737,COGS 10,A04,072907,Klemmer; Scott R,51,0,60
1645347874737,COGS 10,A05,072908,Klemmer; Scott R,51,0,60
1645347877764,COGS 11,A01,072910,Boroditsky; Lera,131,0,145
1645347880790,COGS 12,A00,072911,Boroditsky; Lera,37,0,50
1645347883814,COGS 14A,A01,072913,Davis; Joshua Daniel,0,0,60
1645347883814,COGS 14A,A02,072914,Davis; Joshua Daniel,1,0,60
1645347883814,COGS 14A,A03,072915,Davis; Joshua Daniel,0,0,60
1645347883814,COGS 14A,A04,072916,Davis; Joshua Daniel,0,0,60
1645347886839,COGS 14B,A01,072918,Barrera; Steven James,0,0,60
1645347886839,COGS 14B,A02,072919,Barrera; Steven James,16,0,60
1645347886839,COGS 14B,A03,072920,Barrera; Steven James,54,0,60
1645347889864,COGS 17,A01,072922,Johnson; Christine M.,47,0,60
1645347889864,COGS 17,A02,072923,Johnson; Christine M.,50,0,60
1645347889864,COGS 17,A03,072924,Johnson; Christine M.,42,0,60
1645347889864,COGS 17,A04,072925,Johnson; Christine M.,33,0,60
1645347889864,COGS 17,A05,072926,Johnson; Christine M.,17,0,60
1645347892895,COGS 18,A01,072928,Bardolph; Megan Dalene,0,0,35
1645347892895,COGS 18,A02,072929,Bardolph; Megan Dalene,0,0,35
1645347892895,COGS 18,A03,072930,Bardolph; Megan Dalene,0,0,35
1645347892895,COGS 18,A04,072931,Bardolph; Megan Dalene,0,0,35
1645347892895,COGS 18,A05,072932,Bardolph; Megan Dalene,0,0,35
1645347892895,COGS 18,A06,072933,Bardolph; Megan Dalene,0,0,35
1645347892895,COGS 18,A07,072934,Bardolph; Megan Dalene,0,0,35
1645347892895,COGS 18,A08,072935,Bardolph; Megan Dalene,0,0,35
1645347892895,COGS 18,B01,083188,Green; Daniel Richard,0,0,0
1645347895921,COGS 87,A00,073397,Deak; Gedeon O.,0,0,20
1645347898953,COGS 100,A01,072942,Scott; Taylor Jackson,0,0,60
1645347898953,COGS 100,A02,072943,Scott; Taylor Jackson,0,0,60
1645347898953,COGS 100,A03,072944,Scott; Taylor Jackson,0,0,60
1645347898953,COGS 100,A04,072945,Scott; Taylor Jackson,0,0,60
1645347898953,COGS 100,A05,072946,Scott; Taylor Jackson,0,0,60
1645347901983,COGS 101A,A01,072948,Barrera; Steven James,0,0,60
1645347901983,COGS 101A,A02,072949,Barrera; Steven James,0,0,60
1645347901983,COGS 101A,A03,072950,Barrera; Steven James,0,0,60
1645347901983,COGS 101A,A04,072951,Barrera; Steven James,0,0,60
1645347905008,COGS 101C,A01,072953,Staff,42,0,60
1645347905008,COGS 101C,A02,072954,Staff,56,0,60
1645347905008,COGS 101C,A03,072955,Staff,60,0,60
