time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total
1644998776478,COGS 1,A01,072894,Boyle; Mary E. T.,48,0,60
1644998776478,COGS 1,A02,072895,Boyle; Mary E. T.,53,0,60
1644998776478,COGS 1,A03,072896,Boyle; Mary E. T.,57,0,60
1644998776478,COGS 1,A04,072897,Boyle; Mary E. T.,60,0,60
1644998776478,COGS 1,A05,072898,Boyle; Mary E. T.,60,0,60
1644998776478,COGS 1,A06,072899,Boyle; Mary E. T.,58,0,60
1644998776478,COGS 1,A07,072900,Boyle; Mary E. T.,53,0,57
1644998779503,COGS 8,A01,072902,Staff,33,0,35
1644998782532,COGS 10,A01,072904,Klemmer; Scott R,54,0,60
1644998782532,COGS 10,A02,072905,Klemmer; Scott R,57,0,60
1644998782532,COGS 10,A03,072906,Klemmer; Scott R,58,0,60
1644998782532,COGS 10,A04,072907,Klemmer; Scott R,60,0,60
1644998782532,COGS 10,A05,072908,Klemmer; Scott R,58,0,60
1644998785559,COGS 11,A01,072910,Boroditsky; Lera,141,0,145
1644998788586,COGS 12,A00,072911,Boroditsky; Lera,46,0,50
1644998791616,COGS 14A,A01,072913,Davis; Joshua Daniel,38,0,60
1644998791616,COGS 14A,A02,072914,Davis; Joshua Daniel,55,0,60
1644998791616,COGS 14A,A03,072915,Davis; Joshua Daniel,56,0,60
1644998791616,COGS 14A,A04,072916,Davis; Joshua Daniel,50,0,60
1644998794643,COGS 14B,A01,072918,Barrera; Steven James,33,0,60
1644998794643,COGS 14B,A02,072919,Barrera; Steven James,53,0,60
1644998794643,COGS 14B,A03,072920,Barrera; Steven James,59,0,60
1644998797672,COGS 17,A01,072922,Johnson; Christine M.,53,0,60
1644998797672,COGS 17,A02,072923,Johnson; Christine M.,59,0,60
1644998797672,COGS 17,A03,072924,Johnson; Christine M.,57,0,60
1644998797672,COGS 17,A04,072925,Johnson; Christine M.,58,0,60
1644998797672,COGS 17,A05,072926,Johnson; Christine M.,49,0,60
1644998800705,COGS 18,A01,072928,Bardolph; Megan Dalene,0,0,35
1644998800705,COGS 18,A02,072929,Bardolph; Megan Dalene,5,0,35
1644998800705,COGS 18,A03,072930,Bardolph; Megan Dalene,15,0,35
1644998800705,COGS 18,A04,072931,Bardolph; Megan Dalene,16,0,35
1644998800705,COGS 18,A05,072932,Bardolph; Megan Dalene,26,0,35
1644998800705,COGS 18,A06,072933,Bardolph; Megan Dalene,24,0,35
1644998800705,COGS 18,A07,072934,Bardolph; Megan Dalene,28,0,35
1644998800705,COGS 18,A08,072935,Bardolph; Megan Dalene,29,0,35
1644998800705,COGS 18,B01,083188,Green; Daniel Richard,0,0,0
1644998803727,COGS 87,A00,073397,Deak; Gedeon O.,19,0,20
1644998806751,COGS 100,A01,072942,Scott; Taylor Jackson,0,0,60
1644998806751,COGS 100,A02,072943,Scott; Taylor Jackson,14,0,60
