time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total
1647763218884,COGS 1,A01,072894,Boyle; Mary E. T.,0,7,60
1647763218884,COGS 1,A02,072895,Boyle; Mary E. T.,0,6,60
1647763218884,COGS 1,A03,072896,Boyle; Mary E. T.,0,5,60
1647763218884,COGS 1,A04,072897,Boyle; Mary E. T.,0,4,60
1647763218884,COGS 1,A05,072898,Boyle; Mary E. T.,0,4,60
1647763218884,COGS 1,A06,072899,Boyle; Mary E. T.,0,6,60
1647763218884,COGS 1,A07,072900,Boyle; Mary E. T.,0,6,57
1647763221908,COGS 8,A01,072902,Staff,0,6,35
1647763224934,COGS 10,A01,072904,Klemmer; Scott R,0,0,60
1647763224934,COGS 10,A02,072905,Klemmer; Scott R,1,0,60
1647763224934,COGS 10,A03,072906,Klemmer; Scott R,9,0,60
1647763224934,COGS 10,A04,072907,Klemmer; Scott R,11,0,60
1647763224934,COGS 10,A05,072908,Klemmer; Scott R,27,0,60
1647763227962,COGS 11,A01,072910,Boroditsky; Lera,0,1,145
1647763230991,COGS 12,A00,072911,Boroditsky; Lera,0,1,50
1647763234017,COGS 14A,A01,072913,Davis; Joshua Daniel,0,17,62
1647763234017,COGS 14A,A02,072914,Davis; Joshua Daniel,0,14,63
1647763234017,COGS 14A,A03,072915,Davis; Joshua Daniel,0,14,62
1647763234017,COGS 14A,A04,072916,Davis; Joshua Daniel,0,16,63
1647763237049,COGS 14B,A01,072918,Barrera; Steven James,0,6,60
1647763237049,COGS 14B,A02,072919,Barrera; Steven James,0,6,60
1647763237049,COGS 14B,A03,072920,Barrera; Steven James,0,5,60
1647763240081,COGS 17,A01,072922,Johnson; Christine M.,0,8,60
1647763240081,COGS 17,A02,072923,Johnson; Christine M.,0,8,60
1647763240081,COGS 17,A03,072924,Johnson; Christine M.,0,10,60
1647763240081,COGS 17,A04,072925,Johnson; Christine M.,0,8,60
1647763240081,COGS 17,A05,072926,Johnson; Christine M.,0,10,60
1647763240081,COGS 17,A06,085929,Johnson; Christine M.,0,0,0
1647763243114,COGS 18,A01,072928,Staff,0,15,35
1647763243114,COGS 18,A02,072929,Staff,0,14,35
1647763243114,COGS 18,A03,072930,Staff,0,14,35
1647763243114,COGS 18,A04,072931,Staff,0,17,35
1647763243114,COGS 18,A05,072932,Staff,0,15,35
1647763243114,COGS 18,A06,072933,Staff,0,12,35
1647763243114,COGS 18,A07,072934,Staff,0,13,35
1647763243114,COGS 18,A08,072935,Staff,0,15,35
1647763243114,COGS 18,B01,083188,Green; Daniel Richard,0,2,0
1647763246144,COGS 87,A00,073397,Deak; Gedeon O.,0,6,20
1647763249178,COGS 99,001,084891,Johnson; Christine M.,9997,0,9999
1647763252206,COGS 100,A01,072942,Scott; Taylor Jackson,0,19,60
1647763252206,COGS 100,A02,072943,Scott; Taylor Jackson,0,20,60
1647763252206,COGS 100,A03,072944,Scott; Taylor Jackson,0,20,60
1647763252206,COGS 100,A04,072945,Scott; Taylor Jackson,0,20,60
1647763252206,COGS 100,A05,072946,Scott; Taylor Jackson,0,18,60
1647763255242,COGS 101A,A01,072948,Barrera; Steven James,0,20,60
1647763255242,COGS 101A,A02,072949,Barrera; Steven James,0,23,60
1647763255242,COGS 101A,A03,072950,Barrera; Steven James,0,21,60
1647763255242,COGS 101A,A04,072951,Barrera; Steven James,0,18,60
1647763258270,COGS 101C,A01,072953,Staff,0,1,60
1647763258270,COGS 101C,A02,072954,Staff,0,0,60
1647763258270,COGS 101C,A03,072955,Staff,24,0,60
1647763261298,COGS 102C,A01,072958,Scott; Taylor Jackson,0,2,60
1647763261298,COGS 102C,A02,072959,Scott; Taylor Jackson,21,0,60
1647763264333,COGS 107A,A01,072961,Alfonso; Stephanie Isabel,0,5,60
