time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total
1649482396540,COGS 1,A01,072894,Boyle; Mary E. T.,0,1,60
1649482396540,COGS 1,A02,072895,Boyle; Mary E. T.,0,1,60
1649482396540,COGS 1,A03,072896,Boyle; Mary E. T.,0,1,60
1649482396540,COGS 1,A04,072897,Boyle; Mary E. T.,0,1,60
1649482396540,COGS 1,A05,072898,Boyle; Mary E. T.,0,2,60
1649482396540,COGS 1,A06,072899,Boyle; Mary E. T.,0,1,60
1649482396540,COGS 1,A07,072900,Boyle; Mary E. T.,0,1,57
1649482399569,COGS 8,A01,072902,Leonardis; Eric Jeffrey,0,0,35
1649482402599,COGS 10,A01,072904,Klemmer; Scott R,2,1,60
1649482402599,COGS 10,A02,072905,Klemmer; Scott R,0,0,60
1649482402599,COGS 10,A03,072906,Klemmer; Scott R,1,1,60
1649482402599,COGS 10,A04,072907,Klemmer; Scott R,0,0,60
1649482402599,COGS 10,A05,072908,Klemmer; Scott R,0,0,60
1649482405628,COGS 11,A01,072910,Boroditsky; Lera,7,4,149
1649482408652,COGS 12,A00,072911,Boroditsky; Lera,0,0,50
1649482411676,COGS 14A,A01,072913,Davis; Joshua Daniel,0,1,75
1649482411676,COGS 14A,A02,072914,Davis; Joshua Daniel,1,3,70
1649482411676,COGS 14A,A03,072915,Davis; Joshua Daniel,0,2,70
1649482411676,COGS 14A,A04,072916,Davis; Joshua Daniel,0,2,70
1649482414702,COGS 14B,A01,072918,Barrera; Steven James,0,4,60
1649482414702,COGS 14B,A02,072919,Barrera; Steven James,0,3,60
1649482414702,COGS 14B,A03,072920,Barrera; Steven James,1,4,60
1649482417728,COGS 17,A01,072922,Johnson; Christine M.,0,3,60
1649482417728,COGS 17,A02,072923,Johnson; Christine M.,0,4,60
1649482417728,COGS 17,A03,072924,Johnson; Christine M.,0,1,60
1649482417728,COGS 17,A04,072925,Johnson; Christine M.,0,2,60
1649482417728,COGS 17,A05,072926,Johnson; Christine M.,0,4,60
1649482417728,COGS 17,A06,085929,Johnson; Christine M.,7,0,56
1649482420757,COGS 18,B01,083188,Green; Daniel Richard,0,4,0
1649482423782,COGS 87,A00,073397,Deak; Gedeon O.,1,1,20
1649482426819,COGS 99,001,084891,Johnson; Christine M.,9996,0,9999
1649482426819,COGS 99,002,091952,Fleischer; Jason G,9999,0,9999
1649482429845,COGS 100,A01,072942,Scott; Taylor Jackson,0,7,60
1649482429845,COGS 100,A02,072943,Scott; Taylor Jackson,0,7,60
1649482429845,COGS 100,A03,072944,Scott; Taylor Jackson,0,9,60
1649482429845,COGS 100,A04,072945,Scott; Taylor Jackson,0,7,60
1649482429845,COGS 100,A05,072946,Scott; Taylor Jackson,0,8,60
1649482432871,COGS 101A,A01,072948,Barrera; Steven James,0,7,60
1649482432871,COGS 101A,A02,072949,Barrera; Steven James,0,7,60
1649482432871,COGS 101A,A03,072950,Barrera; Steven James,0,3,60
1649482432871,COGS 101A,A04,072951,Barrera; Steven James,0,7,60
1649482447554,COGS 101C,A01,072953,Trott; Sean Thomas,0,1,60
1649482447554,COGS 101C,A02,072954,Trott; Sean Thomas,0,1,60
1649482447554,COGS 101C,A03,072955,Trott; Sean Thomas,0,2,60
1649482450579,COGS 102C,A01,072958,Scott; Taylor Jackson,5,0,60
1649482450579,COGS 102C,A02,072959,Scott; Taylor Jackson,5,0,60
1649482453605,COGS 107A,A01,072961,Alfonso; Stephanie Isabel,0,0,60
1649482453605,COGS 107A,A02,072962,Alfonso; Stephanie Isabel,0,1,60
1649482453605,COGS 107A,A03,072963,Alfonso; Stephanie Isabel,0,0,60
1649482453605,COGS 107A,A04,072964,Alfonso; Stephanie Isabel,0,1,60
1649482453605,COGS 107A,A05,072965,Alfonso; Stephanie Isabel,0,0,60
1649482456636,COGS 107B,A01,072967,Mooshagian; Eric Frederick,0,2,70
1649482456636,COGS 107B,A05,072971,Mooshagian; Eric Frederick,0,1,70
1649482470066,COGS 107C,A01,072973,Chiba; Andrea,0,0,60
1649482470066,COGS 107C,A02,072974,Chiba; Andrea,15,0,60
1649482470066,COGS 107C,A03,072975,Chiba; Andrea,23,0,60
1649482473092,COGS 108,A01,072977,Fleischer; Jason G,0,5,60
1649482473092,COGS 108,A02,072978,Fleischer; Jason G,0,4,60
1649482473092,COGS 108,A03,072979,Fleischer; Jason G,0,4,60
1649482473092,COGS 108,A04,072980,Fleischer; Jason G,0,4,60
1649482473092,COGS 108,A05,072981,Fleischer; Jason G,0,5,60
1649482473092,COGS 108,A06,072982,Fleischer; Jason G,0,4,60
1649482473092,COGS 108,A07,072983,Fleischer; Jason G,0,5,57
1649482476121,COGS 116,A01,072989,Greene; Deanna Jacquelyn,0,1,50
1649482479148,COGS 118A,A01,072991,Fleischer; Jason G,0,0,70
1649482479148,COGS 118A,A02,072992,Fleischer; Jason G,0,0,70
1649482479148,COGS 118A,A03,072993,Fleischer; Jason G,0,2,60
1649482479148,COGS 118A,A04,086568,Fleischer; Jason G,0,1,41
1649482482208,COGS 121,A01,072995,Drosos; Ian Zachariah,6,0,149
1649482485245,COGS 122,A01,072997,Dow; Steven P,0,2,60
1649482488275,COGS 123,A01,072999,Dow; Steven P,0,1,40
1649482488275,COGS 123,A02,073000,Dow; Steven P,0,0,40
1649482488275,COGS 123,A03,081916,Dow; Steven P,0,1,40
1649482488275,COGS 123,A04,081917,Dow; Steven P,0,1,40
1649482491299,COGS 142,A01,081914,Bastos; Amalia Pinkusfeld,0,0,50
1649482494325,COGS 153,A00,073001,Davis; Joshua Daniel,0,5,75
1649482497349,COGS 160,A00,073005,Deak; Gedeon O.,9,0,20
1649482500377,COGS 163,A01,073007,Boyle; Mary E. T.,0,0,68
1649482503404,COGS 164,A01,073009,Chiba; Andrea,0,5,101
1649482506437,COGS 170,A01,073011,Rangel; Lara M,0,6,70
1649482509465,COGS 178,A00,073014,Jernigan; Terry Lynne,0,3,75
1649482512491,COGS 184,A01,073018,Johnson; Christine M.,16,1,75
1649482515520,COGS 190C,A00,073019,Jernigan; Terry Lynne,9998,0,9999
1649482515520,COGS 190C,B00,073020,Chiba; Andrea,9998,0,9999
1649482515520,COGS 190C,C00,073021,Fleischer; Jason G,9999,0,9999
1649482515520,COGS 190C,D00,073022,Scott; Taylor Jackson,9999,0,9999
1649482515520,COGS 190C,E00,073023,Johnson; Christine M.,9998,0,9999
1649482515520,COGS 190C,F00,073024,Boyle; Mary E. T.,9997,0,9999
1649482515520,COGS 190C,G00,073025,Hoffman; Drew Ellen,9999,0,9999
1649482515520,COGS 190C,H00,073026,Mattar; Marcelo G,9998,0,9999
1649482515520,COGS 190C,I00,073027,Nitz; Douglas A.,9997,0,9999
1649482515520,COGS 190C,J00,073028,Rossano; Federico,9998,0,9999
1649482515520,COGS 190C,K00,073029,Ellis; Shannon Elizabeth,9998,0,9999
1649482515520,COGS 190C,L00,073030,De Sa; Virginia,9999,0,9999
1649482515520,COGS 190C,M00,073031,Bergen; Benjamin,9998,0,9999
1649482518554,COGS 190D,A00,073032,Kutas; Marta,10,0,20
1649482521578,COGS 194,A00,073033,Hill; Seth J,9999,0,9999
1649482524603,COGS 197,001,083552,Fleischer; Jason G,9998,0,9999
1649482524603,COGS 197,002,091775,Dow; Steven P,9998,0,9999
1649482524603,COGS 197,003,091987,Klemmer; Scott R,9999,0,9999
1649482527627,COGS 198,001,085175,Johnson; Christine M.,9998,0,9999
1649482527627,COGS 198,002,091845,Weibel; Nadir,9997,0,9999
1649482530652,CSE 6R,A01,077385,Moshiri; Alexander Niema,1,17,150
1649482530652,CSE 6R,B01,082832,Moshiri; Alexander Niema,6,0,49
1649482533678,CSE 8A,A50,077387,Soosai Raj; Adalbert Geral,0,0,45
1649482533678,CSE 8A,A51,077388,Soosai Raj; Adalbert Geral,1,2,45
1649482533678,CSE 8A,A52,077389,Soosai Raj; Adalbert Geral,0,1,45
1649482533678,CSE 8A,B50,077391,Soosai Raj; Adalbert Geral,0,0,45
1649482533678,CSE 8A,B51,077392,Soosai Raj; Adalbert Geral,0,1,45
1649482533678,CSE 8A,B52,077393,Soosai Raj; Adalbert Geral,1,1,45
1649482533678,CSE 8A,C50,077395,Elsherif; May Elhussein,0,0,42
1649482533678,CSE 8A,C51,077396,Elsherif; May Elhussein,0,1,41
1649482533678,CSE 8A,C52,077397,Elsherif; May Elhussein,0,0,41
1649482533678,CSE 8A,D50,077399,Elsherif; May Elhussein,0,0,41
1649482533678,CSE 8A,D51,077400,Elsherif; May Elhussein,0,0,40
1649482533678,CSE 8A,D52,077401,Elsherif; May Elhussein,0,0,40
1649482536711,CSE 8B,A01,079903,Ochoa; Benjamin Lawrence,21,0,196
1649482539737,CSE 11,A01,079904,Miranda; Gregory Joseph,0,11,146
1649482539737,CSE 11,B01,079905,Miranda; Gregory Joseph,0,13,146
1649482542764,CSE 12,A01,077408,Cao; Yingjun,0,0,98
1649482542764,CSE 12,A02,077409,Cao; Yingjun,0,0,98
1649482542764,CSE 12,B01,077411,Cao; Yingjun,0,0,98
1649482542764,CSE 12,B02,077412,Cao; Yingjun,0,0,98
1649482542764,CSE 12,C01,079906,Miranda; Gregory Joseph,0,2,196
1649482545791,CSE 15L,A01,077415,Soosai Raj; Adalbert Geral,0,0,50
1649482545791,CSE 15L,A02,077416,Soosai Raj; Adalbert Geral,0,1,50
1649482545791,CSE 15L,A03,077417,Soosai Raj; Adalbert Geral,0,1,50
1649482545791,CSE 15L,A04,077418,Soosai Raj; Adalbert Geral,1,1,50
1649482545791,CSE 15L,A05,077419,Soosai Raj; Adalbert Geral,0,0,50
