time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total
1647901168756,COGS 1,A01,072894,Boyle; Mary E. T.,0,7,60
1647901168756,COGS 1,A02,072895,Boyle; Mary E. T.,0,6,60
1647901168756,COGS 1,A03,072896,Boyle; Mary E. T.,0,6,60
1647901168756,COGS 1,A04,072897,Boyle; Mary E. T.,0,5,60
1647901168756,COGS 1,A05,072898,Boyle; Mary E. T.,0,4,60
1647901168756,COGS 1,A06,072899,Boyle; Mary E. T.,0,5,60
1647901168756,COGS 1,A07,072900,Boyle; Mary E. T.,1,6,57
1647901171783,COGS 8,A01,072902,Staff,0,6,35
1647901174817,COGS 10,A01,072904,Klemmer; Scott R,0,1,60
1647901174817,COGS 10,A02,072905,Klemmer; Scott R,0,0,60
1647901174817,COGS 10,A03,072906,Klemmer; Scott R,5,0,60
1647901174817,COGS 10,A04,072907,Klemmer; Scott R,11,0,60
1647901174817,COGS 10,A05,072908,Klemmer; Scott R,26,0,60
1647901177840,COGS 11,A01,072910,Boroditsky; Lera,0,2,145
1647901180868,COGS 12,A00,072911,Boroditsky; Lera,0,2,50
1647901183896,COGS 14A,A01,072913,Davis; Joshua Daniel,0,16,62
1647901183896,COGS 14A,A02,072914,Davis; Joshua Daniel,0,14,63
1647901183896,COGS 14A,A03,072915,Davis; Joshua Daniel,0,14,62
1647901183896,COGS 14A,A04,072916,Davis; Joshua Daniel,0,16,63
1647901186921,COGS 14B,A01,072918,Barrera; Steven James,0,6,60
1647901186921,COGS 14B,A02,072919,Barrera; Steven James,0,6,60
1647901186921,COGS 14B,A03,072920,Barrera; Steven James,0,6,60
1647901189946,COGS 17,A01,072922,Johnson; Christine M.,0,6,60
1647901189946,COGS 17,A02,072923,Johnson; Christine M.,0,6,60
1647901189946,COGS 17,A03,072924,Johnson; Christine M.,0,7,60
1647901189946,COGS 17,A04,072925,Johnson; Christine M.,0,7,60
1647901189946,COGS 17,A05,072926,Johnson; Christine M.,0,8,60
1647901189946,COGS 17,A06,085929,Johnson; Christine M.,0,0,0
1647901192977,COGS 18,A01,072928,Staff,0,15,35
1647901192977,COGS 18,A02,072929,Staff,0,14,35
1647901192977,COGS 18,A03,072930,Staff,0,13,35
1647901192977,COGS 18,A04,072931,Staff,0,17,35
1647901192977,COGS 18,A05,072932,Staff,0,15,35
1647901192977,COGS 18,A06,072933,Staff,0,12,35
1647901192977,COGS 18,A07,072934,Staff,0,13,35
1647901192977,COGS 18,A08,072935,Staff,0,15,35
1647901192977,COGS 18,B01,083188,Green; Daniel Richard,0,3,0
1647901196012,COGS 87,A00,073397,Deak; Gedeon O.,0,6,20
1647901199046,COGS 99,001,084891,Johnson; Christine M.,9997,0,9999
1647901202082,COGS 100,A01,072942,Scott; Taylor Jackson,0,19,60
1647901202082,COGS 100,A02,072943,Scott; Taylor Jackson,1,20,60
1647901202082,COGS 100,A03,072944,Scott; Taylor Jackson,0,20,60
