time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1650972503802,COGS 9,A01,083615,Staff,0,18,60,60
1650972509841,COGS 11,A01,083617,Boyle; Mary E. T.,15,0,40,25
1650972515870,COGS 13,A01,083071,Staff,0,41,40,40
1650972521900,COGS 14A,A01,092681,Staff,0,38,100,100
1650972527938,COGS 14B,A01,083073,Cheng; Tzu-Han,0,13,50,50
1650972533973,COGS 17,A01,092677,Staff,6,0,75,69
1650972540003,COGS 100,A01,083619,Staff,0,31,60,60
1650972546032,COGS 101A,A01,083621,Davis; Joshua Daniel,0,29,60,60
1650972552066,COGS 101B,A01,091572,Staff,0,5,60,60
1650972558097,COGS 101C,A01,083625,Delgado; Tania,14,0,30,16
1650972564130,COGS 107A,A01,083627,Boyle; Mary E. T.,0,16,60,60
1650972570156,COGS 118A,A01,083075,Staff,0,10,60,60
1650972576184,CSE 3,A50,083646,Miranda; Gregory Joseph,15,0,38,23
1650972576184,CSE 3,A51,083647,Miranda; Gregory Joseph,36,0,37,1
1650972582219,CSE 8A,A50,083650,Miranda; Gregory Joseph,0,31,40,40
1650972588249,CSE 11,A01,083080,Cao; Yingjun,0,98,40,40
1650972594281,CSE 12,A01,083652,Staff,0,24,100,100
1650972600315,CSE 15L,A01,083654,Staff,0,3,50,50
1650972600315,CSE 15L,A02,083655,Staff,0,3,50,50
1650972606345,CSE 20,A01,083657,Staff,47,0,80,33
1650972612379,CSE 30,A01,083084,Eldon; John,1,38,80,79
1650972618414,CSE 100,A01,083659,Cao; Yingjun,0,71,50,50
1650972624440,CSE 134B,A01,083661,Powell; Thomas Allan,1,40,65,64
1650972630469,CSE 140,A01,083663,Staff,0,13,75,75
1650972636493,CSE 140L,A01,083088,Eldon; John,4,0,100,96
1650972642519,CSE 175,A01,083665,Kumar; Rakesh,0,0,25,25
1650972648546,CSE 190,A00,092507,Dubnov; Shlomo,9,0,20,11
1650972654575,ECE 45,A01,083139,Staff,0,6,60,60
1650972660607,ECE 65,A50,083695,Staff,0,7,30,30
1650972666635,ECE 109,A01,091882,Touri; Behrouz,32,0,70,38
1650972672669,ECE 180,A00,083140,Abi Samra; Nicholas Camill,18,0,30,12
1650972672669,ECE 180,B00,083141,Abi Samra; Nicholas Camill,0,0,30,30
1650972678701,MATH 10A,A01,083735,Patchell; Gregory David,2,0,30,28
1650972678701,MATH 10A,A02,083736,Patchell; Gregory David,27,0,30,3
1650972678701,MATH 10A,A03,083737,Patchell; Gregory David,23,0,30,7
1650972684729,MATH 10B,A01,083207,Staff,0,9,30,30
1650972684729,MATH 10B,A02,083208,Staff,0,5,30,30
1650972684729,MATH 10B,B01,083739,Staff,9,0,30,21
1650972684729,MATH 10B,B02,083740,Staff,28,0,30,2
1650972690759,MATH 18,A01,083743,Staff,0,0,30,30
1650972690759,MATH 18,A02,083744,Staff,24,0,30,6
1650972690759,MATH 18,A03,083745,Staff,19,0,30,11
1650972690759,MATH 18,A04,083746,Staff,26,0,30,4
1650972690759,MATH 18,B01,083748,Staff,0,15,30,30
1650972690759,MATH 18,B02,083749,Staff,0,14,30,30
1650972690759,MATH 18,B03,083750,Staff,0,13,30,30
1650972690759,MATH 18,B04,083751,Staff,0,13,30,30
1650972696787,MATH 20A,A01,083754,Staff,19,0,40,21
1650972702813,MATH 20B,A01,083756,Staff,0,14,30,30
1650972702813,MATH 20B,A02,083757,Staff,0,11,30,30
1650972708843,MATH 20C,A01,083760,Staff,0,17,30,30
1650972708843,MATH 20C,A02,083761,Staff,0,15,30,30
1650972708843,MATH 20C,B01,083762,Staff,9,0,30,21
1650972708843,MATH 20C,B02,083763,Staff,28,0,30,2
1650972714874,MATH 20D,A01,083765,Staff,2,1,30,28
1650972714874,MATH 20D,A02,083766,Staff,2,0,30,28
1650972714874,MATH 20D,A03,083767,Staff,22,0,30,8
