time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1650885317710,COGS 9,A01,083615,Staff,0,17,60,60
1650885323740,COGS 11,A01,083617,Boyle; Mary E. T.,15,0,40,25
1650885329776,COGS 13,A01,083071,Staff,0,38,40,40
1650885335807,COGS 14A,A01,092681,Staff,0,37,100,100
1650885341838,COGS 14B,A01,083073,Cheng; Tzu-Han,0,12,50,50
1650885347866,COGS 17,A01,092677,Staff,11,0,75,64
1650885353894,COGS 100,A01,083619,Staff,0,30,60,60
1650885359925,COGS 101A,A01,083621,Davis; Joshua Daniel,0,29,60,60
1650885365958,COGS 101B,A01,091572,Staff,0,3,60,60
1650885372005,COGS 101C,A01,083625,Delgado; Tania,14,0,30,16
1650885378034,COGS 107A,A01,083627,Boyle; Mary E. T.,0,16,60,60
1650885384068,COGS 118A,A01,083075,Staff,0,8,60,60
1650885390095,CSE 3,A50,083646,Miranda; Gregory Joseph,16,0,38,22
1650885390095,CSE 3,A51,083647,Miranda; Gregory Joseph,36,0,37,1
1650885396126,CSE 8A,A50,083650,Miranda; Gregory Joseph,0,29,40,40
1650885402156,CSE 11,A01,083080,Cao; Yingjun,0,97,40,40
1650885408190,CSE 12,A01,083652,Staff,0,21,100,100
1650885414222,CSE 15L,A01,083654,Staff,0,3,50,50
1650885414222,CSE 15L,A02,083655,Staff,0,3,50,50
1650885420256,CSE 20,A01,083657,Staff,48,0,80,32
1650885426289,CSE 30,A01,083084,Eldon; John,0,76,40,40
1650885432323,CSE 100,A01,083659,Cao; Yingjun,0,70,50,50
1650885438359,CSE 134B,A01,083661,Powell; Thomas Allan,0,38,65,65
1650885444392,CSE 140,A01,083663,Staff,0,12,75,75
1650885450425,CSE 140L,A01,083088,Eldon; John,0,20,75,75
1650885456460,CSE 175,A01,083665,Kumar; Rakesh,7,0,25,18
1650885462491,CSE 190,A00,092507,Dubnov; Shlomo,9,0,20,11
1650885468523,ECE 45,A01,083139,Staff,0,4,60,60
1650885474553,ECE 65,A50,083695,Staff,0,6,30,30
1650885480583,ECE 109,A01,091882,Touri; Behrouz,32,0,70,38
1650885486611,ECE 180,A00,083140,Abi Samra; Nicholas Camill,20,0,30,10
1650885486611,ECE 180,B00,083141,Abi Samra; Nicholas Camill,0,0,30,30
1650885492650,MATH 10A,A01,083735,Patchell; Gregory David,2,0,30,28
1650885492650,MATH 10A,A02,083736,Patchell; Gregory David,27,0,30,3
1650885492650,MATH 10A,A03,083737,Patchell; Gregory David,23,0,30,7
1650885504664,MATH 10B,A01,083207,Staff,0,9,30,30
1650885504664,MATH 10B,A02,083208,Staff,0,6,30,30
1650885504664,MATH 10B,B01,083739,Staff,10,0,30,20
1650885504664,MATH 10B,B02,083740,Staff,28,0,30,2
1650885510780,MATH 18,A01,083743,Staff,0,0,30,30
1650885510780,MATH 18,A02,083744,Staff,24,0,30,6
1650885510780,MATH 18,A03,083745,Staff,21,0,30,9
1650885510780,MATH 18,A04,083746,Staff,26,0,30,4
1650885510780,MATH 18,B01,083748,Staff,0,15,30,30
1650885510780,MATH 18,B02,083749,Staff,0,13,30,30
1650885510780,MATH 18,B03,083750,Staff,0,13,30,30
1650885510780,MATH 18,B04,083751,Staff,0,13,30,30
1650885524384,MATH 20A,A01,083754,Staff,19,0,40,21
1650885530421,MATH 20B,A01,083756,Staff,0,14,30,30
1650885530421,MATH 20B,A02,083757,Staff,0,11,30,30
1650885543633,MATH 20C,A01,083760,Staff,0,17,30,30
1650885543633,MATH 20C,A02,083761,Staff,1,16,30,29
1650885543633,MATH 20C,B01,083762,Staff,9,0,30,21
1650885543633,MATH 20C,B02,083763,Staff,28,0,30,2
1650885549665,MATH 20D,A01,083765,Staff,2,1,30,28
1650885549665,MATH 20D,A02,083766,Staff,6,0,30,24
1650885549665,MATH 20D,A03,083767,Staff,23,0,30,7
1650885563135,MATH 20E,A01,083771,Staff,2,0,30,28
1650885563135,MATH 20E,A02,083772,Staff,13,0,30,17
1650885563135,MATH 20E,B01,083773,Staff,0,0,30,30
1650885563135,MATH 20E,B02,083774,Staff,4,0,30,26
1650885569175,MATH 103A,A01,083777,Staff,0,17,30,30
1650885569175,MATH 103A,A02,083778,Staff,0,15,30,30
1650885569175,MATH 103A,B01,083779,Staff,0,15,30,30
1650885569175,MATH 103A,B02,083780,Staff,0,14,30,30
1650885582952,MATH 105,A01,085443,Staff,0,23,30,30
1650885588984,MATH 109,A01,083213,Anzaldo; Leesa B,0,7,30,30
1650885588984,MATH 109,A02,083214,Anzaldo; Leesa B,0,7,30,30
1650885588984,MATH 109,B01,083215,Anzaldo; Leesa B,0,8,30,30
1650885588984,MATH 109,B02,083216,Anzaldo; Leesa B,0,7,30,30
1650885602470,MATH 142A,A01,083219,Chow; Bennett,0,14,30,30
1650885602470,MATH 142A,A02,083220,Chow; Bennett,0,15,30,30
1650885602470,MATH 142A,B01,083221,Chow; Bennett,0,16,30,30
1650885602470,MATH 142A,B02,083222,Chow; Bennett,0,14,30,30
1650885608502,MATH 193A,A01,083224,Staff,0,6,30,30
1650885608502,MATH 193A,A02,083225,Staff,0,7,30,30
1650885608502,MATH 193A,A03,083781,Staff,0,6,30,30
1650885608502,MATH 193A,A04,083782,Staff,0,7,30,30
1650885616012,MATH 197,001,091859,McAuley; Julian John,9998,0,9999,1
1650885622118,COGS 9,A01,083615,Staff,0,17,60,60
1650885628157,COGS 11,A01,083617,Boyle; Mary E. T.,15,0,40,25
1650885634192,COGS 13,A01,083071,Staff,0,38,40,40
1650885640225,COGS 14A,A01,092681,Staff,0,37,100,100
1650885646254,COGS 14B,A01,083073,Cheng; Tzu-Han,0,12,50,50
1650885652284,COGS 17,A01,092677,Staff,11,0,75,64
1650885658319,COGS 100,A01,083619,Staff,0,30,60,60
1650885664350,COGS 101A,A01,083621,Davis; Joshua Daniel,0,29,60,60
1650885670384,COGS 101B,A01,091572,Staff,0,3,60,60
1650885676415,COGS 101C,A01,083625,Delgado; Tania,14,0,30,16
1650885682444,COGS 107A,A01,083627,Boyle; Mary E. T.,0,16,60,60
1650885688471,COGS 118A,A01,083075,Staff,0,8,60,60
1650885694502,CSE 3,A50,083646,Miranda; Gregory Joseph,16,0,38,22
1650885694502,CSE 3,A51,083647,Miranda; Gregory Joseph,36,0,37,1
1650885700532,CSE 8A,A50,083650,Miranda; Gregory Joseph,0,29,40,40
1650885706567,CSE 11,A01,083080,Cao; Yingjun,0,97,40,40
1650885712597,CSE 12,A01,083652,Staff,0,21,100,100
1650885718643,CSE 15L,A01,083654,Staff,0,3,50,50
1650885718643,CSE 15L,A02,083655,Staff,0,3,50,50
1650885724673,CSE 20,A01,083657,Staff,48,0,80,32
1650885730699,CSE 30,A01,083084,Eldon; John,0,76,40,40
1650885736733,CSE 100,A01,083659,Cao; Yingjun,0,70,50,50
1650885742760,CSE 134B,A01,083661,Powell; Thomas Allan,0,38,65,65
1650885748842,CSE 140,A01,083663,Staff,0,12,75,75
1650885754874,CSE 140L,A01,083088,Eldon; John,0,20,75,75
1650885760900,CSE 175,A01,083665,Kumar; Rakesh,7,0,25,18
1650885766935,CSE 190,A00,092507,Dubnov; Shlomo,9,0,20,11
1650885772964,ECE 45,A01,083139,Staff,0,4,60,60
1650885778995,ECE 65,A50,083695,Staff,0,6,30,30
1650885785028,ECE 109,A01,091882,Touri; Behrouz,32,0,70,38
1650885791061,ECE 180,A00,083140,Abi Samra; Nicholas Camill,20,0,30,10
1650885791061,ECE 180,B00,083141,Abi Samra; Nicholas Camill,0,0,30,30
1650885797100,MATH 10A,A01,083735,Patchell; Gregory David,2,0,30,28
1650885797100,MATH 10A,A02,083736,Patchell; Gregory David,27,0,30,3
1650885797100,MATH 10A,A03,083737,Patchell; Gregory David,23,0,30,7
1650885803136,MATH 10B,A01,083207,Staff,0,9,30,30
1650885803136,MATH 10B,A02,083208,Staff,0,6,30,30
1650885803136,MATH 10B,B01,083739,Staff,10,0,30,20
1650885803136,MATH 10B,B02,083740,Staff,28,0,30,2
1650885809176,MATH 18,A01,083743,Staff,0,0,30,30
1650885809176,MATH 18,A02,083744,Staff,24,0,30,6
1650885809176,MATH 18,A03,083745,Staff,21,0,30,9
1650885809176,MATH 18,A04,083746,Staff,26,0,30,4
1650885809176,MATH 18,B01,083748,Staff,0,15,30,30
1650885809176,MATH 18,B02,083749,Staff,0,13,30,30
1650885809176,MATH 18,B03,083750,Staff,0,13,30,30
1650885809176,MATH 18,B04,083751,Staff,0,13,30,30
1650885815206,MATH 20A,A01,083754,Staff,19,0,40,21
1650885821239,MATH 20B,A01,083756,Staff,0,14,30,30
1650885821239,MATH 20B,A02,083757,Staff,0,11,30,30
1650885827272,MATH 20C,A01,083760,Staff,0,17,30,30
1650885827272,MATH 20C,A02,083761,Staff,1,16,30,29
1650885827272,MATH 20C,B01,083762,Staff,9,0,30,21
1650885827272,MATH 20C,B02,083763,Staff,28,0,30,2
1650885833301,MATH 20D,A01,083765,Staff,2,1,30,28
1650885833301,MATH 20D,A02,083766,Staff,6,0,30,24
1650885833301,MATH 20D,A03,083767,Staff,23,0,30,7
1650885839330,MATH 20E,A01,083771,Staff,2,0,30,28
1650885839330,MATH 20E,A02,083772,Staff,13,0,30,17
1650885839330,MATH 20E,B01,083773,Staff,0,0,30,30
1650885839330,MATH 20E,B02,083774,Staff,4,0,30,26
1650885845363,MATH 103A,A01,083777,Staff,0,17,30,30
1650885845363,MATH 103A,A02,083778,Staff,0,15,30,30
1650885845363,MATH 103A,B01,083779,Staff,0,15,30,30
1650885845363,MATH 103A,B02,083780,Staff,0,14,30,30
1650885851392,MATH 105,A01,085443,Staff,0,23,30,30
1650885857428,MATH 109,A01,083213,Anzaldo; Leesa B,0,7,30,30
