time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1651230972344,COGS 9,A01,083615,Staff,0,20,60,60
1651230978377,COGS 11,A01,083617,Boyle; Mary E. T.,12,0,40,28
1651230984404,COGS 13,A01,083071,Staff,0,40,40,40
1651230990435,COGS 14A,A01,092681,Staff,0,42,100,100
1651230996466,COGS 14B,A01,083073,Cheng; Tzu-Han,0,11,50,50
1651231002491,COGS 17,A01,092677,Staff,6,0,75,69
1651231008518,COGS 100,A01,083619,Staff,0,29,60,61
1651231014550,COGS 101A,A01,083621,Davis; Joshua Daniel,0,29,60,60
1651231020579,COGS 101B,A01,091572,Staff,0,8,60,60
1651231026614,COGS 101C,A01,083625,Delgado; Tania,12,0,30,18
1651231032645,COGS 107A,A01,083627,Boyle; Mary E. T.,0,18,60,60
1651231038673,COGS 118A,A01,083075,Staff,0,10,60,60
1651231044713,CSE 3,A50,083646,Miranda; Gregory Joseph,14,0,38,24
1651231044713,CSE 3,A51,083647,Miranda; Gregory Joseph,36,0,37,1
1651231050745,CSE 8A,A50,083650,Miranda; Gregory Joseph,0,31,40,40
1651231056775,CSE 11,A01,083080,Cao; Yingjun,0,102,40,40
1651231062805,CSE 12,A01,083652,Staff,0,29,100,100
1651231068831,CSE 15L,A01,083654,Staff,0,3,50,50
1651231068831,CSE 15L,A02,083655,Staff,0,3,50,50
1651231074862,CSE 20,A01,083657,Staff,47,0,80,33
1651231080899,CSE 30,A01,083084,Eldon; John,0,40,80,80
1651231086929,CSE 100,A01,083659,Cao; Yingjun,0,72,50,50
1651231092959,CSE 134B,A01,083661,Powell; Thomas Allan,0,37,65,65
1651231099001,CSE 140,A01,083663,Staff,0,7,85,85
1651231105025,CSE 140L,A01,083088,Eldon; John,1,0,100,99
1651231111056,CSE 175,A01,083665,Kumar; Rakesh,0,0,25,25
1651231117088,CSE 190,A00,092507,Dubnov; Shlomo,9,0,20,11
1651231123124,ECE 45,A01,083139,Staff,0,8,60,60
1651231129153,ECE 65,A50,083695,Staff,0,7,30,30
1651231135184,ECE 109,A01,091882,Touri; Behrouz,29,0,70,41
1651231141218,ECE 180,A00,083140,Abi Samra; Nicholas Camill,17,0,30,13
1651231141218,ECE 180,B00,083141,Abi Samra; Nicholas Camill,0,1,30,32
1651231147256,MATH 10A,A01,083735,Patchell; Gregory David,0,0,30,30
1651231147256,MATH 10A,A02,083736,Patchell; Gregory David,26,0,30,4
1651231147256,MATH 10A,A03,083737,Patchell; Gregory David,22,0,30,8
1651231153283,MATH 10B,A01,083207,Staff,0,6,30,30
1651231153283,MATH 10B,A02,083208,Staff,0,5,30,30
1651231153283,MATH 10B,A03,093472,Staff,0,0,0,5
1651231153283,MATH 10B,B01,083739,Staff,7,0,30,23
1651231153283,MATH 10B,B02,083740,Staff,28,0,30,2
1651231159313,MATH 18,A01,083743,Staff,0,0,30,30
1651231159313,MATH 18,A02,083744,Staff,23,0,30,7
1651231159313,MATH 18,A03,083745,Staff,17,0,30,13
1651231159313,MATH 18,A04,083746,Staff,24,0,30,6
1651231159313,MATH 18,B01,083748,Staff,0,4,30,30
1651231159313,MATH 18,B02,083749,Staff,0,13,30,30
1651231159313,MATH 18,B03,083750,Staff,0,4,30,30
1651231159313,MATH 18,B04,083751,Staff,0,7,30,30
1651231159313,MATH 18,B05,093473,Staff,0,0,0,12
1651231159313,MATH 18,B06,093474,Staff,0,0,0,17
1651231165338,MATH 20A,A01,083754,Staff,18,0,40,22
1651231171371,MATH 20B,A01,083756,Briones; Jor-el Thomas Caparas,0,9,30,30
1651231171371,MATH 20B,A02,083757,Briones; Jor-el Thomas Caparas,1,7,30,29
1651231171371,MATH 20B,A03,093475,Staff,0,0,0,8
1651231177414,MATH 20C,A01,083760,Briones; Jor-el Thomas Caparas,1,12,30,29
1651231177414,MATH 20C,A02,083761,Briones; Jor-el Thomas Caparas,0,10,30,30
1651231177414,MATH 20C,A03,093476,Staff,0,1,0,5
1651231177414,MATH 20C,B01,083762,Staff,6,0,30,24
1651231177414,MATH 20C,B02,083763,Staff,28,0,30,2
1651231183442,MATH 20D,A01,083765,Tran; Brian Kha,4,1,30,26
1651231183442,MATH 20D,A02,083766,Tran; Brian Kha,0,0,30,30
1651231183442,MATH 20D,A03,083767,Tran; Brian Kha,20,0,30,10
1651231189486,MATH 20E,A01,083771,Staff,1,0,30,29
1651231189486,MATH 20E,A02,083772,Staff,9,0,30,21
1651231189486,MATH 20E,B01,083773,Staff,5,0,35,30
1651231189486,MATH 20E,B02,083774,Staff,4,0,35,31
1651231195523,MATH 103A,A01,083777,Greenfeld; Be'Eri,0,12,30,30
1651231195523,MATH 103A,A02,083778,Greenfeld; Be'Eri,0,12,30,30
1651231195523,MATH 103A,A03,093561,Staff,0,0,0,9
1651231195523,MATH 103A,B01,083779,Greenfeld; Be'Eri,0,9,30,30
1651231195523,MATH 103A,B02,083780,Greenfeld; Be'Eri,0,7,30,30
1651231195523,MATH 103A,B03,093562,Staff,0,2,0,15
1651231201553,MATH 105,A01,085443,Staff,0,12,30,30
1651231201553,MATH 105,A02,093477,Staff,0,1,0,12
1651231207585,MATH 109,A01,083213,Ganzberger; Geoffrey Michael,0,5,30,30
1651231207585,MATH 109,A02,083214,Ganzberger; Geoffrey Michael,0,6,30,30
1651231207585,MATH 109,A03,093478,Staff,0,0,0,4
1651231207585,MATH 109,B01,083215,Ganzberger; Geoffrey Michael,0,4,30,30
1651231207585,MATH 109,B02,083216,Ganzberger; Geoffrey Michael,0,2,30,30
1651231207585,MATH 109,B03,093479,Staff,0,0,0,9
1651231213625,MATH 142A,A01,083219,Chow; Bennett,0,9,30,30
