time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1650453600060,COGS 9,A01,083615,Staff,0,14,60,60
1650453606094,COGS 11,A01,083617,Boyle; Mary E. T.,21,0,40,19
1650453612127,COGS 13,A01,083071,Staff,0,34,40,40
1650453618161,COGS 14A,A01,092681,Staff,1,25,100,99
1650453624195,COGS 14B,A01,083073,Cheng; Tzu-Han,0,11,50,50
1650453630229,COGS 17,A01,092677,Staff,22,0,75,53
1650453636264,COGS 100,A01,083619,Staff,0,26,60,60
1650453642299,COGS 101A,A01,083621,Davis; Joshua Daniel,0,21,60,60
1650453648332,COGS 101B,A01,091572,Staff,0,4,60,60
1650453654363,COGS 101C,A01,083625,Delgado; Tania,16,0,30,14
1650453660397,COGS 107A,A01,083627,Boyle; Mary E. T.,0,11,60,60
1650453666429,COGS 118A,A01,083075,Staff,2,0,60,58
1650453672459,CSE 3,A50,083646,Miranda; Gregory Joseph,20,0,38,18
1650453672459,CSE 3,A51,083647,Miranda; Gregory Joseph,36,0,37,1
1650453678487,CSE 8A,A50,083650,Miranda; Gregory Joseph,0,28,40,40
1650453684516,CSE 11,A01,083080,Cao; Yingjun,0,92,40,40
1650453690562,CSE 12,A01,083652,Staff,0,16,100,100
1650453696597,CSE 15L,A01,083654,Staff,0,1,50,50
1650453696597,CSE 15L,A02,083655,Staff,1,0,50,49
1650453702635,CSE 20,A01,083657,Staff,51,0,80,29
1650453708664,CSE 30,A01,083084,Eldon; John,0,76,40,40
1650453714709,CSE 100,A01,083659,Cao; Yingjun,0,66,50,50
1650453720741,CSE 134B,A01,083661,Powell; Thomas Allan,0,32,65,65
1650453726766,CSE 140,A01,083663,Staff,0,2,75,75
1650453732794,CSE 140L,A01,083088,Eldon; John,0,8,75,75
1650453738827,CSE 175,A01,083665,Kumar; Rakesh,7,0,25,18
1650453744865,CSE 190,A00,092507,Dubnov; Shlomo,14,0,20,6
1650453750904,ECE 45,A01,083139,Staff,0,18,40,40
1650453756939,ECE 65,A50,083695,Staff,0,6,30,30
1650453762972,ECE 109,A01,091882,Touri; Behrouz,38,0,70,32
1650453769025,ECE 180,A00,083140,Abi Samra; Nicholas Camill,23,0,30,7
1650453769025,ECE 180,B00,083141,Abi Samra; Nicholas Camill,0,0,30,30
1650453775064,MATH 10A,A01,083735,Patchell; Gregory David,7,0,30,23
1650453775064,MATH 10A,A02,083736,Patchell; Gregory David,28,0,30,2
1650453775064,MATH 10A,A03,083737,Patchell; Gregory David,25,0,30,5
1650453781096,MATH 10B,A01,083207,Staff,0,7,30,30
1650453781096,MATH 10B,A02,083208,Staff,0,7,30,30
1650453781096,MATH 10B,B01,083739,Staff,13,0,30,17
1650453781096,MATH 10B,B02,083740,Staff,28,0,30,2
1650453787187,MATH 18,A01,083743,Staff,1,0,30,29
1650453787187,MATH 18,A02,083744,Staff,27,0,30,3
1650453787187,MATH 18,A03,083745,Staff,22,0,30,8
1650453787187,MATH 18,A04,083746,Staff,26,0,30,4
1650453787187,MATH 18,B01,083748,Staff,0,11,30,30
1650453787187,MATH 18,B02,083749,Staff,0,12,30,30
1650453787187,MATH 18,B03,083750,Staff,0,11,30,30
1650453787187,MATH 18,B04,083751,Staff,0,12,30,30
1650453793218,MATH 20A,A01,083754,Staff,25,0,40,15
1650453799262,MATH 20B,A01,083756,Staff,0,10,30,30
1650453799262,MATH 20B,A02,083757,Staff,0,10,30,30
1650453805292,MATH 20C,A01,083760,Staff,0,15,30,30
1650453805292,MATH 20C,A02,083761,Staff,1,14,30,29
1650453805292,MATH 20C,B01,083762,Staff,13,0,30,17
1650453805292,MATH 20C,B02,083763,Staff,28,0,30,2
1650453811324,MATH 20D,A01,083765,Staff,0,1,30,30
1650453811324,MATH 20D,A02,083766,Staff,9,0,30,21
1650453811324,MATH 20D,A03,083767,Staff,25,0,30,5
1650453817354,MATH 20E,A01,083771,Staff,6,0,30,24
1650453817354,MATH 20E,A02,083772,Staff,18,0,30,12
1650453817354,MATH 20E,B01,083773,Staff,0,0,30,30
1650453817354,MATH 20E,B02,083774,Staff,10,0,30,20
1650453823387,MATH 103A,A01,083777,Staff,0,12,30,30
1650453823387,MATH 103A,A02,083778,Staff,0,12,30,30
1650453823387,MATH 103A,B01,083779,Staff,0,13,30,30
1650453823387,MATH 103A,B02,083780,Staff,0,12,30,30
1650453829422,MATH 105,A01,085443,Staff,0,23,30,30
1650453835452,MATH 109,A01,083213,Anzaldo; Leesa B,0,7,30,30
1650453835452,MATH 109,A02,083214,Anzaldo; Leesa B,0,7,30,30
1650453835452,MATH 109,B01,083215,Anzaldo; Leesa B,0,5,30,30
1650453835452,MATH 109,B02,083216,Anzaldo; Leesa B,0,6,30,30
1650453841481,MATH 142A,A01,083219,Chow; Bennett,0,14,30,30
1650453841481,MATH 142A,A02,083220,Chow; Bennett,0,13,30,30
1650453841481,MATH 142A,B01,083221,Chow; Bennett,0,12,30,30
1650453841481,MATH 142A,B02,083222,Chow; Bennett,0,13,30,30
1650453847510,MATH 193A,A01,083224,Staff,0,5,30,30
1650453847510,MATH 193A,A02,083225,Staff,0,5,30,30
1650453847510,MATH 193A,A03,083781,Staff,0,4,30,30
1650453847510,MATH 193A,A04,083782,Staff,0,5,30,30
1650453853539,MATH 197,001,091859,McAuley; Julian John,9998,0,9999,1
1650453859634,COGS 9,A01,083615,Staff,0,14,60,60
1650453865667,COGS 11,A01,083617,Boyle; Mary E. T.,21,0,40,19
1650453871699,COGS 13,A01,083071,Staff,0,34,40,40
1650453877734,COGS 14A,A01,092681,Staff,1,25,100,99
1650453883763,COGS 14B,A01,083073,Cheng; Tzu-Han,0,11,50,50
1650453889793,COGS 17,A01,092677,Staff,22,0,75,53
1650453895823,COGS 100,A01,083619,Staff,0,26,60,60
1650453901858,COGS 101A,A01,083621,Davis; Joshua Daniel,0,21,60,60
1650453907888,COGS 101B,A01,091572,Staff,0,4,60,60
1650453913919,COGS 101C,A01,083625,Delgado; Tania,16,0,30,14
1650453919951,COGS 107A,A01,083627,Boyle; Mary E. T.,0,11,60,60
1650453925975,COGS 118A,A01,083075,Staff,2,0,60,58
1650453932007,CSE 3,A50,083646,Miranda; Gregory Joseph,20,0,38,18
1650453932007,CSE 3,A51,083647,Miranda; Gregory Joseph,36,0,37,1
1650453938036,CSE 8A,A50,083650,Miranda; Gregory Joseph,0,28,40,40
1650453944065,CSE 11,A01,083080,Cao; Yingjun,0,92,40,40
1650453950099,CSE 12,A01,083652,Staff,0,16,100,100
1650453956130,CSE 15L,A01,083654,Staff,0,1,50,50
1650453956130,CSE 15L,A02,083655,Staff,1,0,50,49
1650453962162,CSE 20,A01,083657,Staff,51,0,80,29
1650453968191,CSE 30,A01,083084,Eldon; John,0,76,40,40
1650453974233,CSE 100,A01,083659,Cao; Yingjun,0,66,50,50
1650453980266,CSE 134B,A01,083661,Powell; Thomas Allan,0,32,65,65
1650453986297,CSE 140,A01,083663,Staff,0,2,75,75
1650453992332,CSE 140L,A01,083088,Eldon; John,0,8,75,75
1650453998360,CSE 175,A01,083665,Kumar; Rakesh,7,0,25,18
1650454004421,CSE 190,A00,092507,Dubnov; Shlomo,14,0,20,6
1650454010454,ECE 45,A01,083139,Staff,0,18,40,40
1650454016489,ECE 65,A50,083695,Staff,0,6,30,30
1650454030452,ECE 109,A01,091882,Touri; Behrouz,38,0,70,32
1650454036582,ECE 180,A00,083140,Abi Samra; Nicholas Camill,23,0,30,7
1650454036582,ECE 180,B00,083141,Abi Samra; Nicholas Camill,0,0,30,30
1650454051699,MATH 10A,A01,083735,Patchell; Gregory David,7,0,30,23
1650454051699,MATH 10A,A02,083736,Patchell; Gregory David,28,0,30,2
1650454051699,MATH 10A,A03,083737,Patchell; Gregory David,25,0,30,5
1650454057731,MATH 10B,A01,083207,Staff,0,7,30,30
1650454057731,MATH 10B,A02,083208,Staff,0,7,30,30
1650454057731,MATH 10B,B01,083739,Staff,13,0,30,17
1650454057731,MATH 10B,B02,083740,Staff,28,0,30,2
1650454073030,MATH 18,A01,083743,Staff,1,0,30,29
1650454073030,MATH 18,A02,083744,Staff,27,0,30,3
1650454073030,MATH 18,A03,083745,Staff,22,0,30,8
1650454073030,MATH 18,A04,083746,Staff,26,0,30,4
1650454073030,MATH 18,B01,083748,Staff,0,11,30,30
1650454073030,MATH 18,B02,083749,Staff,0,12,30,30
1650454073030,MATH 18,B03,083750,Staff,0,11,30,30
1650454073030,MATH 18,B04,083751,Staff,0,12,30,30
1650454079064,MATH 20A,A01,083754,Staff,25,0,40,15
1650454094531,MATH 20B,A01,083756,Staff,0,10,30,30
1650454094531,MATH 20B,A02,083757,Staff,0,10,30,30
1650454100569,MATH 20C,A01,083760,Staff,0,15,30,30
1650454100569,MATH 20C,A02,083761,Staff,1,14,30,29
1650454100569,MATH 20C,B01,083762,Staff,13,0,30,17
1650454100569,MATH 20C,B02,083763,Staff,28,0,30,2
1650454115973,MATH 20D,A01,083765,Staff,0,1,30,30
