time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1651749893622,COGS 9,A01,083615,Staff,0,17,60,60
1651749899653,COGS 11,A01,083617,Boyle; Mary E. T.,11,0,40,29
1651749905684,COGS 13,A01,083071,Staff,0,36,40,40
1651749911713,COGS 14A,A01,092681,Staff,0,43,100,100
1651749917744,COGS 14B,A01,083073,Cheng; Tzu-Han,0,13,50,50
1651749923776,COGS 17,A01,092677,Staff,0,0,75,75
1651749929806,COGS 100,A01,083619,Staff,0,31,60,61
1651749935838,COGS 101A,A01,083621,Davis; Joshua Daniel,0,29,60,60
1651749941874,COGS 101B,A01,091572,Staff,0,8,60,60
1651749947908,COGS 101C,A01,083625,Delgado; Tania,7,0,30,23
1651749953940,COGS 107A,A01,083627,Boyle; Mary E. T.,0,18,60,60
1651749959973,COGS 118A,A01,083075,Staff,0,10,60,60
1651749966007,CSE 3,A50,083646,Miranda; Gregory Joseph,17,0,50,33
1651749972038,CSE 8A,A50,083650,Miranda; Gregory Joseph,1,32,40,39
1651749978073,CSE 11,A01,083080,Cao; Yingjun,0,108,40,40
1651749984108,CSE 12,A01,083652,Staff,0,32,100,100
1651749990139,CSE 15L,A01,083654,Staff,0,7,50,50
1651749990139,CSE 15L,A02,083655,Staff,0,7,50,50
1651749996171,CSE 20,A01,083657,Staff,43,0,80,37
1651750002206,CSE 30,A01,083084,Eldon; John,0,46,80,80
1651750008236,CSE 100,A01,083659,Cao; Yingjun,0,73,50,51
1651750014266,CSE 134B,A01,083661,Powell; Thomas Allan,0,35,65,65
1651750020299,CSE 140,A01,083663,Staff,0,10,85,85
1651750026329,CSE 140L,A01,083088,Eldon; John,0,3,100,100
1651750032359,CSE 175,A01,083665,Kumar; Rakesh,0,1,25,25
1651750038399,CSE 190,A00,092507,Dubnov; Shlomo,6,0,20,14
1651750044429,ECE 45,A01,083139,Staff,0,9,60,60
1651750050461,ECE 65,A50,083695,Staff,0,10,30,30
1651750056495,ECE 109,A01,091882,Touri; Behrouz,26,0,70,44
1651750062520,ECE 180,A00,083140,Abi Samra; Nicholas Camill,15,0,30,15
1651750062520,ECE 180,B00,083141,Abi Samra; Nicholas Camill,0,1,30,32
1651750068554,MATH 10A,A01,083735,Patchell; Gregory David,2,0,30,28
1651750068554,MATH 10A,A02,083736,Patchell; Gregory David,26,0,30,4
