time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1650182892468,COGS 9,A01,083615,Staff,0,14,60,60
1650182898496,COGS 11,A01,083617,Boyle; Mary E. T.,24,0,40,16
1650182904524,COGS 13,A01,083071,Staff,0,30,40,40
1650182910550,COGS 14A,A01,092681,Staff,0,12,100,100
1650182916575,COGS 14B,A01,083073,Cheng; Tzu-Han,0,7,50,50
1650182922599,COGS 17,A01,092677,Staff,34,0,75,41
1650182928622,COGS 100,A01,083619,Staff,0,20,60,60
1650182934647,COGS 101A,A01,083621,Davis; Joshua Daniel,0,21,60,60
1650182940676,COGS 101B,A01,091572,Staff,6,0,60,54
1650182946703,COGS 101C,A01,083625,Delgado; Tania,20,0,30,10
1650182952727,COGS 107A,A01,083627,Boyle; Mary E. T.,0,7,60,60
1650182958749,COGS 118A,A01,083075,Staff,16,0,60,44
1650182964776,CSE 3,A50,083646,Miranda; Gregory Joseph,22,0,38,16
1650182964776,CSE 3,A51,083647,Miranda; Gregory Joseph,37,0,37,0
1650182970799,CSE 8A,A50,083650,Miranda; Gregory Joseph,0,17,40,40
1650182976828,CSE 11,A01,083080,Cao; Yingjun,0,68,40,40
1650182982852,CSE 12,A01,083652,Staff,0,5,100,100
1650182988876,CSE 15L,A01,083654,Staff,0,0,50,50
1650182988876,CSE 15L,A02,083655,Staff,8,0,50,42
1650182994903,CSE 20,A01,083657,Staff,53,0,80,27
1650183000927,CSE 30,A01,083084,Eldon; John,0,67,40,40
1650183006952,CSE 100,A01,083659,Cao; Yingjun,0,63,50,50
1650183012980,CSE 134B,A01,083661,Powell; Thomas Allan,0,27,65,65
1650183019004,CSE 140,A01,083663,Staff,1,0,75,74
1650183025032,CSE 140L,A01,083088,Eldon; John,0,4,75,75
1650183031056,CSE 175,A01,083665,Kumar; Rakesh,8,0,25,17
1650183037083,CSE 190,A00,092507,Dubnov; Shlomo,14,0,20,6
1650183043108,ECE 45,A01,083139,Staff,0,13,40,40
1650183049133,ECE 65,A50,083695,Staff,0,5,30,30
1650183055156,ECE 109,A01,091882,Touri; Behrouz,47,0,70,23
1650183061181,ECE 180,A00,083140,Abi Samra; Nicholas Camill,24,0,30,6
1650183061181,ECE 180,B00,083141,Abi Samra; Nicholas Camill,8,0,30,22
1650183067209,MATH 10A,A01,083735,Patchell; Gregory David,11,0,30,19
1650183067209,MATH 10A,A02,083736,Patchell; Gregory David,28,0,30,2
1650183067209,MATH 10A,A03,083737,Patchell; Gregory David,26,0,30,4
1650183073235,MATH 10B,A01,083207,Staff,0,5,30,30
1650183073235,MATH 10B,A02,083208,Staff,0,5,30,30
