time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1657106063749,COGS 9,A01,083615,Shannon; Kyle Michael,7,0,75,68
1657106208511,CSE 175,A01,083665,Kumar; Rakesh,3,0,25,22
1657106214548,CSE 190,A00,092507,Dubnov; Shlomo,7,0,20,13
1657106220583,ECE 45,A01,083139,Congero; Spencer William,5,0,75,70
1657106226620,ECE 65,A50,083695,Saad; Andrew S,12,0,30,18
1657106226620,ECE 65,A51,095125,Saad; Andrew S,25,0,26,1
1657106232654,ECE 109,A01,091882,Touri; Behrouz,16,0,70,54
1657106238683,ECE 180,A00,083140,Abi Samra; Nicholas Camill,1,0,30,29
1657106238683,ECE 180,B00,083141,Abi Samra; Nicholas Camill,0,0,30,30
1657106244715,MATH 10A,A01,083735,Patchell; Gregory David,1,0,30,29
1657106244715,MATH 10A,A02,083736,Patchell; Gregory David,20,0,30,10
1657106244715,MATH 10A,A03,083737,Patchell; Gregory David,16,0,30,14
1657106250760,MATH 10B,A01,083207,Lim; Seonhee,7,0,34,27
1657106250760,MATH 10B,A02,083208,Lim; Seonhee,9,0,35,26
1657106250760,MATH 10B,A03,093472,Lim; Seonhee,5,0,34,29
1657106250760,MATH 10B,B01,083739,Sinha; Shubham,9,0,30,21
1657106256795,MATH 18,A01,083743,Cinel; Cameron Alexander,6,0,30,24
1657106256795,MATH 18,A02,083744,Cinel; Cameron Alexander,15,0,30,15
1657106256795,MATH 18,A03,083745,Cinel; Cameron Alexander,8,0,30,22
1657106256795,MATH 18,B01,083748,Rideout; David Porter,4,0,37,33
1657106256795,MATH 18,B02,083749,Rideout; David Porter,3,0,36,33
1657106256795,MATH 18,B03,083750,Rideout; David Porter,2,0,37,35
1657106256795,MATH 18,B04,083751,Rideout; David Porter,5,0,36,31
1657106256795,MATH 18,B05,093473,Rideout; David Porter,4,0,36,32
1657106256795,MATH 18,B06,093474,Rideout; David Porter,5,0,36,31
1657106262821,MATH 20A,A01,083754,Zheng; Zequn,12,0,40,28
1657106268859,MATH 20B,A01,083756,Briones; Jor-el Thomas Caparas,1,0,36,35
1657106268859,MATH 20B,A02,083757,Briones; Jor-el Thomas Caparas,1,0,36,35
1657106268859,MATH 20B,A03,093475,Briones; Jor-el Thomas Caparas,0,0,36,36
1657106274895,MATH 20C,A01,083760,Briones; Jor-el Thomas Caparas,1,0,35,34
1657106274895,MATH 20C,A02,083761,Briones; Jor-el Thomas Caparas,8,0,35,27
1657106274895,MATH 20C,A03,093476,Briones; Jor-el Thomas Caparas,0,1,36,36
1657106274895,MATH 20C,B01,083762,Bach; Quang Tran,0,0,30,30
1657106280926,MATH 20D,A01,083765,Tran; Brian Kha,4,0,30,26
1657106280926,MATH 20D,A02,083766,Tran; Brian Kha,5,0,30,25
1657106280926,MATH 20D,A03,083767,Tran; Brian Kha,3,0,30,27
1657106286959,MATH 20E,A01,083771,Ganguly; Soumya,6,0,32,26
1657106286959,MATH 20E,A02,083772,Ganguly; Soumya,6,0,32,26
1657106286959,MATH 20E,B01,083773,Ciotti; Benjamin,18,0,35,17
1657106286959,MATH 20E,B02,083774,Ciotti; Benjamin,17,0,35,18
1657106292999,MATH 103A,A01,083777,Greenfeld; Be'Eri,2,0,36,34
1657106292999,MATH 103A,A02,083778,Greenfeld; Be'Eri,5,0,36,31
1657106292999,MATH 103A,A03,093561,Greenfeld; Be'Eri,4,0,36,32
1657106292999,MATH 103A,B01,083779,Greenfeld; Be'Eri,6,0,36,30
1657106292999,MATH 103A,B02,083780,Greenfeld; Be'Eri,2,0,36,34
1657106292999,MATH 103A,B03,093562,Greenfeld; Be'Eri,3,0,36,33
1657106299027,MATH 105,A01,085443,Carter; Anne Toulson,14,0,35,21
1657106299027,MATH 105,A02,093477,Carter; Anne Toulson,20,0,35,15
1657106305056,MATH 109,A01,083213,Ganzberger; Geoffrey Michael,2,0,34,32
1657106305056,MATH 109,A02,083214,Ganzberger; Geoffrey Michael,3,0,34,31
1657106305056,MATH 109,A03,093478,Ganzberger; Geoffrey Michael,1,0,34,33
1657106305056,MATH 109,B01,083215,Ganzberger; Geoffrey Michael,1,0,32,31
1657106305056,MATH 109,B02,083216,Ganzberger; Geoffrey Michael,1,0,32,31
1657106305056,MATH 109,B03,093479,Ganzberger; Geoffrey Michael,6,0,32,26
1657106311088,MATH 142A,A01,083219,Chow; Bennett,6,0,32,26
1657106311088,MATH 142A,A02,083220,Chow; Bennett,10,0,32,22
1657106311088,MATH 142A,A03,093480,Chow; Bennett,7,0,32,25
1657106311088,MATH 142A,B03,093481,Chow; Bennett,8,0,32,24
1657106311088,MATH 142A,B04,093558,Chow; Bennett,11,0,32,21
1657106311088,MATH 142A,B05,093559,Chow; Bennett,6,0,32,26
1657106317118,MATH 193A,A01,083224,Rotar; Vladimir,7,0,34,27
1657106317118,MATH 193A,A02,083225,Rotar; Vladimir,5,0,34,29
1657106317118,MATH 193A,A03,083781,Rotar; Vladimir,1,0,34,33
1657106317118,MATH 193A,A04,083782,Rotar; Vladimir,6,0,34,28
1657106317118,MATH 193A,A05,093482,Rotar; Vladimir,6,0,34,28
1657106323150,MATH 197,001,091859,McAuley; Julian John,9999,0,9999,0
1657106323150,MATH 197,002,095566,Kedlaya; Kiran S.,9997,0,9999,2
1657106323150,MATH 197,003,095567,Xiao; Ming,9999,0,9999,0
1657106323150,MATH 197,004,095571,Perols; Johan Lars,9998,0,9999,1
1657106330235,COGS 9,A01,083615,Shannon; Kyle Michael,7,0,75,68
1657106336263,COGS 11,A01,083617,Boyle; Mary E. T.,21,0,48,27
1657106342293,COGS 13,A01,083071,Bastos; Amalia Pinkusfeld,9,0,71,62
1657106348322,COGS 14A,A01,092681,Semenuks; Arturs,1,1,100,99
1657106354351,COGS 14B,A01,083073,Cheng; Tzu-Han,6,0,63,57
1657106360376,COGS 17,A01,092677,Semenuks; Arturs,4,0,81,77
1657106366415,COGS 100,A01,083619,Allen; Michael Gordon,15,0,70,55
1657106372441,COGS 101A,A01,083621,Davis; Joshua Daniel,9,0,68,59
1657106378475,COGS 101B,A01,091572,Allen; Michael Gordon,8,0,65,57
1657106384506,COGS 101C,A01,083625,Delgado; Tania,17,0,35,18
1657106390534,COGS 107A,A01,083627,Boyle; Mary E. T.,13,0,60,47
1657106396564,COGS 118A,A01,083075,Gupta; Anjum,15,0,76,61
1657106402595,CSE 3,A50,083646,Miranda; Gregory Joseph,22,0,50,28
1657106408630,CSE 8A,A50,083650,Miranda; Gregory Joseph,17,1,56,39
1657106414665,CSE 11,A01,083080,Cao; Yingjun,4,15,40,36
1657106420696,CSE 12,A01,083652,Krause-Levy; Sophia Louisa,23,1,120,97
1657106426728,CSE 15L,A01,083654,Morris; Justin Loren,9,0,50,41
1657106426728,CSE 15L,A02,083655,Morris; Justin Loren,9,0,50,41
1657106432758,CSE 20,A01,083657,Tran; Khoa Dang,37,0,80,43
1657106438790,CSE 21,A01,095574,Bach; Quang Tran,21,0,48,27
1657106444821,CSE 30,A01,083084,Eldon; John,4,0,80,76
1657106444821,CSE 30,B01,095061,Bhaskar; Nishant,6,0,50,44
1657106450853,CSE 100,A01,083659,Cao; Yingjun,4,4,70,66
1657106456883,CSE 134B,A01,083661,Powell; Thomas Allan,19,0,100,81
1657106462911,CSE 140,A01,083663,Gungor; Onat,14,0,85,71
1657106468942,CSE 140L,A01,083088,Eldon; John,16,0,100,84
1657106474968,CSE 175,A01,083665,Kumar; Rakesh,3,0,25,22
1657106480998,CSE 190,A00,092507,Dubnov; Shlomo,7,0,20,13
1657106487029,ECE 45,A01,083139,Congero; Spencer William,5,0,75,70
1657106493065,ECE 65,A50,083695,Saad; Andrew S,12,0,30,18
1657106493065,ECE 65,A51,095125,Saad; Andrew S,25,0,26,1
1657106499093,ECE 109,A01,091882,Touri; Behrouz,16,0,70,54
1657106505132,ECE 180,A00,083140,Abi Samra; Nicholas Camill,1,0,30,29
1657106505132,ECE 180,B00,083141,Abi Samra; Nicholas Camill,0,0,30,30
1657106511164,MATH 10A,A01,083735,Patchell; Gregory David,1,0,30,29
1657106511164,MATH 10A,A02,083736,Patchell; Gregory David,20,0,30,10
1657106511164,MATH 10A,A03,083737,Patchell; Gregory David,16,0,30,14
1657106517197,MATH 10B,A01,083207,Lim; Seonhee,7,0,34,27
1657106517197,MATH 10B,A02,083208,Lim; Seonhee,9,0,35,26
1657106517197,MATH 10B,A03,093472,Lim; Seonhee,5,0,34,29
1657106517197,MATH 10B,B01,083739,Sinha; Shubham,9,0,30,21
1657106523244,MATH 18,A01,083743,Cinel; Cameron Alexander,6,0,30,24
1657106523244,MATH 18,A02,083744,Cinel; Cameron Alexander,15,0,30,15
1657106523244,MATH 18,A03,083745,Cinel; Cameron Alexander,8,0,30,22
1657106523244,MATH 18,B01,083748,Rideout; David Porter,4,0,37,33
1657106523244,MATH 18,B02,083749,Rideout; David Porter,3,0,36,33
1657106523244,MATH 18,B03,083750,Rideout; David Porter,2,0,37,35
1657106523244,MATH 18,B04,083751,Rideout; David Porter,5,0,36,31
1657106523244,MATH 18,B05,093473,Rideout; David Porter,4,0,36,32
1657106523244,MATH 18,B06,093474,Rideout; David Porter,5,0,36,31
1657106529278,MATH 20A,A01,083754,Zheng; Zequn,12,0,40,28
1657106535306,MATH 20B,A01,083756,Briones; Jor-el Thomas Caparas,1,0,36,35
1657106535306,MATH 20B,A02,083757,Briones; Jor-el Thomas Caparas,1,0,36,35
1657106535306,MATH 20B,A03,093475,Briones; Jor-el Thomas Caparas,0,0,36,36
1657106541336,MATH 20C,A01,083760,Briones; Jor-el Thomas Caparas,1,0,35,34
1657106541336,MATH 20C,A02,083761,Briones; Jor-el Thomas Caparas,8,0,35,27
1657106541336,MATH 20C,A03,093476,Briones; Jor-el Thomas Caparas,0,1,36,36
1657106541336,MATH 20C,B01,083762,Bach; Quang Tran,0,0,30,30
1657106547361,MATH 20D,A01,083765,Tran; Brian Kha,4,0,30,26
1657106547361,MATH 20D,A02,083766,Tran; Brian Kha,5,0,30,25
1657106547361,MATH 20D,A03,083767,Tran; Brian Kha,3,0,30,27
1657106553397,MATH 20E,A01,083771,Ganguly; Soumya,6,0,32,26
1657106553397,MATH 20E,A02,083772,Ganguly; Soumya,6,0,32,26
1657106553397,MATH 20E,B01,083773,Ciotti; Benjamin,18,0,35,17
1657106553397,MATH 20E,B02,083774,Ciotti; Benjamin,17,0,35,18
1657106559429,MATH 103A,A01,083777,Greenfeld; Be'Eri,2,0,36,34
1657106559429,MATH 103A,A02,083778,Greenfeld; Be'Eri,5,0,36,31
1657106559429,MATH 103A,A03,093561,Greenfeld; Be'Eri,4,0,36,32
1657106559429,MATH 103A,B01,083779,Greenfeld; Be'Eri,6,0,36,30
1657106559429,MATH 103A,B02,083780,Greenfeld; Be'Eri,2,0,36,34
1657106559429,MATH 103A,B03,093562,Greenfeld; Be'Eri,3,0,36,33
1657106565456,MATH 105,A01,085443,Carter; Anne Toulson,14,0,35,21
1657106565456,MATH 105,A02,093477,Carter; Anne Toulson,20,0,35,15
1657106571493,MATH 109,A01,083213,Ganzberger; Geoffrey Michael,2,0,34,32
1657106571493,MATH 109,A02,083214,Ganzberger; Geoffrey Michael,3,0,34,31
1657106571493,MATH 109,A03,093478,Ganzberger; Geoffrey Michael,1,0,34,33
1657106571493,MATH 109,B01,083215,Ganzberger; Geoffrey Michael,1,0,32,31
1657106571493,MATH 109,B02,083216,Ganzberger; Geoffrey Michael,1,0,32,31
1657106571493,MATH 109,B03,093479,Ganzberger; Geoffrey Michael,6,0,32,26
1657106577521,MATH 142A,A01,083219,Chow; Bennett,6,0,32,26
1657106577521,MATH 142A,A02,083220,Chow; Bennett,10,0,32,22
1657106577521,MATH 142A,A03,093480,Chow; Bennett,7,0,32,25
1657106577521,MATH 142A,B03,093481,Chow; Bennett,8,0,32,24
1657106577521,MATH 142A,B04,093558,Chow; Bennett,11,0,32,21
1657106577521,MATH 142A,B05,093559,Chow; Bennett,6,0,32,26
1657106583551,MATH 193A,A01,083224,Rotar; Vladimir,7,0,34,27
1657106583551,MATH 193A,A02,083225,Rotar; Vladimir,5,0,34,29
1657106583551,MATH 193A,A03,083781,Rotar; Vladimir,1,0,34,33
1657106583551,MATH 193A,A04,083782,Rotar; Vladimir,6,0,34,28
1657106583551,MATH 193A,A05,093482,Rotar; Vladimir,6,0,34,28
1657106589580,MATH 197,001,091859,McAuley; Julian John,9999,0,9999,0
1657106589580,MATH 197,002,095566,Kedlaya; Kiran S.,9997,0,9999,2
1657106589580,MATH 197,003,095567,Xiao; Ming,9999,0,9999,0
1657106589580,MATH 197,004,095571,Perols; Johan Lars,9998,0,9999,1
1657106596675,COGS 9,A01,083615,Shannon; Kyle Michael,7,0,75,68
1657106602707,COGS 11,A01,083617,Boyle; Mary E. T.,21,0,48,27
1657106608734,COGS 13,A01,083071,Bastos; Amalia Pinkusfeld,9,0,71,62
1657106614764,COGS 14A,A01,092681,Semenuks; Arturs,1,1,100,99
1657106620794,COGS 14B,A01,083073,Cheng; Tzu-Han,6,0,63,57
1657106626827,COGS 17,A01,092677,Semenuks; Arturs,4,0,81,77
1657106632861,COGS 100,A01,083619,Allen; Michael Gordon,15,0,70,55
1657106638967,COGS 101A,A01,083621,Davis; Joshua Daniel,9,0,68,59
1657106644996,COGS 101B,A01,091572,Allen; Michael Gordon,8,0,65,57
1657106651026,COGS 101C,A01,083625,Delgado; Tania,17,0,35,18
1657106657059,COGS 107A,A01,083627,Boyle; Mary E. T.,13,0,60,47
1657106663089,COGS 118A,A01,083075,Gupta; Anjum,15,0,76,61
1657106669126,CSE 3,A50,083646,Miranda; Gregory Joseph,22,0,50,28
1657106675158,CSE 8A,A50,083650,Miranda; Gregory Joseph,17,1,56,39
1657106681186,CSE 11,A01,083080,Cao; Yingjun,4,15,40,36
1657106687220,CSE 12,A01,083652,Krause-Levy; Sophia Louisa,23,1,120,97
1657106693254,CSE 15L,A01,083654,Morris; Justin Loren,9,0,50,41
1657106693254,CSE 15L,A02,083655,Morris; Justin Loren,9,0,50,41
1657106699285,CSE 20,A01,083657,Tran; Khoa Dang,37,0,80,43
1657106705332,CSE 21,A01,095574,Bach; Quang Tran,21,0,48,27
1657106711372,CSE 30,A01,083084,Eldon; John,4,0,80,76
1657106711372,CSE 30,B01,095061,Bhaskar; Nishant,6,0,50,44
1657106717405,CSE 100,A01,083659,Cao; Yingjun,4,4,70,66
1657106723432,CSE 134B,A01,083661,Powell; Thomas Allan,19,0,100,81
1657106729461,CSE 140,A01,083663,Gungor; Onat,14,0,85,71
1657106735488,CSE 140L,A01,083088,Eldon; John,16,0,100,84
1657106741521,CSE 175,A01,083665,Kumar; Rakesh,3,0,25,22
1657106747551,CSE 190,A00,092507,Dubnov; Shlomo,7,0,20,13
1657106753581,ECE 45,A01,083139,Congero; Spencer William,5,0,75,70
1657106759616,ECE 65,A50,083695,Saad; Andrew S,12,0,30,18
1657106759616,ECE 65,A51,095125,Saad; Andrew S,25,0,26,1
1657106765649,ECE 109,A01,091882,Touri; Behrouz,16,0,70,54
1657106771678,ECE 180,A00,083140,Abi Samra; Nicholas Camill,1,0,30,29
1657106771678,ECE 180,B00,083141,Abi Samra; Nicholas Camill,0,0,30,30
1657106777709,MATH 10A,A01,083735,Patchell; Gregory David,1,0,30,29
1657106777709,MATH 10A,A02,083736,Patchell; Gregory David,20,0,30,10
1657106777709,MATH 10A,A03,083737,Patchell; Gregory David,16,0,30,14
1657106783746,MATH 10B,A01,083207,Lim; Seonhee,7,0,34,27
1657106783746,MATH 10B,A02,083208,Lim; Seonhee,9,0,35,26
1657106783746,MATH 10B,A03,093472,Lim; Seonhee,5,0,34,29
1657106783746,MATH 10B,B01,083739,Sinha; Shubham,9,0,30,21
1657106789784,MATH 18,A01,083743,Cinel; Cameron Alexander,6,0,30,24
1657106789784,MATH 18,A02,083744,Cinel; Cameron Alexander,15,0,30,15
1657106789784,MATH 18,A03,083745,Cinel; Cameron Alexander,8,0,30,22
1657106789784,MATH 18,B01,083748,Rideout; David Porter,4,0,37,33
1657106789784,MATH 18,B02,083749,Rideout; David Porter,3,0,36,33
1657106789784,MATH 18,B03,083750,Rideout; David Porter,2,0,37,35
1657106789784,MATH 18,B04,083751,Rideout; David Porter,5,0,36,31
1657106789784,MATH 18,B05,093473,Rideout; David Porter,4,0,36,32
1657106789784,MATH 18,B06,093474,Rideout; David Porter,5,0,36,31
1657106795828,MATH 20A,A01,083754,Zheng; Zequn,12,0,40,28
1657106801859,MATH 20B,A01,083756,Briones; Jor-el Thomas Caparas,1,0,36,35
1657106801859,MATH 20B,A02,083757,Briones; Jor-el Thomas Caparas,1,0,36,35
1657106801859,MATH 20B,A03,093475,Briones; Jor-el Thomas Caparas,0,0,36,36
1657106807892,MATH 20C,A01,083760,Briones; Jor-el Thomas Caparas,1,0,35,34
1657106807892,MATH 20C,A02,083761,Briones; Jor-el Thomas Caparas,8,0,35,27
1657106807892,MATH 20C,A03,093476,Briones; Jor-el Thomas Caparas,0,1,36,36
1657106807892,MATH 20C,B01,083762,Bach; Quang Tran,0,0,30,30
1657106813922,MATH 20D,A01,083765,Tran; Brian Kha,4,0,30,26
1657106813922,MATH 20D,A02,083766,Tran; Brian Kha,5,0,30,25
1657106813922,MATH 20D,A03,083767,Tran; Brian Kha,3,0,30,27
1657106819952,MATH 20E,A01,083771,Ganguly; Soumya,6,0,32,26
1657106819952,MATH 20E,A02,083772,Ganguly; Soumya,6,0,32,26
1657106819952,MATH 20E,B01,083773,Ciotti; Benjamin,18,0,35,17
1657106819952,MATH 20E,B02,083774,Ciotti; Benjamin,17,0,35,18
1657106825981,MATH 103A,A01,083777,Greenfeld; Be'Eri,2,0,36,34
1657106825981,MATH 103A,A02,083778,Greenfeld; Be'Eri,5,0,36,31
1657106825981,MATH 103A,A03,093561,Greenfeld; Be'Eri,4,0,36,32
1657106825981,MATH 103A,B01,083779,Greenfeld; Be'Eri,6,0,36,30
1657106825981,MATH 103A,B02,083780,Greenfeld; Be'Eri,2,0,36,34
1657106825981,MATH 103A,B03,093562,Greenfeld; Be'Eri,3,0,36,33
1657106832017,MATH 105,A01,085443,Carter; Anne Toulson,14,0,35,21
1657106832017,MATH 105,A02,093477,Carter; Anne Toulson,20,0,35,15
1657106838050,MATH 109,A01,083213,Ganzberger; Geoffrey Michael,2,0,34,32
1657106838050,MATH 109,A02,083214,Ganzberger; Geoffrey Michael,3,0,34,31
1657106838050,MATH 109,A03,093478,Ganzberger; Geoffrey Michael,1,0,34,33
1657106838050,MATH 109,B01,083215,Ganzberger; Geoffrey Michael,1,0,32,31
1657106838050,MATH 109,B02,083216,Ganzberger; Geoffrey Michael,1,0,32,31
1657106838050,MATH 109,B03,093479,Ganzberger; Geoffrey Michael,6,0,32,26
1657106844083,MATH 142A,A01,083219,Chow; Bennett,6,0,32,26
1657106844083,MATH 142A,A02,083220,Chow; Bennett,10,0,32,22
1657106844083,MATH 142A,A03,093480,Chow; Bennett,7,0,32,25
1657106844083,MATH 142A,B03,093481,Chow; Bennett,8,0,32,24
1657106844083,MATH 142A,B04,093558,Chow; Bennett,11,0,32,21
1657106844083,MATH 142A,B05,093559,Chow; Bennett,6,0,32,26
1657106850114,MATH 193A,A01,083224,Rotar; Vladimir,7,0,34,27
1657106850114,MATH 193A,A02,083225,Rotar; Vladimir,5,0,34,29
1657106850114,MATH 193A,A03,083781,Rotar; Vladimir,1,0,34,33
1657106850114,MATH 193A,A04,083782,Rotar; Vladimir,6,0,34,28
1657106850114,MATH 193A,A05,093482,Rotar; Vladimir,6,0,34,28
1657106856140,MATH 197,001,091859,McAuley; Julian John,9999,0,9999,0
1657106856140,MATH 197,002,095566,Kedlaya; Kiran S.,9997,0,9999,2
1657106856140,MATH 197,003,095567,Xiao; Ming,9999,0,9999,0
1657106856140,MATH 197,004,095571,Perols; Johan Lars,9998,0,9999,1
1657106863221,COGS 9,A01,083615,Shannon; Kyle Michael,7,0,75,68
1657106869247,COGS 11,A01,083617,Boyle; Mary E. T.,21,0,48,27
1657106875281,COGS 13,A01,083071,Bastos; Amalia Pinkusfeld,9,0,71,62
1657106881309,COGS 14A,A01,092681,Semenuks; Arturs,1,1,100,99
1657106887337,COGS 14B,A01,083073,Cheng; Tzu-Han,6,0,63,57
1657106893366,COGS 17,A01,092677,Semenuks; Arturs,4,0,81,77
1657106899395,COGS 100,A01,083619,Allen; Michael Gordon,15,0,70,55
1657106905424,COGS 101A,A01,083621,Davis; Joshua Daniel,9,0,68,59
1657106911449,COGS 101B,A01,091572,Allen; Michael Gordon,8,0,65,57
1657106917481,COGS 101C,A01,083625,Delgado; Tania,17,0,35,18
1657106923525,COGS 107A,A01,083627,Boyle; Mary E. T.,13,0,60,47
1657106929555,COGS 118A,A01,083075,Gupta; Anjum,15,0,76,61
1657106935591,CSE 3,A50,083646,Miranda; Gregory Joseph,22,0,50,28
1657106941615,CSE 8A,A50,083650,Miranda; Gregory Joseph,17,1,56,39
1657106947647,CSE 11,A01,083080,Cao; Yingjun,4,15,40,36
1657106953674,CSE 12,A01,083652,Krause-Levy; Sophia Louisa,23,1,120,97
1657106959705,CSE 15L,A01,083654,Morris; Justin Loren,9,0,50,41
1657106959705,CSE 15L,A02,083655,Morris; Justin Loren,9,0,50,41
1657106965732,CSE 20,A01,083657,Tran; Khoa Dang,37,0,80,43
1657106971762,CSE 21,A01,095574,Bach; Quang Tran,21,0,48,27
1657106977789,CSE 30,A01,083084,Eldon; John,4,0,80,76
1657106977789,CSE 30,B01,095061,Bhaskar; Nishant,6,0,50,44
1657106983820,CSE 100,A01,083659,Cao; Yingjun,4,4,70,66
1657106989851,CSE 134B,A01,083661,Powell; Thomas Allan,19,0,100,81
1657106995876,CSE 140,A01,083663,Gungor; Onat,14,0,85,71
1657107001913,CSE 140L,A01,083088,Eldon; John,16,0,100,84
1657107007955,CSE 175,A01,083665,Kumar; Rakesh,3,0,25,22
1657107013987,CSE 190,A00,092507,Dubnov; Shlomo,7,0,20,13
1657107020017,ECE 45,A01,083139,Congero; Spencer William,5,0,75,70
1657107026043,ECE 65,A50,083695,Saad; Andrew S,12,0,30,18
1657107026043,ECE 65,A51,095125,Saad; Andrew S,25,0,26,1
1657107032070,ECE 109,A01,091882,Touri; Behrouz,16,0,70,54
1657107038098,ECE 180,A00,083140,Abi Samra; Nicholas Camill,1,0,30,29
1657107038098,ECE 180,B00,083141,Abi Samra; Nicholas Camill,0,0,30,30
1657107044128,MATH 10A,A01,083735,Patchell; Gregory David,1,0,30,29
1657107044128,MATH 10A,A02,083736,Patchell; Gregory David,20,0,30,10
1657107044128,MATH 10A,A03,083737,Patchell; Gregory David,16,0,30,14
1657107050157,MATH 10B,A01,083207,Lim; Seonhee,7,0,34,27
1657107050157,MATH 10B,A02,083208,Lim; Seonhee,9,0,35,26
1657107050157,MATH 10B,A03,093472,Lim; Seonhee,5,0,34,29
1657107050157,MATH 10B,B01,083739,Sinha; Shubham,9,0,30,21
1657107056187,MATH 18,A01,083743,Cinel; Cameron Alexander,6,0,30,24
1657107056187,MATH 18,A02,083744,Cinel; Cameron Alexander,15,0,30,15
1657107056187,MATH 18,A03,083745,Cinel; Cameron Alexander,8,0,30,22
1657107056187,MATH 18,B01,083748,Rideout; David Porter,4,0,37,33
1657107056187,MATH 18,B02,083749,Rideout; David Porter,3,0,36,33
1657107056187,MATH 18,B03,083750,Rideout; David Porter,2,0,37,35
1657107056187,MATH 18,B04,083751,Rideout; David Porter,5,0,36,31
1657107056187,MATH 18,B05,093473,Rideout; David Porter,4,0,36,32
1657107056187,MATH 18,B06,093474,Rideout; David Porter,5,0,36,31
1657107062214,MATH 20A,A01,083754,Zheng; Zequn,12,0,40,28
1657107068247,MATH 20B,A01,083756,Briones; Jor-el Thomas Caparas,1,0,36,35
1657107068247,MATH 20B,A02,083757,Briones; Jor-el Thomas Caparas,1,0,36,35
1657107068247,MATH 20B,A03,093475,Briones; Jor-el Thomas Caparas,0,0,36,36
1657107074277,MATH 20C,A01,083760,Briones; Jor-el Thomas Caparas,1,0,35,34
1657107074277,MATH 20C,A02,083761,Briones; Jor-el Thomas Caparas,8,0,35,27
1657107074277,MATH 20C,A03,093476,Briones; Jor-el Thomas Caparas,0,1,36,36
1657107074277,MATH 20C,B01,083762,Bach; Quang Tran,0,0,30,30
1657107080311,MATH 20D,A01,083765,Tran; Brian Kha,4,0,30,26
1657107080311,MATH 20D,A02,083766,Tran; Brian Kha,5,0,30,25
1657107080311,MATH 20D,A03,083767,Tran; Brian Kha,3,0,30,27
1657107086337,MATH 20E,A01,083771,Ganguly; Soumya,6,0,32,26
1657107086337,MATH 20E,A02,083772,Ganguly; Soumya,6,0,32,26
1657107086337,MATH 20E,B01,083773,Ciotti; Benjamin,18,0,35,17
1657107086337,MATH 20E,B02,083774,Ciotti; Benjamin,17,0,35,18
1657107092375,MATH 103A,A01,083777,Greenfeld; Be'Eri,2,0,36,34
1657107092375,MATH 103A,A02,083778,Greenfeld; Be'Eri,5,0,36,31
1657107092375,MATH 103A,A03,093561,Greenfeld; Be'Eri,4,0,36,32
1657107092375,MATH 103A,B01,083779,Greenfeld; Be'Eri,6,0,36,30
1657107092375,MATH 103A,B02,083780,Greenfeld; Be'Eri,2,0,36,34
1657107092375,MATH 103A,B03,093562,Greenfeld; Be'Eri,3,0,36,33
1657107098408,MATH 105,A01,085443,Carter; Anne Toulson,14,0,35,21
1657107098408,MATH 105,A02,093477,Carter; Anne Toulson,20,0,35,15
1657107104440,MATH 109,A01,083213,Ganzberger; Geoffrey Michael,2,0,34,32
1657107104440,MATH 109,A02,083214,Ganzberger; Geoffrey Michael,3,0,34,31
