time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1658057196004,COGS 9,A01,083615,Shannon; Kyle Michael,11,0,75,64
1658057202038,COGS 11,A01,083617,Boyle; Mary E. T.,23,0,48,25
1658057208073,COGS 13,A01,083071,Bastos; Amalia Pinkusfeld,12,0,71,59
1658057214108,COGS 14A,A01,092681,Semenuks; Arturs,5,1,100,95
1658057220150,COGS 14B,A01,083073,Cheng; Tzu-Han,7,0,63,56
1658057226183,COGS 17,A01,092677,Semenuks; Arturs,7,0,81,74
1658057232217,COGS 100,A01,083619,Allen; Michael Gordon,17,0,70,53
1658057238251,COGS 101A,A01,083621,Davis; Joshua Daniel,9,0,68,59
1658057244283,COGS 101B,A01,091572,Allen; Michael Gordon,14,0,65,51
1658057250319,COGS 101C,A01,083625,Delgado; Tania,17,0,35,18
1658057256354,COGS 107A,A01,083627,Boyle; Mary E. T.,14,0,60,46
1658057262387,COGS 118A,A01,083075,Gupta; Anjum,21,0,76,55
1658057268426,CSE 3,A50,083646,Miranda; Gregory Joseph,24,0,50,26
1658057274455,CSE 8A,A50,083650,Miranda; Gregory Joseph,17,1,56,39
1658057280486,CSE 11,A01,083080,Cao; Yingjun,7,15,40,33
1658057286544,CSE 12,A01,083652,Krause-Levy; Sophia Louisa,30,1,120,90
1658057292575,CSE 15L,A01,083654,Morris; Justin Loren,9,0,50,41
1658057292575,CSE 15L,A02,083655,Morris; Justin Loren,11,0,50,39
1658057298602,CSE 20,A01,083657,Tran; Khoa Dang,39,0,80,41
1658057304638,CSE 21,A01,095574,Bach; Quang Tran,23,0,48,25
1658057310674,CSE 30,A01,083084,Eldon; John,8,0,80,72
1658057310674,CSE 30,B01,095061,Bhaskar; Nishant,9,0,50,41
1658057316706,CSE 100,A01,083659,Cao; Yingjun,5,4,70,65
1658057322739,CSE 134B,A01,083661,Powell; Thomas Allan,25,0,100,75
1658057328771,CSE 140,A01,083663,Gungor; Onat,17,0,85,68
1658057334806,CSE 140L,A01,083088,Eldon; John,23,0,100,77
1658057340836,CSE 175,A01,083665,Kumar; Rakesh,3,0,25,22
1658057346876,CSE 190,A00,092507,Dubnov; Shlomo,8,0,20,12
1658057352910,ECE 45,A01,083139,Congero; Spencer William,7,0,75,68
1658057358952,ECE 65,A50,083695,Saad; Andrew S,12,0,30,18
1658057358952,ECE 65,A51,095125,Saad; Andrew S,24,0,26,2
1658057364984,ECE 109,A01,091882,Touri; Behrouz,21,0,70,49
1658057371020,ECE 180,A00,083140,Abi Samra; Nicholas Camill,1,0,30,29
1658057371020,ECE 180,B00,083141,Abi Samra; Nicholas Camill,0,0,30,30
1658057377066,MATH 10A,A01,083735,Patchell; Gregory David,2,0,30,28
1658057377066,MATH 10A,A02,083736,Patchell; Gregory David,20,0,30,10
1658057377066,MATH 10A,A03,083737,Patchell; Gregory David,16,0,30,14
1658057383124,MATH 10B,A01,083207,Lim; Seonhee,9,0,34,25
1658057383124,MATH 10B,A02,083208,Lim; Seonhee,10,0,35,25
1658057383124,MATH 10B,A03,093472,Lim; Seonhee,7,0,34,27
1658057383124,MATH 10B,B01,083739,Sinha; Shubham,14,0,30,16
1658057389163,MATH 18,A01,083743,Cinel; Cameron Alexander,9,0,30,21
1658057389163,MATH 18,A02,083744,Cinel; Cameron Alexander,18,0,30,12
1658057389163,MATH 18,A03,083745,Cinel; Cameron Alexander,10,0,30,20
1658057389163,MATH 18,B01,083748,Rideout; David Porter,5,0,37,32
1658057389163,MATH 18,B02,083749,Rideout; David Porter,5,0,36,31
1658057389163,MATH 18,B03,083750,Rideout; David Porter,3,0,37,34
1658057389163,MATH 18,B04,083751,Rideout; David Porter,7,0,36,29
1658057389163,MATH 18,B05,093473,Rideout; David Porter,7,0,36,29
1658057389163,MATH 18,B06,093474,Rideout; David Porter,6,0,36,30
1658057395198,MATH 20A,A01,083754,Zheng; Zequn,14,0,40,26
1658057401234,MATH 20B,A01,083756,Briones; Jor-el Thomas Caparas,4,0,36,32
1658057401234,MATH 20B,A02,083757,Briones; Jor-el Thomas Caparas,1,0,36,35
1658057401234,MATH 20B,A03,093475,Briones; Jor-el Thomas Caparas,3,0,36,33
1658057407261,MATH 20C,A01,083760,Briones; Jor-el Thomas Caparas,1,0,35,34
1658057407261,MATH 20C,A02,083761,Briones; Jor-el Thomas Caparas,8,0,35,27
1658057407261,MATH 20C,A03,093476,Briones; Jor-el Thomas Caparas,0,1,36,36
1658057407261,MATH 20C,B01,083762,Bach; Quang Tran,1,0,30,29
1658057413297,MATH 20D,A01,083765,Tran; Brian Kha,5,0,30,25
1658057413297,MATH 20D,A02,083766,Tran; Brian Kha,5,0,30,25
1658057413297,MATH 20D,A03,083767,Tran; Brian Kha,6,0,30,24
1658057419331,MATH 20E,A01,083771,Ganguly; Soumya,12,0,32,20
1658057419331,MATH 20E,A02,083772,Ganguly; Soumya,7,0,32,25
1658057419331,MATH 20E,B01,083773,Ciotti; Benjamin,20,0,35,15
1658057419331,MATH 20E,B02,083774,Ciotti; Benjamin,18,0,35,17
1658057425364,MATH 103A,A01,083777,Greenfeld; Be'Eri,6,0,36,30
1658057425364,MATH 103A,A02,083778,Greenfeld; Be'Eri,5,0,36,31
1658057425364,MATH 103A,A03,093561,Greenfeld; Be'Eri,7,0,36,29
1658057425364,MATH 103A,B01,083779,Greenfeld; Be'Eri,8,0,36,28
1658057425364,MATH 103A,B02,083780,Greenfeld; Be'Eri,4,0,36,32
1658057425364,MATH 103A,B03,093562,Greenfeld; Be'Eri,3,0,36,33
1658057431395,MATH 105,A01,085443,Carter; Anne Toulson,15,0,35,20
1658057431395,MATH 105,A02,093477,Carter; Anne Toulson,20,0,35,15
1658057437432,MATH 109,A01,083213,Ganzberger; Geoffrey Michael,3,0,34,31
1658057437432,MATH 109,A02,083214,Ganzberger; Geoffrey Michael,4,0,34,30
1658057437432,MATH 109,A03,093478,Ganzberger; Geoffrey Michael,2,0,34,32
1658057437432,MATH 109,B01,083215,Ganzberger; Geoffrey Michael,3,0,32,29
1658057437432,MATH 109,B02,083216,Ganzberger; Geoffrey Michael,3,0,32,29
1658057437432,MATH 109,B03,093479,Ganzberger; Geoffrey Michael,8,0,32,24
1658057443472,MATH 142A,A01,083219,Chow; Bennett,7,0,32,25
1658057443472,MATH 142A,A02,083220,Chow; Bennett,10,0,32,22
1658057443472,MATH 142A,A03,093480,Chow; Bennett,9,0,32,23
1658057443472,MATH 142A,B03,093481,Chow; Bennett,8,0,32,24
1658057443472,MATH 142A,B04,093558,Chow; Bennett,14,0,32,18
1658057443472,MATH 142A,B05,093559,Chow; Bennett,7,0,32,25
1658057449505,MATH 193A,A01,083224,Rotar; Vladimir,9,0,34,25
1658057449505,MATH 193A,A02,083225,Rotar; Vladimir,11,0,34,23
1658057449505,MATH 193A,A03,083781,Rotar; Vladimir,5,0,34,29
1658057449505,MATH 193A,A04,083782,Rotar; Vladimir,12,0,34,22
1658057449505,MATH 193A,A05,093482,Rotar; Vladimir,11,0,34,23
1658057455538,MATH 197,001,091859,McAuley; Julian John,9999,0,9999,0
1658057455538,MATH 197,002,095566,Kedlaya; Kiran S.,9997,0,9999,2
1658057455538,MATH 197,003,095567,Xiao; Ming,9999,0,9999,0
1658057455538,MATH 197,004,095571,Perols; Johan Lars,9998,0,9999,1
1658057462637,COGS 9,A01,083615,Shannon; Kyle Michael,11,0,75,64
1658057468669,COGS 11,A01,083617,Boyle; Mary E. T.,23,0,48,25
1658057474702,COGS 13,A01,083071,Bastos; Amalia Pinkusfeld,12,0,71,59
1658057480730,COGS 14A,A01,092681,Semenuks; Arturs,5,1,100,95
1658057486761,COGS 14B,A01,083073,Cheng; Tzu-Han,7,0,63,56
1658057498597,COGS 17,A01,092677,Semenuks; Arturs,7,0,81,74
1658057504634,COGS 100,A01,083619,Allen; Michael Gordon,17,0,70,53
1658057518893,COGS 101A,A01,083621,Davis; Joshua Daniel,9,0,68,59
1658057524924,COGS 101B,A01,091572,Allen; Michael Gordon,14,0,65,51
1658057530973,COGS 101C,A01,083625,Delgado; Tania,17,0,35,18
1658057537009,COGS 107A,A01,083627,Boyle; Mary E. T.,14,0,60,46
1658057543044,COGS 118A,A01,083075,Gupta; Anjum,21,0,76,55
1658057549084,CSE 3,A50,083646,Miranda; Gregory Joseph,24,0,50,26
1658057555117,CSE 8A,A50,083650,Miranda; Gregory Joseph,17,1,56,39
1658057561154,CSE 11,A01,083080,Cao; Yingjun,7,15,40,33
1658057567189,CSE 12,A01,083652,Krause-Levy; Sophia Louisa,30,1,120,90
1658057573222,CSE 15L,A01,083654,Morris; Justin Loren,9,0,50,41
1658057573222,CSE 15L,A02,083655,Morris; Justin Loren,11,0,50,39
1658057579257,CSE 20,A01,083657,Tran; Khoa Dang,39,0,80,41
1658057585292,CSE 21,A01,095574,Bach; Quang Tran,23,0,48,25
1658057591324,CSE 30,A01,083084,Eldon; John,8,0,80,72
1658057591324,CSE 30,B01,095061,Bhaskar; Nishant,9,0,50,41
1658057597362,CSE 100,A01,083659,Cao; Yingjun,5,4,70,65
1658057603393,CSE 134B,A01,083661,Powell; Thomas Allan,25,0,100,75
1658057609428,CSE 140,A01,083663,Gungor; Onat,17,0,85,68
1658057615455,CSE 140L,A01,083088,Eldon; John,23,0,100,77
1658057621489,CSE 175,A01,083665,Kumar; Rakesh,3,0,25,22
1658057627525,CSE 190,A00,092507,Dubnov; Shlomo,8,0,20,12
1658057633564,ECE 45,A01,083139,Congero; Spencer William,7,0,75,68
1658057639597,ECE 65,A50,083695,Saad; Andrew S,12,0,30,18
1658057639597,ECE 65,A51,095125,Saad; Andrew S,24,0,26,2
1658057645635,ECE 109,A01,091882,Touri; Behrouz,21,0,70,49
1658057651670,ECE 180,A00,083140,Abi Samra; Nicholas Camill,1,0,30,29
1658057651670,ECE 180,B00,083141,Abi Samra; Nicholas Camill,0,0,30,30
1658057657702,MATH 10A,A01,083735,Patchell; Gregory David,2,0,30,28
1658057657702,MATH 10A,A02,083736,Patchell; Gregory David,20,0,30,10
1658057657702,MATH 10A,A03,083737,Patchell; Gregory David,16,0,30,14
1658057663736,MATH 10B,A01,083207,Lim; Seonhee,9,0,34,25
1658057663736,MATH 10B,A02,083208,Lim; Seonhee,10,0,35,25
1658057663736,MATH 10B,A03,093472,Lim; Seonhee,7,0,34,27
1658057663736,MATH 10B,B01,083739,Sinha; Shubham,14,0,30,16
1658057669773,MATH 18,A01,083743,Cinel; Cameron Alexander,9,0,30,21
1658057669773,MATH 18,A02,083744,Cinel; Cameron Alexander,18,0,30,12
1658057669773,MATH 18,A03,083745,Cinel; Cameron Alexander,10,0,30,20
1658057669773,MATH 18,B01,083748,Rideout; David Porter,5,0,37,32
1658057669773,MATH 18,B02,083749,Rideout; David Porter,5,0,36,31
1658057669773,MATH 18,B03,083750,Rideout; David Porter,3,0,37,34
1658057669773,MATH 18,B04,083751,Rideout; David Porter,7,0,36,29
1658057669773,MATH 18,B05,093473,Rideout; David Porter,7,0,36,29
1658057669773,MATH 18,B06,093474,Rideout; David Porter,6,0,36,30
1658057675804,MATH 20A,A01,083754,Zheng; Zequn,14,0,40,26
1658057681845,MATH 20B,A01,083756,Briones; Jor-el Thomas Caparas,4,0,36,32
1658057681845,MATH 20B,A02,083757,Briones; Jor-el Thomas Caparas,1,0,36,35
1658057681845,MATH 20B,A03,093475,Briones; Jor-el Thomas Caparas,3,0,36,33
1658057687880,MATH 20C,A01,083760,Briones; Jor-el Thomas Caparas,1,0,35,34
1658057687880,MATH 20C,A02,083761,Briones; Jor-el Thomas Caparas,8,0,35,27
1658057687880,MATH 20C,A03,093476,Briones; Jor-el Thomas Caparas,0,1,36,36
1658057687880,MATH 20C,B01,083762,Bach; Quang Tran,1,0,30,29
1658057693913,MATH 20D,A01,083765,Tran; Brian Kha,5,0,30,25
1658057693913,MATH 20D,A02,083766,Tran; Brian Kha,5,0,30,25
1658057693913,MATH 20D,A03,083767,Tran; Brian Kha,6,0,30,24
1658057699958,MATH 20E,A01,083771,Ganguly; Soumya,12,0,32,20
1658057699958,MATH 20E,A02,083772,Ganguly; Soumya,7,0,32,25
1658057699958,MATH 20E,B01,083773,Ciotti; Benjamin,20,0,35,15
1658057699958,MATH 20E,B02,083774,Ciotti; Benjamin,18,0,35,17
1658057705991,MATH 103A,A01,083777,Greenfeld; Be'Eri,6,0,36,30
1658057705991,MATH 103A,A02,083778,Greenfeld; Be'Eri,5,0,36,31
1658057705991,MATH 103A,A03,093561,Greenfeld; Be'Eri,7,0,36,29
1658057705991,MATH 103A,B01,083779,Greenfeld; Be'Eri,8,0,36,28
1658057705991,MATH 103A,B02,083780,Greenfeld; Be'Eri,4,0,36,32
1658057705991,MATH 103A,B03,093562,Greenfeld; Be'Eri,3,0,36,33
1658057712024,MATH 105,A01,085443,Carter; Anne Toulson,15,0,35,20
1658057712024,MATH 105,A02,093477,Carter; Anne Toulson,20,0,35,15
1658057718064,MATH 109,A01,083213,Ganzberger; Geoffrey Michael,3,0,34,31
1658057718064,MATH 109,A02,083214,Ganzberger; Geoffrey Michael,4,0,34,30
1658057718064,MATH 109,A03,093478,Ganzberger; Geoffrey Michael,2,0,34,32
1658057718064,MATH 109,B01,083215,Ganzberger; Geoffrey Michael,3,0,32,29
1658057718064,MATH 109,B02,083216,Ganzberger; Geoffrey Michael,3,0,32,29
1658057718064,MATH 109,B03,093479,Ganzberger; Geoffrey Michael,8,0,32,24
1658057724100,MATH 142A,A01,083219,Chow; Bennett,7,0,32,25
1658057724100,MATH 142A,A02,083220,Chow; Bennett,10,0,32,22
1658057724100,MATH 142A,A03,093480,Chow; Bennett,9,0,32,23
1658057724100,MATH 142A,B03,093481,Chow; Bennett,8,0,32,24
1658057724100,MATH 142A,B04,093558,Chow; Bennett,14,0,32,18
1658057724100,MATH 142A,B05,093559,Chow; Bennett,7,0,32,25
1658057730133,MATH 193A,A01,083224,Rotar; Vladimir,9,0,34,25
1658057730133,MATH 193A,A02,083225,Rotar; Vladimir,11,0,34,23
1658057730133,MATH 193A,A03,083781,Rotar; Vladimir,5,0,34,29
1658057730133,MATH 193A,A04,083782,Rotar; Vladimir,12,0,34,22
1658057730133,MATH 193A,A05,093482,Rotar; Vladimir,11,0,34,23
1658057736166,MATH 197,001,091859,McAuley; Julian John,9999,0,9999,0
1658057736166,MATH 197,002,095566,Kedlaya; Kiran S.,9997,0,9999,2
1658057736166,MATH 197,003,095567,Xiao; Ming,9999,0,9999,0
1658057736166,MATH 197,004,095571,Perols; Johan Lars,9998,0,9999,1
1658057743244,COGS 9,A01,083615,Shannon; Kyle Michael,11,0,75,64
1658057749276,COGS 11,A01,083617,Boyle; Mary E. T.,23,0,48,25
1658057755318,COGS 13,A01,083071,Bastos; Amalia Pinkusfeld,12,0,71,59
1658057761348,COGS 14A,A01,092681,Semenuks; Arturs,5,1,100,95
1658057767385,COGS 14B,A01,083073,Cheng; Tzu-Han,7,0,63,56
1658057773417,COGS 17,A01,092677,Semenuks; Arturs,7,0,81,74
1658057779447,COGS 100,A01,083619,Allen; Michael Gordon,17,0,70,53
1658057785584,COGS 101A,A01,083621,Davis; Joshua Daniel,9,0,68,59
1658057791620,COGS 101B,A01,091572,Allen; Michael Gordon,14,0,65,51
1658057797651,COGS 101C,A01,083625,Delgado; Tania,17,0,35,18
1658057803692,COGS 107A,A01,083627,Boyle; Mary E. T.,14,0,60,46
1658057809719,COGS 118A,A01,083075,Gupta; Anjum,21,0,76,55
1658057815749,CSE 3,A50,083646,Miranda; Gregory Joseph,24,0,50,26
1658057821786,CSE 8A,A50,083650,Miranda; Gregory Joseph,17,1,56,39
1658057827816,CSE 11,A01,083080,Cao; Yingjun,7,15,40,33
1658057833850,CSE 12,A01,083652,Krause-Levy; Sophia Louisa,30,1,120,90
1658057839881,CSE 15L,A01,083654,Morris; Justin Loren,9,0,50,41
1658057839881,CSE 15L,A02,083655,Morris; Justin Loren,11,0,50,39
1658057845912,CSE 20,A01,083657,Tran; Khoa Dang,39,0,80,41
1658057851947,CSE 21,A01,095574,Bach; Quang Tran,23,0,48,25
1658057857979,CSE 30,A01,083084,Eldon; John,8,0,80,72
1658057857979,CSE 30,B01,095061,Bhaskar; Nishant,9,0,50,41
