time,available,waitlisted,total,normalized
2022-02-12T07:10:18,20,0,20,1.0
2022-02-12T07:18:33,20,0,20,1.0
2022-02-12T07:26:40,20,0,20,1.0
2022-02-12T07:34:48,20,0,20,1.0
2022-02-12T07:42:55,20,0,20,1.0
2022-02-12T07:51:03,20,0,20,1.0
2022-02-12T07:59:11,20,0,20,1.0
2022-02-12T08:07:18,20,0,20,1.0
2022-02-12T08:15:26,20,0,20,1.0
2022-02-12T08:23:33,20,0,20,1.0
2022-02-12T08:31:41,20,0,20,1.0
2022-02-12T08:39:56,20,0,20,1.0
2022-02-12T08:48:04,20,0,20,1.0
2022-02-12T08:56:11,20,0,20,1.0
2022-02-12T09:04:18,20,0,20,1.0
2022-02-12T09:12:26,20,0,20,1.0
2022-02-12T09:20:33,20,0,20,1.0
2022-02-12T09:28:41,20,0,20,1.0
2022-02-12T09:36:48,20,0,20,1.0
2022-02-12T09:44:56,20,0,20,1.0
2022-02-12T09:53:03,20,0,20,1.0
2022-02-12T10:01:10,20,0,20,1.0
2022-02-12T10:09:18,20,0,20,1.0
2022-02-12T10:17:25,20,0,20,1.0
2022-02-12T10:25:33,20,0,20,1.0
2022-02-12T10:33:49,20,0,20,1.0
2022-02-12T10:41:56,20,0,20,1.0
2022-02-12T10:50:04,20,0,20,1.0
2022-02-12T10:58:11,20,0,20,1.0
2022-02-12T11:06:19,19,0,20,0.95
2022-02-12T11:14:26,19,0,20,0.95
2022-02-12T11:22:34,19,0,20,0.95
2022-02-12T11:30:41,19,0,20,0.95
2022-02-12T11:38:49,19,0,20,0.95
2022-02-12T11:46:56,19,0,20,0.95
2022-02-12T11:55:13,18,0,20,0.9
2022-02-12T12:03:20,18,0,20,0.9
2022-02-12T12:11:28,18,0,20,0.9
2022-02-12T12:19:35,18,0,20,0.9
2022-02-12T12:27:43,18,0,20,0.9
2022-02-12T12:35:50,18,0,20,0.9
2022-02-12T12:43:58,18,0,20,0.9
2022-02-12T12:52:12,18,0,20,0.9
2022-02-12T13:00:19,18,0,20,0.9
2022-02-12T13:08:27,18,0,20,0.9
2022-02-12T13:16:34,18,0,20,0.9
2022-02-12T13:24:42,18,0,20,0.9
2022-02-12T13:32:49,18,0,20,0.9
2022-02-12T13:40:57,18,0,20,0.9
2022-02-12T13:49:04,18,0,20,0.9
2022-02-12T13:57:12,18,0,20,0.9
2022-02-12T14:05:19,18,0,20,0.9
2022-02-12T14:13:26,18,0,20,0.9
2022-02-12T14:21:34,18,0,20,0.9
2022-02-12T14:29:52,18,0,20,0.9
2022-02-12T14:37:59,18,0,20,0.9
2022-02-12T14:46:07,18,0,20,0.9
2022-02-12T14:54:14,18,0,20,0.9
2022-02-12T15:02:22,18,0,20,0.9
2022-02-12T15:10:30,18,0,20,0.9
2022-02-12T15:18:37,18,0,20,0.9
2022-02-12T15:26:45,18,0,20,0.9
2022-02-12T15:34:54,18,0,20,0.9
2022-02-12T15:43:01,18,0,20,0.9
2022-02-12T15:51:16,18,0,20,0.9
2022-02-12T15:59:24,18,0,20,0.9
2022-02-12T16:07:31,18,0,20,0.9
2022-02-12T16:15:39,18,0,20,0.9
2022-02-12T16:23:46,18,0,20,0.9
2022-02-12T16:31:54,18,0,20,0.9
2022-02-12T16:40:01,18,0,20,0.9
2022-02-12T16:48:09,18,0,20,0.9
2022-02-12T16:56:16,18,0,20,0.9
2022-02-12T17:04:23,18,0,20,0.9
2022-02-12T17:12:41,18,0,20,0.9
2022-02-12T17:20:48,18,0,20,0.9
2022-02-12T17:28:55,18,0,20,0.9
2022-02-12T17:37:03,18,0,20,0.9
2022-02-12T17:45:10,18,0,20,0.9
2022-02-12T17:53:18,18,0,20,0.9
2022-02-12T18:01:25,18,0,20,0.9
2022-02-12T18:09:33,18,0,20,0.9
2022-02-12T18:17:47,18,0,20,0.9
2022-02-12T18:25:55,18,0,20,0.9
2022-02-12T18:34:02,18,0,20,0.9
2022-02-12T18:42:10,18,0,20,0.9
2022-02-12T18:50:17,18,0,20,0.9
2022-02-12T18:58:25,18,0,20,0.9
2022-02-12T19:06:32,18,0,20,0.9
2022-02-12T19:14:40,18,0,20,0.9
2022-02-12T19:22:47,18,0,20,0.9
2022-02-12T19:30:55,18,0,20,0.9
2022-02-12T19:39:02,18,0,20,0.9
2022-02-12T19:47:18,18,0,20,0.9
2022-02-12T19:55:25,18,0,20,0.9
2022-02-12T20:03:32,18,0,20,0.9
2022-02-12T20:11:40,18,0,20,0.9
2022-02-12T20:19:47,18,0,20,0.9
2022-02-12T20:27:55,18,0,20,0.9
2022-02-12T20:36:02,18,0,20,0.9
2022-02-12T20:44:10,18,0,20,0.9
2022-02-12T20:52:17,18,0,20,0.9
2022-02-12T21:00:25,17,0,20,0.85
2022-02-12T21:08:33,16,0,20,0.8
2022-02-12T21:16:40,16,0,20,0.8
2022-02-12T21:24:56,16,0,20,0.8
2022-02-12T21:33:04,16,0,20,0.8
2022-02-12T21:41:11,16,0,20,0.8
2022-02-12T21:49:18,15,0,20,0.75
2022-02-12T21:57:26,15,0,20,0.75
2022-02-12T22:05:33,15,0,20,0.75
2022-02-12T22:13:41,15,0,20,0.75
2022-02-12T22:21:48,15,0,20,0.75
2022-02-12T22:29:56,15,0,20,0.75
2022-02-12T22:38:03,15,0,20,0.75
2022-02-12T22:46:10,15,0,20,0.75
2022-02-12T22:54:18,15,0,20,0.75
2022-02-12T23:02:36,15,0,20,0.75
2022-02-12T23:10:43,15,0,20,0.75
2022-02-12T23:18:51,15,0,20,0.75
2022-02-12T23:26:58,15,0,20,0.75
2022-02-12T23:35:06,15,0,20,0.75
2022-02-13T00:43:46,15,0,20,0.75
2022-02-13T00:51:54,15,0,20,0.75
2022-02-13T01:00:01,15,0,20,0.75
2022-02-13T01:08:09,15,0,20,0.75
2022-02-13T01:16:16,15,0,20,0.75
2022-02-13T01:24:32,15,0,20,0.75
2022-02-13T01:32:39,15,0,20,0.75
2022-02-13T01:40:46,15,0,20,0.75
2022-02-13T01:48:54,15,0,20,0.75
2022-02-13T01:57:01,15,0,20,0.75
2022-02-13T02:05:09,15,0,20,0.75
2022-02-13T02:13:16,15,0,20,0.75
2022-02-13T02:21:24,15,0,20,0.75
2022-02-13T02:29:32,15,0,20,0.75
2022-02-13T02:37:40,15,0,20,0.75
2022-02-13T02:45:48,15,0,20,0.75
2022-02-13T02:53:56,15,0,20,0.75
2022-02-13T03:02:05,15,0,20,0.75
2022-02-13T03:10:13,15,0,20,0.75
2022-02-13T03:18:21,15,0,20,0.75
2022-02-13T03:26:28,15,0,20,0.75
2022-02-13T03:34:36,15,0,20,0.75
2022-02-13T03:42:44,15,0,20,0.75
2022-02-13T03:50:52,15,0,20,0.75
2022-02-13T03:58:59,15,0,20,0.75
2022-02-13T04:28:26,15,0,20,0.75
2022-02-13T04:36:52,15,0,20,0.75
2022-02-13T04:45:00,15,0,20,0.75
2022-02-13T04:53:08,15,0,20,0.75
2022-02-13T05:01:17,15,0,20,0.75
2022-02-13T05:09:25,15,0,20,0.75
2022-02-13T05:17:33,15,0,20,0.75
2022-02-13T05:25:41,15,0,20,0.75
2022-02-13T05:33:49,15,0,20,0.75
2022-02-13T05:41:57,15,0,20,0.75
2022-02-13T05:50:05,15,0,20,0.75
2022-02-13T05:58:12,15,0,20,0.75
2022-02-13T06:06:20,15,0,20,0.75
2022-02-13T06:14:28,15,0,20,0.75
2022-02-13T06:22:36,15,0,20,0.75
2022-02-13T06:30:44,15,0,20,0.75
2022-02-13T06:38:52,15,0,20,0.75
