time,available,waitlisted,total,normalized
2022-02-12T07:06:19,146,0,146,1.0
2022-02-12T07:14:33,146,0,146,1.0
2022-02-12T07:22:41,146,0,146,1.0
2022-02-12T07:30:49,146,0,146,1.0
2022-02-12T07:38:56,146,0,146,1.0
2022-02-12T07:47:03,146,0,146,1.0
2022-02-12T07:55:11,146,0,146,1.0
2022-02-12T08:03:19,146,0,146,1.0
2022-02-12T08:11:27,146,0,146,1.0
2022-02-12T08:19:34,146,0,146,1.0
2022-02-12T08:27:42,146,0,146,1.0
2022-02-12T08:35:49,146,0,146,1.0
2022-02-12T08:44:04,146,0,146,1.0
2022-02-12T08:52:12,146,0,146,1.0
2022-02-12T09:00:19,146,0,146,1.0
2022-02-12T09:08:27,146,0,146,1.0
2022-02-12T09:16:34,146,0,146,1.0
2022-02-12T09:24:41,146,0,146,1.0
2022-02-12T09:32:49,146,0,146,1.0
2022-02-12T09:40:56,146,0,146,1.0
2022-02-12T09:49:04,146,0,146,1.0
2022-02-12T09:57:11,146,0,146,1.0
2022-02-12T10:05:19,146,0,146,1.0
2022-02-12T10:13:26,146,0,146,1.0
2022-02-12T10:21:34,146,0,146,1.0
2022-02-12T10:29:49,146,0,146,1.0
2022-02-12T10:37:57,146,0,146,1.0
2022-02-12T10:46:04,146,0,146,1.0
2022-02-12T10:54:12,146,0,146,1.0
2022-02-12T11:02:19,146,0,146,1.0
2022-02-12T11:10:27,146,0,146,1.0
2022-02-12T11:18:35,146,0,146,1.0
2022-02-12T11:26:42,146,0,146,1.0
2022-02-12T11:34:50,146,0,146,1.0
2022-02-12T11:42:57,146,0,146,1.0
2022-02-12T11:51:14,146,0,146,1.0
2022-02-12T11:59:21,146,0,146,1.0
2022-02-12T12:07:29,146,0,146,1.0
2022-02-12T12:15:36,146,0,146,1.0
2022-02-12T12:23:44,146,0,146,1.0
2022-02-12T12:31:51,146,0,146,1.0
2022-02-12T12:39:59,146,0,146,1.0
2022-02-12T12:48:13,146,0,146,1.0
2022-02-12T12:56:20,146,0,146,1.0
2022-02-12T13:04:28,146,0,146,1.0
2022-02-12T13:12:35,146,0,146,1.0
2022-02-12T13:20:43,146,0,146,1.0
2022-02-12T13:28:50,146,0,146,1.0
2022-02-12T13:36:58,146,0,146,1.0
2022-02-12T13:45:05,146,0,146,1.0
2022-02-12T13:53:12,146,0,146,1.0
2022-02-12T14:01:20,146,0,146,1.0
2022-02-12T14:09:27,146,0,146,1.0
2022-02-12T14:17:35,146,0,146,1.0
2022-02-12T14:25:42,146,0,146,1.0
2022-02-12T14:34:00,146,0,146,1.0
2022-02-12T14:42:08,146,0,146,1.0
2022-02-12T14:50:15,146,0,146,1.0
2022-02-12T14:58:23,146,0,146,1.0
2022-02-12T15:06:30,146,0,146,1.0
2022-02-12T15:14:38,146,0,146,1.0
2022-02-12T15:22:46,146,0,146,1.0
2022-02-12T15:30:54,146,0,146,1.0
2022-02-12T15:39:02,146,0,146,1.0
2022-02-12T15:47:17,146,0,146,1.0
2022-02-12T15:55:25,146,0,146,1.0
2022-02-12T16:03:32,146,0,146,1.0
2022-02-12T16:11:39,146,0,146,1.0
2022-02-12T16:19:47,146,0,146,1.0
2022-02-12T16:27:55,146,0,146,1.0
2022-02-12T16:36:02,146,0,146,1.0
2022-02-12T16:44:10,146,0,146,1.0
2022-02-12T16:52:17,146,0,146,1.0
2022-02-12T17:00:24,146,0,146,1.0
2022-02-12T17:08:41,146,0,146,1.0
2022-02-12T17:16:49,146,0,146,1.0
2022-02-12T17:24:56,146,0,146,1.0
2022-02-12T17:33:04,146,0,146,1.0
2022-02-12T17:41:11,146,0,146,1.0
2022-02-12T17:49:19,146,0,146,1.0
2022-02-12T17:57:26,146,0,146,1.0
2022-02-12T18:05:34,146,0,146,1.0
2022-02-12T18:13:41,146,0,146,1.0
