time,available,waitlisted,total,normalized
2022-02-12T07:05:34,98,0,98,1.0
2022-02-12T07:13:42,98,0,98,1.0
2022-02-12T07:21:56,98,0,98,1.0
2022-02-12T07:30:03,98,0,98,1.0
2022-02-12T07:38:11,98,0,98,1.0
2022-02-12T07:46:18,98,0,98,1.0
2022-02-12T07:54:26,98,0,98,1.0
2022-02-12T08:02:34,98,0,98,1.0
2022-02-12T08:10:41,98,0,98,1.0
2022-02-12T08:18:49,98,0,98,1.0
2022-02-12T08:26:56,98,0,98,1.0
2022-02-12T08:35:04,98,0,98,1.0
2022-02-12T08:43:19,98,0,98,1.0
2022-02-12T08:51:27,98,0,98,1.0
2022-02-12T08:59:34,98,0,98,1.0
2022-02-12T09:07:41,98,0,98,1.0
2022-02-12T09:15:49,98,0,98,1.0
2022-02-12T09:23:56,98,0,98,1.0
2022-02-12T09:32:04,98,0,98,1.0
2022-02-12T09:40:11,98,0,98,1.0
2022-02-12T09:48:18,98,0,98,1.0
2022-02-12T09:56:26,98,0,98,1.0
2022-02-12T10:04:33,98,0,98,1.0
2022-02-12T10:12:41,98,0,98,1.0
2022-02-12T10:20:48,98,0,98,1.0
2022-02-12T10:28:56,98,0,98,1.0
2022-02-12T10:37:11,98,0,98,1.0
2022-02-12T10:45:19,98,0,98,1.0
2022-02-12T10:53:26,98,0,98,1.0
2022-02-12T11:01:34,98,0,98,1.0
2022-02-12T11:09:42,98,0,98,1.0
2022-02-12T11:17:49,98,0,98,1.0
2022-02-12T11:25:57,98,0,98,1.0
2022-02-12T11:34:04,98,0,98,1.0
2022-02-12T11:42:12,98,0,98,1.0
2022-02-12T11:50:28,98,0,98,1.0
2022-02-12T11:58:36,98,0,98,1.0
2022-02-12T12:06:43,98,0,98,1.0
2022-02-12T12:14:51,98,0,98,1.0
2022-02-12T12:22:58,98,0,98,1.0
2022-02-12T12:31:06,98,0,98,1.0
2022-02-12T12:39:13,98,0,98,1.0
2022-02-12T12:47:27,98,0,98,1.0
2022-02-12T12:55:35,98,0,98,1.0
2022-02-12T13:03:42,97,0,98,0.9897959183673469
2022-02-12T13:11:50,97,0,98,0.9897959183673469
2022-02-12T13:19:57,97,0,98,0.9897959183673469
2022-02-12T13:28:05,97,0,98,0.9897959183673469
2022-02-12T13:36:12,96,0,98,0.9795918367346939
2022-02-12T13:44:20,95,0,98,0.9693877551020408
2022-02-12T13:52:27,95,0,98,0.9693877551020408
2022-02-12T14:00:34,95,0,98,0.9693877551020408
2022-02-12T14:08:42,95,0,98,0.9693877551020408
2022-02-12T14:16:49,95,0,98,0.9693877551020408
2022-02-12T14:24:57,95,0,98,0.9693877551020408
2022-02-12T14:33:15,94,0,98,0.9591836734693877
2022-02-12T14:41:22,94,0,98,0.9591836734693877
2022-02-12T14:49:30,94,0,98,0.9591836734693877
2022-02-12T14:57:37,93,0,98,0.9489795918367347
2022-02-12T15:05:45,93,0,98,0.9489795918367347
2022-02-12T15:13:53,93,0,98,0.9489795918367347
2022-02-12T15:22:00,93,0,98,0.9489795918367347
2022-02-12T15:30:08,93,0,98,0.9489795918367347
2022-02-12T15:38:17,93,0,98,0.9489795918367347
2022-02-12T15:46:32,93,0,98,0.9489795918367347
2022-02-12T15:54:39,93,0,98,0.9489795918367347
2022-02-12T16:02:47,93,0,98,0.9489795918367347
2022-02-12T16:10:54,93,0,98,0.9489795918367347
2022-02-12T16:19:02,93,0,98,0.9489795918367347
2022-02-12T16:27:09,93,0,98,0.9489795918367347
2022-02-12T16:35:17,93,0,98,0.9489795918367347
2022-02-12T16:43:24,93,0,98,0.9489795918367347
2022-02-12T16:51:32,93,0,98,0.9489795918367347
2022-02-12T16:59:39,93,0,98,0.9489795918367347
2022-02-12T17:07:56,93,0,98,0.9489795918367347
2022-02-12T17:16:03,92,0,98,0.9387755102040817
2022-02-12T17:24:11,92,0,98,0.9387755102040817
2022-02-12T17:32:18,92,0,98,0.9387755102040817
2022-02-12T17:40:26,92,0,98,0.9387755102040817
2022-02-12T17:48:33,91,0,98,0.9285714285714286
2022-02-12T17:56:41,91,0,98,0.9285714285714286
2022-02-12T18:04:48,91,0,98,0.9285714285714286
2022-02-12T18:12:56,91,0,98,0.9285714285714286
2022-02-12T18:21:10,91,0,98,0.9285714285714286
2022-02-12T18:29:18,91,0,98,0.9285714285714286
2022-02-12T18:37:25,91,0,98,0.9285714285714286
2022-02-12T18:45:33,91,0,98,0.9285714285714286
2022-02-12T18:53:40,91,0,98,0.9285714285714286
2022-02-12T19:01:48,91,0,98,0.9285714285714286
2022-02-12T19:09:55,91,0,98,0.9285714285714286
2022-02-12T19:18:03,91,0,98,0.9285714285714286
2022-02-12T19:26:10,91,0,98,0.9285714285714286
2022-02-12T19:34:18,91,0,98,0.9285714285714286
2022-02-12T19:42:33,91,0,98,0.9285714285714286
2022-02-12T19:50:41,91,0,98,0.9285714285714286
2022-02-12T19:58:48,91,0,98,0.9285714285714286
2022-02-12T20:06:55,91,0,98,0.9285714285714286
2022-02-12T20:15:03,91,0,98,0.9285714285714286
2022-02-12T20:23:10,91,0,98,0.9285714285714286
2022-02-12T20:31:18,91,0,98,0.9285714285714286
2022-02-12T20:39:25,91,0,98,0.9285714285714286
2022-02-12T20:47:33,91,0,98,0.9285714285714286
2022-02-12T20:55:40,91,0,98,0.9285714285714286
2022-02-12T21:03:48,91,0,98,0.9285714285714286
2022-02-12T21:11:56,91,0,98,0.9285714285714286
