time,enrolled,available,waitlisted,total,normalized_available,normalized_waitlisted,normalized_enrolled
2022-04-09T12:48:50,196,0,0,196,0.0,0.0,1.0
2022-04-09T13:06:08,196,0,0,196,0.0,0.0,1.0
2022-04-09T13:23:18,196,0,0,196,0.0,0.0,1.0
2022-04-09T13:38:17,196,0,0,196,0.0,0.0,1.0
2022-04-09T13:55:28,196,0,0,196,0.0,0.0,1.0
2022-04-09T14:12:38,196,0,0,196,0.0,0.0,1.0
2022-04-09T14:29:49,196,0,0,196,0.0,0.0,1.0
2022-04-09T14:47:00,196,0,0,196,0.0,0.0,1.0
2022-04-09T15:04:10,196,0,0,196,0.0,0.0,1.0
2022-04-09T15:21:21,196,0,0,196,0.0,0.0,1.0
2022-04-09T15:38:32,196,0,0,196,0.0,0.0,1.0
2022-04-09T15:55:46,196,0,0,196,0.0,0.0,1.0
2022-04-09T16:12:57,196,0,0,196,0.0,0.0,1.0
2022-04-09T16:30:08,196,0,0,196,0.0,0.0,1.0
2022-04-09T16:47:19,196,0,0,196,0.0,0.0,1.0
2022-04-09T17:04:29,196,0,0,196,0.0,0.0,1.0
2022-04-09T17:21:40,196,0,0,196,0.0,0.0,1.0
2022-04-09T17:38:51,196,0,0,196,0.0,0.0,1.0
2022-04-09T17:56:01,196,0,0,196,0.0,0.0,1.0
2022-04-09T18:13:12,196,0,0,196,0.0,0.0,1.0
2022-04-09T18:30:27,196,0,0,196,0.0,0.0,1.0
2022-04-09T18:47:38,196,0,0,196,0.0,0.0,1.0
2022-04-09T19:04:49,196,0,0,196,0.0,0.0,1.0
2022-04-09T19:21:59,196,0,0,196,0.0,0.0,1.0
2022-04-09T19:39:10,196,0,0,196,0.0,0.0,1.0
2022-04-09T19:56:20,196,0,0,196,0.0,0.0,1.0
2022-04-09T20:13:31,196,0,0,196,0.0,0.0,1.0
2022-04-09T20:30:49,196,0,0,196,0.0,0.0,1.0
2022-04-09T20:47:59,196,0,0,196,0.0,0.0,1.0
2022-04-09T21:05:10,196,0,0,196,0.0,0.0,1.0
2022-04-09T21:22:21,196,0,0,196,0.0,0.0,1.0
2022-04-09T21:39:32,196,0,0,196,0.0,0.0,1.0
2022-04-09T21:56:42,196,0,0,196,0.0,0.0,1.0
2022-04-09T22:13:53,196,0,0,196,0.0,0.0,1.0
2022-04-09T22:31:10,196,0,0,196,0.0,0.0,1.0
2022-04-09T22:48:21,196,0,0,196,0.0,0.0,1.0
2022-04-09T23:05:32,196,0,0,196,0.0,0.0,1.0
2022-04-09T23:22:43,196,0,0,196,0.0,0.0,1.0
2022-04-09T23:39:53,196,0,0,196,0.0,0.0,1.0
2022-04-09T23:57:04,196,0,0,196,0.0,0.0,1.0
2022-04-10T00:14:15,196,0,0,196,0.0,0.0,1.0
2022-04-10T00:31:25,196,0,0,196,0.0,0.0,1.0
2022-04-10T00:48:37,196,0,0,196,0.0,0.0,1.0
2022-04-10T01:05:47,196,0,0,196,0.0,0.0,1.0
