time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1651663205738,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651663205738,COGS 197,002,093820,Fleischer; Jason G,9999,0,9999,0
1651663211777,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9999,0,9999,0
1651663217814,CSE 197,001,093825,Minnes Kemp; Mor Mia,9999,0,9999,0
1651663223864,ECE 45,A01,084418,Staff,27,0,40,13
1651663229904,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1651663235959,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1651663235959,ECE 197,002,092511,Sievenpiper; Daniel F.,9992,0,9999,7
1651663242072,MATH 2,A01,093433,Staff,0,0,0,0
1651663242072,MATH 2,B01,093436,Staff,0,0,0,0
1651663248135,MATH 3C,A01,093439,Staff,0,0,0,0
1651663248135,MATH 3C,A02,093440,Staff,0,0,0,0
1651663248135,MATH 3C,B01,093443,Staff,0,0,0,0
1651663248135,MATH 3C,B02,093444,Staff,0,0,0,0
1651663248135,MATH 3C,C01,093447,Staff,0,0,0,0
1651663248135,MATH 3C,C02,093448,Staff,0,0,0,0
1651663254169,MATH 4C,A01,093451,Staff,0,0,0,0
1651663260212,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1651663260212,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1651663260212,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1651663260212,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1651663260212,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1651663260212,MATH 197,006,093462,Chin; Bryan W.,9998,0,9999,1
1651663260212,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1651663260212,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1651663266303,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651663266303,COGS 197,002,093820,Fleischer; Jason G,9999,0,9999,0
1651663272337,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9999,0,9999,0
1651663278384,CSE 197,001,093825,Minnes Kemp; Mor Mia,9999,0,9999,0
1651663284439,ECE 45,A01,084418,Staff,27,0,40,13
1651663290493,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1651663296526,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1651663296526,ECE 197,002,092511,Sievenpiper; Daniel F.,9992,0,9999,7
1651663302576,MATH 2,A01,093433,Staff,0,0,0,0
1651663302576,MATH 2,B01,093436,Staff,0,0,0,0
1651663308612,MATH 3C,A01,093439,Staff,0,0,0,0
1651663308612,MATH 3C,A02,093440,Staff,0,0,0,0
1651663308612,MATH 3C,B01,093443,Staff,0,0,0,0
1651663308612,MATH 3C,B02,093444,Staff,0,0,0,0
1651663308612,MATH 3C,C01,093447,Staff,0,0,0,0
1651663308612,MATH 3C,C02,093448,Staff,0,0,0,0
1651663314639,MATH 4C,A01,093451,Staff,0,0,0,0
1651663320695,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1651663320695,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1651663320695,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1651663320695,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1651663320695,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1651663320695,MATH 197,006,093462,Chin; Bryan W.,9998,0,9999,1
1651663320695,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1651663320695,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1651663326774,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651663326774,COGS 197,002,093820,Fleischer; Jason G,9999,0,9999,0
1651663332814,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9999,0,9999,0
1651663338847,CSE 197,001,093825,Minnes Kemp; Mor Mia,9999,0,9999,0
1651663344884,ECE 45,A01,084418,Staff,27,0,40,13
1651663350919,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1651663356965,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1651663356965,ECE 197,002,092511,Sievenpiper; Daniel F.,9992,0,9999,7
1651663362996,MATH 2,A01,093433,Staff,0,0,0,0
1651663362996,MATH 2,B01,093436,Staff,0,0,0,0
1651663369035,MATH 3C,A01,093439,Staff,0,0,0,0
1651663369035,MATH 3C,A02,093440,Staff,0,0,0,0
