time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1654168866500,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1654168866500,COGS 197,002,093820,Fleischer; Jason G,9996,0,9999,3
1654168866500,COGS 197,003,095050,Hoffman; Drew Ellen,9998,0,9999,1
1654168872539,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9982,0,9999,17
1654168878592,CSE 197,001,093825,Minnes Kemp; Mor Mia,9959,0,9999,40
1654168878592,CSE 197,002,095086,Powell; Thomas Allan,9999,0,9999,0
1654168884630,ECE 45,A01,084418,Staff,25,0,40,15
1654168890663,ECE 191,A00,084419,Silberman; Jack,10,0,25,15
1654168896710,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1654168896710,ECE 197,002,092511,Sievenpiper; Daniel F.,9989,0,9999,10
1654168902785,MATH 2,A01,093433,Staff,0,0,0,0
1654168902785,MATH 2,B01,093436,Staff,0,0,0,0
1654168908818,MATH 3C,A01,093439,Staff,0,0,0,0
1654168908818,MATH 3C,A02,093440,Staff,0,0,0,0
1654168908818,MATH 3C,B01,093443,Staff,0,0,0,0
1654168908818,MATH 3C,B02,093444,Staff,0,0,0,0
1654168908818,MATH 3C,C01,093447,Staff,0,1,0,0
1654168908818,MATH 3C,C02,093448,Staff,0,0,0,0
1654168914855,MATH 4C,A01,093451,Staff,0,0,0,0
1654168920904,MATH 197,001,092329,McAuley; Julian John,9996,0,9999,3
1654168920904,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1654168920904,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1654168920904,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1654168920904,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1654168920904,MATH 197,006,093462,Chin; Bryan W.,9996,0,9999,3
1654168920904,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1654168920904,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1654168920904,MATH 197,009,093899,Saab; Rayan,9998,0,9999,1
1654168920904,MATH 197,010,094325,Boyle; Mary E. T.,9998,0,9999,1
1654168920904,MATH 197,011,094619,Upton; James Thomas,9998,0,9999,1
1654168920904,MATH 197,012,095542,Zhou; Wenxin,9998,0,9999,1
1654168920904,MATH 197,013,095644,Xiao; Ming,9999,0,9999,0
1654168927993,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1654168927993,COGS 197,002,093820,Fleischer; Jason G,9996,0,9999,3
1654168927993,COGS 197,003,095050,Hoffman; Drew Ellen,9998,0,9999,1
1654168934049,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9982,0,9999,17
1654168940078,CSE 197,001,093825,Minnes Kemp; Mor Mia,9959,0,9999,40
1654168940078,CSE 197,002,095086,Powell; Thomas Allan,9999,0,9999,0
1654168946121,ECE 45,A01,084418,Staff,25,0,40,15
1654168952159,ECE 191,A00,084419,Silberman; Jack,10,0,25,15
1654168958202,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1654168958202,ECE 197,002,092511,Sievenpiper; Daniel F.,9989,0,9999,10
1654168964247,MATH 2,A01,093433,Staff,0,0,0,0
1654168964247,MATH 2,B01,093436,Staff,0,0,0,0
1654168970293,MATH 3C,A01,093439,Staff,0,0,0,0
1654168970293,MATH 3C,A02,093440,Staff,0,0,0,0
1654168970293,MATH 3C,B01,093443,Staff,0,0,0,0
1654168970293,MATH 3C,B02,093444,Staff,0,0,0,0
1654168970293,MATH 3C,C01,093447,Staff,0,1,0,0
1654168970293,MATH 3C,C02,093448,Staff,0,0,0,0
1654168976335,MATH 4C,A01,093451,Staff,0,0,0,0
1654168982379,MATH 197,001,092329,McAuley; Julian John,9996,0,9999,3
1654168982379,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1654168982379,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1654168982379,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1654168982379,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1654168982379,MATH 197,006,093462,Chin; Bryan W.,9996,0,9999,3
1654168982379,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1654168982379,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1654168982379,MATH 197,009,093899,Saab; Rayan,9998,0,9999,1
1654168982379,MATH 197,010,094325,Boyle; Mary E. T.,9998,0,9999,1
1654168982379,MATH 197,011,094619,Upton; James Thomas,9998,0,9999,1
1654168982379,MATH 197,012,095542,Zhou; Wenxin,9998,0,9999,1
1654168982379,MATH 197,013,095644,Xiao; Ming,9999,0,9999,0
1654168989490,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1654168989490,COGS 197,002,093820,Fleischer; Jason G,9996,0,9999,3
1654168989490,COGS 197,003,095050,Hoffman; Drew Ellen,9998,0,9999,1
1654168995526,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9982,0,9999,17
1654169001557,CSE 197,001,093825,Minnes Kemp; Mor Mia,9959,0,9999,40
1654169001557,CSE 197,002,095086,Powell; Thomas Allan,9999,0,9999,0
1654169007591,ECE 45,A01,084418,Staff,25,0,40,15
1654169013620,ECE 191,A00,084419,Silberman; Jack,10,0,25,15
1654169019664,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1654169019664,ECE 197,002,092511,Sievenpiper; Daniel F.,9989,0,9999,10
1654169025698,MATH 2,A01,093433,Staff,0,0,0,0
