time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1651231797465,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651231803497,ECE 45,A01,084418,Staff,27,0,40,13
1651231809529,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1651231815557,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1651231815557,ECE 197,002,092511,Sievenpiper; Daniel F.,9993,0,9999,6
1651231821584,MATH 2,A01,093433,Staff,0,0,0,0
1651231821584,MATH 2,B01,093436,Staff,0,0,0,0
1651231827612,MATH 3C,A01,093439,Staff,0,0,0,0
1651231827612,MATH 3C,A02,093440,Staff,0,0,0,0
1651231827612,MATH 3C,B01,093443,Staff,0,0,0,0
1651231827612,MATH 3C,B02,093444,Staff,0,0,0,0
1651231827612,MATH 3C,C01,093447,Staff,0,0,0,0
1651231827612,MATH 3C,C02,093448,Staff,0,0,0,0
1651231833641,MATH 4C,A01,093451,Staff,0,0,0,0
1651231839681,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1651231839681,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1651231839681,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1651231839681,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1651231839681,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1651231839681,MATH 197,006,093462,Chin; Bryan W.,9998,0,9999,1
1651231839681,MATH 197,007,093560,Sam; Steven V,9999,0,9999,0
1651231845745,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651231851775,ECE 45,A01,084418,Staff,27,0,40,13
1651231857800,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1651231863829,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1651231863829,ECE 197,002,092511,Sievenpiper; Daniel F.,9993,0,9999,6
1651231869860,MATH 2,A01,093433,Staff,0,0,0,0
1651231869860,MATH 2,B01,093436,Staff,0,0,0,0
1651231875891,MATH 3C,A01,093439,Staff,0,0,0,0
1651231875891,MATH 3C,A02,093440,Staff,0,0,0,0
1651231875891,MATH 3C,B01,093443,Staff,0,0,0,0
1651231875891,MATH 3C,B02,093444,Staff,0,0,0,0
1651231875891,MATH 3C,C01,093447,Staff,0,0,0,0
1651231875891,MATH 3C,C02,093448,Staff,0,0,0,0
1651231881919,MATH 4C,A01,093451,Staff,0,0,0,0
1651231887980,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1651231887980,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1651231887980,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1651231887980,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1651231887980,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1651231887980,MATH 197,006,093462,Chin; Bryan W.,9998,0,9999,1
1651231887980,MATH 197,007,093560,Sam; Steven V,9999,0,9999,0
1651231894042,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651231900080,ECE 45,A01,084418,Staff,27,0,40,13
1651231906116,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1651231912146,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1651231912146,ECE 197,002,092511,Sievenpiper; Daniel F.,9993,0,9999,6
1651231918177,MATH 2,A01,093433,Staff,0,0,0,0
1651231918177,MATH 2,B01,093436,Staff,0,0,0,0
1651231924205,MATH 3C,A01,093439,Staff,0,0,0,0
1651231924205,MATH 3C,A02,093440,Staff,0,0,0,0
1651231924205,MATH 3C,B01,093443,Staff,0,0,0,0
1651231924205,MATH 3C,B02,093444,Staff,0,0,0,0
1651231924205,MATH 3C,C01,093447,Staff,0,0,0,0
1651231924205,MATH 3C,C02,093448,Staff,0,0,0,0
1651231930235,MATH 4C,A01,093451,Staff,0,0,0,0
1651231936265,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1651231936265,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1651231936265,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1651231936265,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1651231936265,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1651231936265,MATH 197,006,093462,Chin; Bryan W.,9998,0,9999,1
1651231936265,MATH 197,007,093560,Sam; Steven V,9999,0,9999,0
1651231942330,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651231948356,ECE 45,A01,084418,Staff,27,0,40,13
1651231954385,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1651231960416,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1651231960416,ECE 197,002,092511,Sievenpiper; Daniel F.,9993,0,9999,6
1651231966442,MATH 2,A01,093433,Staff,0,0,0,0
1651231966442,MATH 2,B01,093436,Staff,0,0,0,0
1651231972476,MATH 3C,A01,093439,Staff,0,0,0,0
1651231972476,MATH 3C,A02,093440,Staff,0,0,0,0
1651231972476,MATH 3C,B01,093443,Staff,0,0,0,0
1651231972476,MATH 3C,B02,093444,Staff,0,0,0,0
1651231972476,MATH 3C,C01,093447,Staff,0,0,0,0
1651231972476,MATH 3C,C02,093448,Staff,0,0,0,0
1651231978500,MATH 4C,A01,093451,Staff,0,0,0,0
1651231984538,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1651231984538,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1651231984538,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1651231984538,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1651231984538,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1651231984538,MATH 197,006,093462,Chin; Bryan W.,9998,0,9999,1
1651231984538,MATH 197,007,093560,Sam; Steven V,9999,0,9999,0
1651231990597,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651231996628,ECE 45,A01,084418,Staff,27,0,40,13
1651232002655,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1651232008686,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1651232008686,ECE 197,002,092511,Sievenpiper; Daniel F.,9993,0,9999,6
1651232014714,MATH 2,A01,093433,Staff,0,0,0,0
1651232014714,MATH 2,B01,093436,Staff,0,0,0,0
1651232020743,MATH 3C,A01,093439,Staff,0,0,0,0
1651232020743,MATH 3C,A02,093440,Staff,0,0,0,0
1651232020743,MATH 3C,B01,093443,Staff,0,0,0,0
1651232020743,MATH 3C,B02,093444,Staff,0,0,0,0
1651232020743,MATH 3C,C01,093447,Staff,0,0,0,0
1651232020743,MATH 3C,C02,093448,Staff,0,0,0,0
1651232026771,MATH 4C,A01,093451,Staff,0,0,0,0
1651232032804,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1651232032804,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1651232032804,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1651232032804,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1651232032804,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1651232032804,MATH 197,006,093462,Chin; Bryan W.,9998,0,9999,1
1651232032804,MATH 197,007,093560,Sam; Steven V,9999,0,9999,0
1651232038867,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651232044899,ECE 45,A01,084418,Staff,27,0,40,13
1651232050927,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1651232056955,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1651232056955,ECE 197,002,092511,Sievenpiper; Daniel F.,9993,0,9999,6
1651232062987,MATH 2,A01,093433,Staff,0,0,0,0
1651232062987,MATH 2,B01,093436,Staff,0,0,0,0
1651232069014,MATH 3C,A01,093439,Staff,0,0,0,0
1651232069014,MATH 3C,A02,093440,Staff,0,0,0,0
1651232069014,MATH 3C,B01,093443,Staff,0,0,0,0
1651232069014,MATH 3C,B02,093444,Staff,0,0,0,0
1651232069014,MATH 3C,C01,093447,Staff,0,0,0,0
1651232069014,MATH 3C,C02,093448,Staff,0,0,0,0
1651232075043,MATH 4C,A01,093451,Staff,0,0,0,0
1651232081078,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1651232081078,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1651232081078,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1651232081078,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1651232081078,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1651232081078,MATH 197,006,093462,Chin; Bryan W.,9998,0,9999,1
1651232081078,MATH 197,007,093560,Sam; Steven V,9999,0,9999,0
1651232087135,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651232093162,ECE 45,A01,084418,Staff,27,0,40,13
1651232099192,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1651232105229,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1651232105229,ECE 197,002,092511,Sievenpiper; Daniel F.,9993,0,9999,6
1651232111260,MATH 2,A01,093433,Staff,0,0,0,0
1651232111260,MATH 2,B01,093436,Staff,0,0,0,0
1651232117287,MATH 3C,A01,093439,Staff,0,0,0,0
1651232117287,MATH 3C,A02,093440,Staff,0,0,0,0
1651232117287,MATH 3C,B01,093443,Staff,0,0,0,0
1651232117287,MATH 3C,B02,093444,Staff,0,0,0,0
1651232117287,MATH 3C,C01,093447,Staff,0,0,0,0
1651232117287,MATH 3C,C02,093448,Staff,0,0,0,0
1651232123315,MATH 4C,A01,093451,Staff,0,0,0,0
1651232129345,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1651232129345,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1651232129345,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1651232129345,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1651232129345,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1651232129345,MATH 197,006,093462,Chin; Bryan W.,9998,0,9999,1
1651232129345,MATH 197,007,093560,Sam; Steven V,9999,0,9999,0
1651232135402,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651232141431,ECE 45,A01,084418,Staff,27,0,40,13
1651232147457,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1651232153483,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1651232153483,ECE 197,002,092511,Sievenpiper; Daniel F.,9993,0,9999,6
1651232159514,MATH 2,A01,093433,Staff,0,0,0,0
1651232159514,MATH 2,B01,093436,Staff,0,0,0,0
1651232165541,MATH 3C,A01,093439,Staff,0,0,0,0
1651232165541,MATH 3C,A02,093440,Staff,0,0,0,0
1651232165541,MATH 3C,B01,093443,Staff,0,0,0,0
1651232165541,MATH 3C,B02,093444,Staff,0,0,0,0
1651232165541,MATH 3C,C01,093447,Staff,0,0,0,0
1651232165541,MATH 3C,C02,093448,Staff,0,0,0,0
1651232171568,MATH 4C,A01,093451,Staff,0,0,0,0
1651232177597,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1651232177597,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1651232177597,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1651232177597,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1651232177597,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1651232177597,MATH 197,006,093462,Chin; Bryan W.,9998,0,9999,1
1651232177597,MATH 197,007,093560,Sam; Steven V,9999,0,9999,0
1651232183667,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651232189696,ECE 45,A01,084418,Staff,27,0,40,13
1651232195729,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1651232201760,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1651232201760,ECE 197,002,092511,Sievenpiper; Daniel F.,9993,0,9999,6
1651232218167,MATH 2,A01,093433,Staff,0,0,0,0
1651232218167,MATH 2,B01,093436,Staff,0,0,0,0
1651232224282,MATH 3C,A01,093439,Staff,0,0,0,0
1651232224282,MATH 3C,A02,093440,Staff,0,0,0,0
1651232224282,MATH 3C,B01,093443,Staff,0,0,0,0
1651232224282,MATH 3C,B02,093444,Staff,0,0,0,0
1651232224282,MATH 3C,C01,093447,Staff,0,0,0,0
1651232224282,MATH 3C,C02,093448,Staff,0,0,0,0
1651232240810,MATH 4C,A01,093451,Staff,0,0,0,0
1651232246841,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1651232246841,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1651232246841,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1651232246841,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1651232246841,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1651232246841,MATH 197,006,093462,Chin; Bryan W.,9998,0,9999,1
1651232246841,MATH 197,007,093560,Sam; Steven V,9999,0,9999,0
1651232262051,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651232268079,ECE 45,A01,084418,Staff,27,0,40,13
1651232283162,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1651232289192,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1651232289192,ECE 197,002,092511,Sievenpiper; Daniel F.,9993,0,9999,6
1651232305321,MATH 2,A01,093433,Staff,0,0,0,0
1651232305321,MATH 2,B01,093436,Staff,0,0,0,0
1651232311351,MATH 3C,A01,093439,Staff,0,0,0,0
1651232311351,MATH 3C,A02,093440,Staff,0,0,0,0
1651232311351,MATH 3C,B01,093443,Staff,0,0,0,0
1651232311351,MATH 3C,B02,093444,Staff,0,0,0,0
1651232311351,MATH 3C,C01,093447,Staff,0,0,0,0
1651232311351,MATH 3C,C02,093448,Staff,0,0,0,0
1651232326622,MATH 4C,A01,093451,Staff,0,0,0,0
1651232332664,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1651232332664,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1651232332664,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1651232332664,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1651232332664,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1651232332664,MATH 197,006,093462,Chin; Bryan W.,9998,0,9999,1
1651232332664,MATH 197,007,093560,Sam; Steven V,9999,0,9999,0
1651232347150,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651232353179,ECE 45,A01,084418,Staff,27,0,40,13
1651232359210,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1651232365240,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1651232365240,ECE 197,002,092511,Sievenpiper; Daniel F.,9993,0,9999,6
1651232371272,MATH 2,A01,093433,Staff,0,0,0,0
1651232371272,MATH 2,B01,093436,Staff,0,0,0,0
1651232377307,MATH 3C,A01,093439,Staff,0,0,0,0
1651232377307,MATH 3C,A02,093440,Staff,0,0,0,0
1651232377307,MATH 3C,B01,093443,Staff,0,0,0,0
1651232377307,MATH 3C,B02,093444,Staff,0,0,0,0
1651232377307,MATH 3C,C01,093447,Staff,0,0,0,0
1651232377307,MATH 3C,C02,093448,Staff,0,0,0,0
1651232383338,MATH 4C,A01,093451,Staff,0,0,0,0
1651232389487,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1651232389487,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1651232389487,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1651232389487,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1651232389487,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1651232389487,MATH 197,006,093462,Chin; Bryan W.,9998,0,9999,1
1651232389487,MATH 197,007,093560,Sam; Steven V,9999,0,9999,0
1651232395550,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651232401578,ECE 45,A01,084418,Staff,27,0,40,13
1651232407610,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1651232413642,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1651232413642,ECE 197,002,092511,Sievenpiper; Daniel F.,9993,0,9999,6
1651232419674,MATH 2,A01,093433,Staff,0,0,0,0
1651232419674,MATH 2,B01,093436,Staff,0,0,0,0
