time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1650454033881,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1650454039911,ECE 45,A01,084418,Staff,27,0,40,13
1650454045939,ECE 191,A00,084419,Silberman; Jack,19,0,25,6
1650454051978,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1650454051978,ECE 197,002,092511,Sievenpiper; Daniel F.,9996,0,9999,3
1650454058024,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1650454058024,MATH 197,002,093119,Tesler; Glenn,9999,0,9999,0
1650454058024,MATH 197,003,093121,Zhang; Ming,9999,0,9999,0
1650454064085,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1650454076614,ECE 45,A01,084418,Staff,27,0,40,13
1650454082733,ECE 191,A00,084419,Silberman; Jack,19,0,25,6
1650454096732,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1650454096732,ECE 197,002,092511,Sievenpiper; Daniel F.,9996,0,9999,3
1650454102769,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1650454102769,MATH 197,002,093119,Tesler; Glenn,9999,0,9999,0
1650454102769,MATH 197,003,093121,Zhang; Ming,9999,0,9999,0
1650454116582,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1650454122671,ECE 45,A01,084418,Staff,27,0,40,13
1650454136355,ECE 191,A00,084419,Silberman; Jack,19,0,25,6
1650454142385,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1650454142385,ECE 197,002,092511,Sievenpiper; Daniel F.,9996,0,9999,3
1650454156368,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1650454156368,MATH 197,002,093119,Tesler; Glenn,9999,0,9999,0
1650454156368,MATH 197,003,093121,Zhang; Ming,9999,0,9999,0
1650454162445,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1650454176862,ECE 45,A01,084418,Staff,27,0,40,13
1650454182902,ECE 191,A00,084419,Silberman; Jack,19,0,25,6
1650454190436,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1650454190436,ECE 197,002,092511,Sievenpiper; Daniel F.,9996,0,9999,3
1650454196463,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1650454196463,MATH 197,002,093119,Tesler; Glenn,9999,0,9999,0
1650454196463,MATH 197,003,093121,Zhang; Ming,9999,0,9999,0
1650454202530,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1650454208559,ECE 45,A01,084418,Staff,27,0,40,13
1650454214589,ECE 191,A00,084419,Silberman; Jack,19,0,25,6
1650454220627,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1650454220627,ECE 197,002,092511,Sievenpiper; Daniel F.,9996,0,9999,3
1650454226662,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1650454226662,MATH 197,002,093119,Tesler; Glenn,9999,0,9999,0
1650454226662,MATH 197,003,093121,Zhang; Ming,9999,0,9999,0
1650454232720,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1650454238756,ECE 45,A01,084418,Staff,27,0,40,13
1650454244782,ECE 191,A00,084419,Silberman; Jack,19,0,25,6
1650454250807,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1650454250807,ECE 197,002,092511,Sievenpiper; Daniel F.,9996,0,9999,3
1650454256837,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1650454256837,MATH 197,002,093119,Tesler; Glenn,9999,0,9999,0
1650454256837,MATH 197,003,093121,Zhang; Ming,9999,0,9999,0
1650454262932,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1650454268958,ECE 45,A01,084418,Staff,27,0,40,13
1650454274984,ECE 191,A00,084419,Silberman; Jack,19,0,25,6
1650454281022,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1650454281022,ECE 197,002,092511,Sievenpiper; Daniel F.,9996,0,9999,3
1650454287055,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1650454287055,MATH 197,002,093119,Tesler; Glenn,9999,0,9999,0
1650454287055,MATH 197,003,093121,Zhang; Ming,9999,0,9999,0
1650454293114,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1650454299143,ECE 45,A01,084418,Staff,27,0,40,13
1650454305170,ECE 191,A00,084419,Silberman; Jack,19,0,25,6
