time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1650367282367,COGS 197,001,092973,Mattar; Marcelo G,9999,0,9999,0
1650367288405,ECE 45,A01,084418,Staff,27,0,40,13
1650367294439,ECE 191,A00,084419,Silberman; Jack,20,0,25,5
1650367300489,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1650367300489,ECE 197,002,092511,Sievenpiper; Daniel F.,9997,0,9999,2
1650367306523,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1650367312592,COGS 197,001,092973,Mattar; Marcelo G,9999,0,9999,0
1650367318629,ECE 45,A01,084418,Staff,27,0,40,13
1650367324659,ECE 191,A00,084419,Silberman; Jack,20,0,25,5
1650367330691,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1650367330691,ECE 197,002,092511,Sievenpiper; Daniel F.,9997,0,9999,2
1650367336721,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1650367342796,COGS 197,001,092973,Mattar; Marcelo G,9999,0,9999,0
1650367348827,ECE 45,A01,084418,Staff,27,0,40,13
1650367354859,ECE 191,A00,084419,Silberman; Jack,20,0,25,5
1650367360896,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1650367360896,ECE 197,002,092511,Sievenpiper; Daniel F.,9997,0,9999,2
1650367366931,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1650367372997,COGS 197,001,092973,Mattar; Marcelo G,9999,0,9999,0
1650367379028,ECE 45,A01,084418,Staff,27,0,40,13
1650367385066,ECE 191,A00,084419,Silberman; Jack,20,0,25,5
1650367391101,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1650367391101,ECE 197,002,092511,Sievenpiper; Daniel F.,9997,0,9999,2
1650367397136,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1650367403203,COGS 197,001,092973,Mattar; Marcelo G,9999,0,9999,0
1650367409235,ECE 45,A01,084418,Staff,27,0,40,13
