time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1649762772588,ECE 45,A01,084418,Staff,39,0,40,1
1649762778616,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649762784648,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649762790677,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649762796738,ECE 45,A01,084418,Staff,39,0,40,1
1649762802767,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649762808794,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649762814822,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649762820898,ECE 45,A01,084418,Staff,39,0,40,1
1649762826924,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649762832955,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649762838983,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649762845043,ECE 45,A01,084418,Staff,39,0,40,1
1649762851072,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649762857101,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649762863129,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649762869189,ECE 45,A01,084418,Staff,39,0,40,1
1649762875235,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649762881266,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649762887294,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649762893356,ECE 45,A01,084418,Staff,39,0,40,1
1649762899386,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649762905420,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649762911452,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649762917509,ECE 45,A01,084418,Staff,39,0,40,1
1649762923534,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649762929558,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649762935585,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649762941642,ECE 45,A01,084418,Staff,39,0,40,1
1649762954885,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649762960923,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649762976048,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649762982112,ECE 45,A01,084418,Staff,39,0,40,1
1649762997080,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763003112,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763018129,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763024186,ECE 45,A01,084418,Staff,39,0,40,1
1649763039185,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763045216,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763060184,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763066243,ECE 45,A01,084418,Staff,39,0,40,1
1649763080305,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763086336,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763092366,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763098433,ECE 45,A01,084418,Staff,39,0,40,1
1649763104462,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763110489,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763116516,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763122574,ECE 45,A01,084418,Staff,39,0,40,1
1649763128598,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763134626,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763140650,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763146716,ECE 45,A01,084418,Staff,39,0,40,1
1649763152741,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763158769,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763164795,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763170851,ECE 45,A01,084418,Staff,39,0,40,1
1649763176878,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763182902,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763188930,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763194990,ECE 45,A01,084418,Staff,39,0,40,1
1649763201014,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763207038,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763213063,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763219120,ECE 45,A01,084418,Staff,39,0,40,1
1649763225148,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763231172,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763237196,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763243264,ECE 45,A01,084418,Staff,39,0,40,1
1649763249291,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763255318,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763261341,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763267412,ECE 45,A01,084418,Staff,39,0,40,1
1649763273436,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763279463,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763285492,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763291547,ECE 45,A01,084418,Staff,39,0,40,1
1649763297575,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763303683,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763309705,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763315762,ECE 45,A01,084418,Staff,39,0,40,1
1649763321788,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763327818,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763333845,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763339895,ECE 45,A01,084418,Staff,39,0,40,1
1649763345923,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763351949,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763357979,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763364040,ECE 45,A01,084418,Staff,39,0,40,1
1649763370068,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763376092,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763382119,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763388177,ECE 45,A01,084418,Staff,39,0,40,1
1649763394204,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763400228,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763406253,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763412313,ECE 45,A01,084418,Staff,39,0,40,1
1649763418339,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763424363,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763430392,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763446059,ECE 45,A01,084418,Staff,39,0,40,1
1649763452083,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763462158,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763468188,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763474246,ECE 45,A01,084418,Staff,39,0,40,1
1649763480277,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763486300,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763492325,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763498386,ECE 45,A01,084418,Staff,39,0,40,1
1649763504410,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763510434,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763516456,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763522511,ECE 45,A01,084418,Staff,39,0,40,1
1649763528536,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763534561,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763540592,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763546647,ECE 45,A01,084418,Staff,39,0,40,1
1649763552681,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763558716,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763564742,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763570802,ECE 45,A01,084418,Staff,39,0,40,1
1649763576827,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763582850,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763588877,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763594937,ECE 45,A01,084418,Staff,39,0,40,1
1649763600963,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763606995,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763613020,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763619082,ECE 45,A01,084418,Staff,39,0,40,1
1649763625107,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763631134,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763637174,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763643229,ECE 45,A01,084418,Staff,39,0,40,1
1649763649254,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763655279,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649763661308,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649763667372,ECE 45,A01,084418,Staff,39,0,40,1
1649763673401,ECE 191,A00,084419,Silberman; Jack,24,0,25,1
1649763679443,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
