time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1651317719636,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651317725670,CSE 191,A00,093585,Staff,9999,0,9999,0
1651317731710,ECE 45,A01,084418,Staff,27,0,40,13
1651317737742,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1651317743779,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1651317743779,ECE 197,002,092511,Sievenpiper; Daniel F.,9993,0,9999,6
1651317749813,MATH 2,A01,093433,Staff,0,0,0,0
1651317749813,MATH 2,B01,093436,Staff,0,0,0,0
1651317755852,MATH 3C,A01,093439,Staff,0,0,0,0
1651317755852,MATH 3C,A02,093440,Staff,0,0,0,0
1651317755852,MATH 3C,B01,093443,Staff,0,0,0,0
1651317755852,MATH 3C,B02,093444,Staff,0,0,0,0
1651317755852,MATH 3C,C01,093447,Staff,0,0,0,0
1651317755852,MATH 3C,C02,093448,Staff,0,0,0,0
1651317761890,MATH 4C,A01,093451,Staff,0,0,0,0
1651317767943,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1651317767943,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1651317767943,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1651317767943,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1651317767943,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1651317767943,MATH 197,006,093462,Chin; Bryan W.,9998,0,9999,1
1651317767943,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1651317767943,MATH 197,008,093576,Nie; Jiawang,9999,0,9999,0
1651317774014,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651317780053,CSE 191,A00,093585,Staff,9999,0,9999,0
1651317786089,ECE 45,A01,084418,Staff,27,0,40,13
1651317792125,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1651317798162,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1651317798162,ECE 197,002,092511,Sievenpiper; Daniel F.,9993,0,9999,6
1651317804196,MATH 2,A01,093433,Staff,0,0,0,0
1651317804196,MATH 2,B01,093436,Staff,0,0,0,0
1651317810231,MATH 3C,A01,093439,Staff,0,0,0,0
1651317810231,MATH 3C,A02,093440,Staff,0,0,0,0
1651317810231,MATH 3C,B01,093443,Staff,0,0,0,0
1651317810231,MATH 3C,B02,093444,Staff,0,0,0,0
1651317810231,MATH 3C,C01,093447,Staff,0,0,0,0
1651317810231,MATH 3C,C02,093448,Staff,0,0,0,0
1651317816262,MATH 4C,A01,093451,Staff,0,0,0,0
1651317822298,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1651317822298,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1651317822298,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1651317822298,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1651317822298,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1651317822298,MATH 197,006,093462,Chin; Bryan W.,9998,0,9999,1
1651317822298,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1651317822298,MATH 197,008,093576,Nie; Jiawang,9999,0,9999,0
1651317828391,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651317834420,CSE 191,A00,093585,Staff,9999,0,9999,0
1651317840465,ECE 45,A01,084418,Staff,27,0,40,13
1651317846496,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1651317852531,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1651317852531,ECE 197,002,092511,Sievenpiper; Daniel F.,9993,0,9999,6
1651317858565,MATH 2,A01,093433,Staff,0,0,0,0
1651317858565,MATH 2,B01,093436,Staff,0,0,0,0
1651317864595,MATH 3C,A01,093439,Staff,0,0,0,0
1651317864595,MATH 3C,A02,093440,Staff,0,0,0,0
1651317864595,MATH 3C,B01,093443,Staff,0,0,0,0
1651317864595,MATH 3C,B02,093444,Staff,0,0,0,0
1651317864595,MATH 3C,C01,093447,Staff,0,0,0,0
1651317864595,MATH 3C,C02,093448,Staff,0,0,0,0
1651317870625,MATH 4C,A01,093451,Staff,0,0,0,0
1651317876661,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1651317876661,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1651317876661,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1651317876661,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1651317876661,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1651317876661,MATH 197,006,093462,Chin; Bryan W.,9998,0,9999,1
1651317876661,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
