time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1651749868107,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651749868107,COGS 197,002,093820,Fleischer; Jason G,9998,0,9999,1
1651749874344,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9999,0,9999,0
1651749880370,CSE 197,001,093825,Minnes Kemp; Mor Mia,9997,0,9999,2
1651749886401,ECE 45,A01,084418,Staff,27,0,40,13
1651749892434,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1651749898469,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1651749898469,ECE 197,002,092511,Sievenpiper; Daniel F.,9992,0,9999,7
1651749904499,MATH 2,A01,093433,Staff,0,0,0,0
1651749904499,MATH 2,B01,093436,Staff,0,0,0,0
1651749910531,MATH 3C,A01,093439,Staff,0,0,0,0
1651749910531,MATH 3C,A02,093440,Staff,0,0,0,0
1651749910531,MATH 3C,B01,093443,Staff,0,0,0,0
1651749910531,MATH 3C,B02,093444,Staff,0,0,0,0
1651749910531,MATH 3C,C01,093447,Staff,0,0,0,0
1651749910531,MATH 3C,C02,093448,Staff,0,0,0,0
1651749916567,MATH 4C,A01,093451,Staff,0,0,0,0
1651749922602,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1651749922602,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1651749922602,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1651749922602,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1651749922602,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1651749922602,MATH 197,006,093462,Chin; Bryan W.,9998,0,9999,1
1651749922602,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1651749922602,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1651749928664,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651749928664,COGS 197,002,093820,Fleischer; Jason G,9998,0,9999,1
1651749934694,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9999,0,9999,0
1651749940727,CSE 197,001,093825,Minnes Kemp; Mor Mia,9997,0,9999,2
1651749946756,ECE 45,A01,084418,Staff,27,0,40,13
1651749952788,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1651749958818,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1651749958818,ECE 197,002,092511,Sievenpiper; Daniel F.,9992,0,9999,7
1651749964851,MATH 2,A01,093433,Staff,0,0,0,0
1651749964851,MATH 2,B01,093436,Staff,0,0,0,0
1651749970885,MATH 3C,A01,093439,Staff,0,0,0,0
1651749970885,MATH 3C,A02,093440,Staff,0,0,0,0
1651749970885,MATH 3C,B01,093443,Staff,0,0,0,0
1651749970885,MATH 3C,B02,093444,Staff,0,0,0,0
1651749970885,MATH 3C,C01,093447,Staff,0,0,0,0
1651749970885,MATH 3C,C02,093448,Staff,0,0,0,0
1651749976919,MATH 4C,A01,093451,Staff,0,0,0,0
1651749982966,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1651749982966,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1651749982966,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1651749982966,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1651749982966,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1651749982966,MATH 197,006,093462,Chin; Bryan W.,9998,0,9999,1
1651749982966,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1651749982966,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1651749989041,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651749989041,COGS 197,002,093820,Fleischer; Jason G,9998,0,9999,1
1651749995069,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9999,0,9999,0
1651750001099,CSE 197,001,093825,Minnes Kemp; Mor Mia,9997,0,9999,2
1651750007132,ECE 45,A01,084418,Staff,27,0,40,13
1651750013160,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1651750019194,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1651750019194,ECE 197,002,092511,Sievenpiper; Daniel F.,9992,0,9999,7
1651750025240,MATH 2,A01,093433,Staff,0,0,0,0
1651750025240,MATH 2,B01,093436,Staff,0,0,0,0
1651750031275,MATH 3C,A01,093439,Staff,0,0,0,0
1651750031275,MATH 3C,A02,093440,Staff,0,0,0,0
1651750031275,MATH 3C,B01,093443,Staff,0,0,0,0
1651750031275,MATH 3C,B02,093444,Staff,0,0,0,0
1651750031275,MATH 3C,C01,093447,Staff,0,0,0,0
1651750031275,MATH 3C,C02,093448,Staff,0,0,0,0
1651750037312,MATH 4C,A01,093451,Staff,0,0,0,0
1651750043348,MATH 197,001,092329,McAuley; Julian John,9998,0,9999,1
1651750043348,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1651750043348,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1651750043348,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1651750043348,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1651750043348,MATH 197,006,093462,Chin; Bryan W.,9998,0,9999,1
1651750043348,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1651750043348,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1651750049418,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1651750049418,COGS 197,002,093820,Fleischer; Jason G,9998,0,9999,1
1651750055467,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9999,0,9999,0
1651750061496,CSE 197,001,093825,Minnes Kemp; Mor Mia,9997,0,9999,2
1651750067531,ECE 45,A01,084418,Staff,27,0,40,13
1651750073563,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
