time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1649934812511,ECE 45,A01,084418,Staff,35,0,40,5
1649934818545,ECE 191,A00,084419,Silberman; Jack,23,0,25,2
1649934824602,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649934824602,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1649934830649,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649934836708,ECE 45,A01,084418,Staff,35,0,40,5
1649934842736,ECE 191,A00,084419,Silberman; Jack,23,0,25,2
1649934848765,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649934848765,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1649934854811,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649934860875,ECE 45,A01,084418,Staff,35,0,40,5
1649934866904,ECE 191,A00,084419,Silberman; Jack,23,0,25,2
1649934872937,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649934872937,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1649934878968,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649934885037,ECE 45,A01,084418,Staff,35,0,40,5
1649934891067,ECE 191,A00,084419,Silberman; Jack,23,0,25,2
1649934897107,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649934897107,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1649934903136,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649934909197,ECE 45,A01,084418,Staff,35,0,40,5
1649934915243,ECE 191,A00,084419,Silberman; Jack,23,0,25,2
1649934921272,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649934921272,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1649934927304,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649934933385,ECE 45,A01,084418,Staff,35,0,40,5
1649934939416,ECE 191,A00,084419,Silberman; Jack,23,0,25,2
1649934945446,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649934945446,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1649934951477,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649934957548,ECE 45,A01,084418,Staff,35,0,40,5
1649934963580,ECE 191,A00,084419,Silberman; Jack,23,0,25,2
1649934969614,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649934969614,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1649934975644,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649934981709,ECE 45,A01,084418,Staff,35,0,40,5
1649934987740,ECE 191,A00,084419,Silberman; Jack,23,0,25,2
1649934993767,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649934993767,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1649934999797,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649935005848,ECE 45,A01,084418,Staff,35,0,40,5
1649935011876,ECE 191,A00,084419,Silberman; Jack,23,0,25,2
1649935017907,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649935017907,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1649935023936,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649935030000,ECE 45,A01,084418,Staff,35,0,40,5
1649935036032,ECE 191,A00,084419,Silberman; Jack,23,0,25,2
1649935042060,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649935042060,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1649935048088,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649935054144,ECE 45,A01,084418,Staff,35,0,40,5
1649935060172,ECE 191,A00,084419,Silberman; Jack,23,0,25,2
1649935066205,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649935066205,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1649935072235,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649935078291,ECE 45,A01,084418,Staff,35,0,40,5
1649935084318,ECE 191,A00,084419,Silberman; Jack,23,0,25,2
1649935090348,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649935090348,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1649935096380,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649935102446,ECE 45,A01,084418,Staff,35,0,40,5
1649935108474,ECE 191,A00,084419,Silberman; Jack,23,0,25,2
1649935114503,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649935114503,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1649935120534,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649935126600,ECE 45,A01,084418,Staff,35,0,40,5
1649935132627,ECE 191,A00,084419,Silberman; Jack,23,0,25,2
1649935138656,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649935138656,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1649935144684,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649935150749,ECE 45,A01,084418,Staff,35,0,40,5
1649935156776,ECE 191,A00,084419,Silberman; Jack,23,0,25,2
1649935162805,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649935162805,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1649935168841,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649935174902,ECE 45,A01,084418,Staff,35,0,40,5
1649935180933,ECE 191,A00,084419,Silberman; Jack,23,0,25,2
1649935186963,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649935186963,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1649935192991,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649935199053,ECE 45,A01,084418,Staff,35,0,40,5
1649935205089,ECE 191,A00,084419,Silberman; Jack,23,0,25,2
1649935211117,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649935211117,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1649935217145,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649935223203,ECE 45,A01,084418,Staff,35,0,40,5
1649935229232,ECE 191,A00,084419,Silberman; Jack,23,0,25,2
1649935235260,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649935235260,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1649935241287,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649935247345,ECE 45,A01,084418,Staff,35,0,40,5
1649935253371,ECE 191,A00,084419,Silberman; Jack,23,0,25,2
1649935259401,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649935259401,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1649935265431,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649935271491,ECE 45,A01,084418,Staff,35,0,40,5
1649935277519,ECE 191,A00,084419,Silberman; Jack,23,0,25,2
1649935283635,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1649935283635,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1649935289663,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1649935295716,ECE 45,A01,084418,Staff,35,0,40,5
1649935301746,ECE 191,A00,084419,Silberman; Jack,23,0,25,2
