time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1650021738657,ECE 45,A01,084418,Staff,31,0,40,9
1650021744694,ECE 191,A00,084419,Silberman; Jack,21,0,25,4
1650021750732,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1650021750732,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1650021756763,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1650021762833,ECE 45,A01,084418,Staff,31,0,40,9
1650021768872,ECE 191,A00,084419,Silberman; Jack,21,0,25,4
1650021774903,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1650021774903,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1650021780934,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1650021786998,ECE 45,A01,084418,Staff,31,0,40,9
1650021793032,ECE 191,A00,084419,Silberman; Jack,21,0,25,4
1650021799062,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1650021799062,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1650021805099,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1650021811173,ECE 45,A01,084418,Staff,31,0,40,9
1650021817203,ECE 191,A00,084419,Silberman; Jack,21,0,25,4
1650021823237,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1650021823237,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1650021829266,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1650021835333,ECE 45,A01,084418,Staff,31,0,40,9
1650021841362,ECE 191,A00,084419,Silberman; Jack,21,0,25,4
1650021847391,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1650021847391,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1650021853434,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1650021859505,ECE 45,A01,084418,Staff,31,0,40,9
1650021865539,ECE 191,A00,084419,Silberman; Jack,21,0,25,4
1650021871567,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1650021871567,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1650021877596,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1650021883654,ECE 45,A01,084418,Staff,31,0,40,9
1650021889682,ECE 191,A00,084419,Silberman; Jack,21,0,25,4
1650021895711,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1650021895711,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1650021901739,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1650021907807,ECE 45,A01,084418,Staff,31,0,40,9
1650021913833,ECE 191,A00,084419,Silberman; Jack,21,0,25,4
1650021919865,ECE 197,001,091968,Gilja; Vikash,9999,0,9999,0
1650021919865,ECE 197,002,092511,Sievenpiper; Daniel F.,9999,0,9999,0
1650021925896,MATH 197,001,092329,McAuley; Julian John,9999,0,9999,0
1650021931960,ECE 45,A01,084418,Staff,31,0,40,9
