time,available,waitlisted,total,normalized_available,normalized_waitlisted
2022-02-23T14:48:36,50,0,50,1.0,0.0
2022-02-23T14:56:53,50,0,50,1.0,0.0
2022-02-23T15:05:10,50,0,50,1.0,0.0
2022-02-23T15:13:38,50,0,50,1.0,0.0
2022-02-23T15:21:55,50,0,50,1.0,0.0
2022-02-23T15:30:12,50,0,50,1.0,0.0
2022-02-23T15:38:29,50,0,50,1.0,0.0
2022-02-23T15:46:57,50,0,50,1.0,0.0
2022-02-23T15:55:13,50,0,50,1.0,0.0
2022-02-23T16:03:30,50,0,50,1.0,0.0
2022-02-23T16:11:47,50,0,50,1.0,0.0
2022-02-23T16:20:04,50,0,50,1.0,0.0
2022-02-23T16:28:32,50,0,50,1.0,0.0
2022-02-23T16:36:48,50,0,50,1.0,0.0
2022-02-23T16:45:05,50,0,50,1.0,0.0
2022-02-23T16:53:22,50,0,50,1.0,0.0
2022-02-23T17:01:39,50,0,50,1.0,0.0
2022-02-23T17:09:56,50,0,50,1.0,0.0
2022-02-23T17:18:19,50,0,50,1.0,0.0
2022-02-23T17:26:36,50,0,50,1.0,0.0
2022-02-23T17:34:53,50,0,50,1.0,0.0
2022-02-23T17:43:10,50,0,50,1.0,0.0
2022-02-23T17:51:27,50,0,50,1.0,0.0
2022-02-23T17:59:44,50,0,50,1.0,0.0
2022-02-23T18:08:11,50,0,50,1.0,0.0
2022-02-23T18:16:28,50,0,50,1.0,0.0
2022-02-23T18:24:45,50,0,50,1.0,0.0
2022-02-23T18:33:02,50,0,50,1.0,0.0
2022-02-23T18:41:19,50,0,50,1.0,0.0
2022-02-23T18:49:46,50,0,50,1.0,0.0
2022-02-23T18:58:03,50,0,50,1.0,0.0
2022-02-23T19:06:20,50,0,50,1.0,0.0
2022-02-23T19:14:36,50,0,50,1.0,0.0
2022-02-23T19:22:53,50,0,50,1.0,0.0
2022-02-23T19:31:19,50,0,50,1.0,0.0
2022-02-23T19:39:36,50,0,50,1.0,0.0
2022-02-23T19:47:53,50,0,50,1.0,0.0
2022-02-23T19:56:09,50,0,50,1.0,0.0
2022-02-23T20:04:26,50,0,50,1.0,0.0
2022-02-23T20:12:43,50,0,50,1.0,0.0
2022-02-23T20:21:08,50,0,50,1.0,0.0
2022-02-23T20:29:25,50,0,50,1.0,0.0
2022-02-23T20:37:42,50,0,50,1.0,0.0
2022-02-23T20:45:59,50,0,50,1.0,0.0
2022-02-23T20:54:16,50,0,50,1.0,0.0
2022-02-23T21:02:33,50,0,50,1.0,0.0
2022-02-23T21:11:01,50,0,50,1.0,0.0
2022-02-23T21:19:18,50,0,50,1.0,0.0
2022-02-23T21:27:34,50,0,50,1.0,0.0
2022-02-23T21:35:51,50,0,50,1.0,0.0
2022-02-23T21:44:18,50,0,50,1.0,0.0
2022-02-23T21:52:34,50,0,50,1.0,0.0
2022-02-23T22:00:51,50,0,50,1.0,0.0
2022-02-23T22:09:08,50,0,50,1.0,0.0
2022-02-23T22:17:24,50,0,50,1.0,0.0
2022-02-23T22:25:41,50,0,50,1.0,0.0
2022-02-23T22:33:57,50,0,50,1.0,0.0
2022-02-23T22:42:14,50,0,50,1.0,0.0
2022-02-23T22:50:30,50,0,50,1.0,0.0
2022-02-23T22:58:56,50,0,50,1.0,0.0
2022-02-23T23:07:13,50,0,50,1.0,0.0
2022-02-23T23:15:29,50,0,50,1.0,0.0
2022-02-23T23:23:46,50,0,50,1.0,0.0
2022-02-23T23:32:03,50,0,50,1.0,0.0
2022-02-23T23:40:19,50,0,50,1.0,0.0
2022-02-23T23:48:36,50,0,50,1.0,0.0
2022-02-23T23:56:53,50,0,50,1.0,0.0
2022-02-24T00:05:09,50,0,50,1.0,0.0
2022-02-24T00:13:37,50,0,50,1.0,0.0
2022-02-24T00:21:54,50,0,50,1.0,0.0
2022-02-24T00:30:11,50,0,50,1.0,0.0
2022-02-24T00:38:27,50,0,50,1.0,0.0
2022-02-24T00:46:44,50,0,50,1.0,0.0
2022-02-24T00:55:01,50,0,50,1.0,0.0
2022-02-24T01:03:18,50,0,50,1.0,0.0
2022-02-24T01:11:34,50,0,50,1.0,0.0
2022-02-24T01:19:51,50,0,50,1.0,0.0
2022-02-24T01:28:07,50,0,50,1.0,0.0
2022-02-24T01:36:24,50,0,50,1.0,0.0
2022-02-24T01:44:49,50,0,50,1.0,0.0
2022-02-24T01:53:05,50,0,50,1.0,0.0
2022-02-24T02:01:22,50,0,50,1.0,0.0
2022-02-24T02:09:38,50,0,50,1.0,0.0
2022-02-24T02:17:55,50,0,50,1.0,0.0
2022-02-24T02:26:12,50,0,50,1.0,0.0
2022-02-24T02:34:28,50,0,50,1.0,0.0
2022-02-24T02:42:45,50,0,50,1.0,0.0
2022-02-24T02:51:02,50,0,50,1.0,0.0
2022-02-24T02:59:18,50,0,50,1.0,0.0
2022-02-24T03:07:35,50,0,50,1.0,0.0
2022-02-24T03:15:52,50,0,50,1.0,0.0
2022-02-24T03:24:08,50,0,50,1.0,0.0
2022-02-24T03:32:25,50,0,50,1.0,0.0
2022-02-24T03:40:41,50,0,50,1.0,0.0
2022-02-24T03:49:09,50,0,50,1.0,0.0
2022-02-24T03:57:26,50,0,50,1.0,0.0
2022-02-24T04:05:42,50,0,50,1.0,0.0
