time,available,waitlisted,total,normalized
2022-02-12T07:11:13,70,0,70,1.0
2022-02-12T07:19:27,70,0,70,1.0
2022-02-12T07:27:35,70,0,70,1.0
2022-02-12T07:35:42,70,0,70,1.0
2022-02-12T07:43:50,70,0,70,1.0
2022-02-12T07:51:57,70,0,70,1.0
2022-02-12T08:00:05,70,0,70,1.0
2022-02-12T08:08:13,70,0,70,1.0
2022-02-12T08:16:20,70,0,70,1.0
2022-02-12T08:24:28,70,0,70,1.0
2022-02-12T08:32:35,70,0,70,1.0
2022-02-12T08:40:51,70,0,70,1.0
2022-02-12T08:48:58,69,0,70,0.9857142857142858
2022-02-12T08:57:06,69,0,70,0.9857142857142858
2022-02-12T09:05:13,69,0,70,0.9857142857142858
2022-02-12T09:13:20,69,0,70,0.9857142857142858
2022-02-12T09:21:28,68,0,70,0.9714285714285714
2022-02-12T09:29:35,68,0,70,0.9714285714285714
2022-02-12T09:37:43,68,0,70,0.9714285714285714
2022-02-12T09:45:50,68,0,70,0.9714285714285714
2022-02-12T09:53:57,68,0,70,0.9714285714285714
2022-02-12T10:02:05,68,0,70,0.9714285714285714
2022-02-12T10:10:12,68,0,70,0.9714285714285714
2022-02-12T10:18:20,68,0,70,0.9714285714285714
2022-02-12T10:26:27,68,0,70,0.9714285714285714
2022-02-12T10:34:43,68,0,70,0.9714285714285714
2022-02-12T10:42:50,68,0,70,0.9714285714285714
2022-02-12T10:50:58,68,0,70,0.9714285714285714
2022-02-12T10:59:05,68,0,70,0.9714285714285714
2022-02-12T11:07:13,68,0,70,0.9714285714285714
2022-02-12T11:15:21,68,0,70,0.9714285714285714
2022-02-12T11:23:28,68,0,70,0.9714285714285714
2022-02-12T11:31:36,68,0,70,0.9714285714285714
2022-02-12T11:39:43,68,0,70,0.9714285714285714
2022-02-12T11:47:51,67,0,70,0.9571428571428572
2022-02-12T11:56:07,67,0,70,0.9571428571428572
2022-02-12T12:04:15,67,0,70,0.9571428571428572
2022-02-12T12:12:22,67,0,70,0.9571428571428572
2022-02-12T12:20:30,67,0,70,0.9571428571428572
2022-02-12T12:28:37,67,0,70,0.9571428571428572
2022-02-12T12:36:45,67,0,70,0.9571428571428572
2022-02-12T12:44:52,66,0,70,0.9428571428571428
2022-02-12T12:53:06,66,0,70,0.9428571428571428
2022-02-12T13:01:14,66,0,70,0.9428571428571428
2022-02-12T13:09:21,66,0,70,0.9428571428571428
2022-02-12T13:17:29,66,0,70,0.9428571428571428
2022-02-12T13:25:36,66,0,70,0.9428571428571428
2022-02-12T13:33:44,66,0,70,0.9428571428571428
